year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.nh.num,inc.nh.lo.num,inc.nh.hi.num,inc.nh,inc.nh.lo,inc.nh.hi,inc.nh.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc,cfr,cfr.lo,cfr.hi,cfr.sd
2010,10929962.7590913,8732921.69175125,13369383.8826503,6930531776,157.707418598687,126.006516873537,192.905599667657,17.0839648388594,9414461.92608741,7388824.14926884,11681400.5943315,135.878156541234,106.642292707986,168.596696342167,15.8237724205585,1514550.94696972,1152055.69631811,1925859.50155453,21.8593895517035,16.6275253410675,27.7957721729725,2.85334613024956,1432419.78971694,1356990.13163423,1509860.45496771,20.6682522498103,19.5798847114937,21.7856364239792,0.562738702077849,562631.256541009,461639.823539284,673462.673202902,8.11815420123122,6.66095818416004,9.71733042960803,0.780332539575255,1995051.04625795,1866489.01069812,2127832.86187109,28.7864064510415,26.9313967675851,30.7023029493876,0.962077813451817,0.140233755499149,0.097411317373578,0.189326692627772,0.0235115172766331,5794510,83.6084471911092,0.184672397845615,0.145869541346442,0.226880965813406,0.0206926345672189
2011,10878352.1507626,8772974.84653481,13206380.2319182,7014796132,155.077238825771,125.063860466513,188.264633546135,16.1382525866997,9413490.85369787,7465626.17094737,11583406.2718504,134.235561041094,106.459180038033,165.178366222978,14.9960472227421,1463858.86561307,1159308.08332634,1803383.45950202,20.8745001365098,16.5316324627496,25.716091322635,2.34560933722197,1406658.02021274,1332646.07219082,1482641.51825549,20.052728457722,18.9976450792572,21.1359174287617,0.545523083495795,482496.1135618,401598.711346607,570705.7935987,6.87826281024414,5.72502327636579,8.13574311868112,0.615422429920487,1889154.13377454,1777761.83555106,2003882.47791719,26.9309912679661,25.3430292498635,28.5665105615244,0.822399052696437,0.136064873967374,0.0982465883220491,0.178881308830245,0.0206155982376082,5835643,83.1904860838228,0.175542499639703,0.140179748322395,0.213924412371904,0.0188342894036557
2012,10800052.3326898,8761310.73345008,13048504.4904012,7099328882,152.127792812541,123.410407928332,183.799126752461,15.4194468674827,9395778.22475824,7512182.77207387,11486608.9384649,132.477396963693,105.919317735435,161.957425527344,14.3103220349559,1402400.53187057,1087032.04180617,1757316.72394923,19.773388379172,15.3267959151213,24.7775904944318,2.41410917793761,1373784.03588247,1299793.58205852,1449793.3561419,19.3509000458569,18.3086824636914,20.4215550545598,0.539044710589276,449775.94349256,362813.310355998,545940.051982352,6.33547129550435,5.11052969071335,7.69002339596572,0.658669495931847,1823559.97937503,1707037.85507165,1943873.56085311,25.6863713413613,24.0450595182281,27.3810890178888,0.851125551775641,0.131314146269074,0.0935959486375302,0.174255035598721,0.0206249872130297,5791712,81.5811197968952,0.170581989225182,0.136763470620682,0.207265723766317,0.0180054091948233
2013,10669594.1130003,8709175.81653416,12825719.8296552,7183985552,148.519147703881,121.230419430751,178.53209387489,14.6304822365154,9361895.66000486,7534527.01545351,11384409.7994738,130.442829994729,104.981412126418,158.623283787199,13.6976318214622,1306557.58842799,1058052.14054995,1580877.79548712,18.2047606142138,14.7422403012816,22.0269677219477,1.8600832955043,1352994.84480966,1278089.43565869,1430002.79703821,18.8334850483238,17.7908130021625,19.9054241783672,0.53949037516791,414738.319149262,346342.038964975,489205.966417228,5.77309511756743,4.82102916908782,6.80967358405996,0.507660462084434,1767733.16395893,1664952.69954146,1873547.65073733,24.6065801658913,23.1758915366686,26.0795019307318,0.740789450291103,0.123764649510638,0.0917234912459311,0.159791372535416,0.0173969974234633,5732020,79.7888575709095,0.167287273610682,0.135192624018014,0.20202196160757,0.0170660894491273
2014,10572847.8912882,9027766.97179482,12237993.208186,7268599255,145.459221513901,124.202293386648,168.36797268425,11.2728985383019,9343484.77747994,7902656.22488126,10903021.2183694,128.593173253185,108.763236125334,150.056871703395,10.5404925014038,1227984.81619452,1003641.43053721,1474615.16499804,16.9005962959115,13.8129872777462,20.2949379070441,1.65497900604899,1339912.69518297,1261557.79522515,1420594.47120021,18.4342628913164,17.3562711461543,19.5442673527915,0.558217459172275,371459.639643911,309015.446234554,439564.510046247,5.11047076076435,4.25137547680848,6.04744455740733,0.458512619156571,1711372.33482688,1609993.82669882,1815801.63986833,23.5447336520808,22.1499875040067,24.9814520812832,0.722385322145024,0.11688569403455,0.0899705577998684,0.146765068902444,0.014509633454125,6067033,83.4690810038337,0.16283700797278,0.137265469927439,0.190116033201744,0.0134916014080606
2015,10451554.0022577,9058486.19180574,11942652.3581879,7353011712,142.139770907762,123.194230427002,162.418514017837,10.0107334252514,9331693.90780737,8024792.54659451,10735608.6266143,126.95718532943,109.176863775594,146.057368308338,9.41300212342968,1118080.7934116,932726.228666516,1319981.64319873,15.2114280542004,12.6896893366125,17.9582780749826,1.3449735831715,1311350.36745928,1232413.81306428,1392702.07672221,17.8341939170201,16.7606670754107,18.9405665497491,0.556154470361932,336689.018651675,281130.387528398,397182.800976426,4.57892672878793,3.8233365937606,5.40163427630926,0.402907636404133,1648039.38611096,1550538.95770188,1748470.02791412,22.413120645808,21.0871275394737,23.7789642720227,0.686762228414119,0.107548224696841,0.0850004895219961,0.13236501120624,0.012097259525449,6160127,83.776923542047,0.158465814437925,0.135454471910382,0.182901616621573,0.0121109800170768
2016,10280253.3842968,9078643.20870819,11555350.5571971,7437143370,138.228522335139,122.071644407578,155.373508110777,8.49834725078733,9259305.83419248,8117131.86660026,10475470.7485421,124.536259003884,109.174192386504,140.893492632088,8.09480648735073,1019486.40701981,880182.869002742,1168871.98560466,13.7119375371221,11.8383260805713,15.72115091005,0.990988430490398,1292123.62173599,1212710.25495521,1374019.42539635,17.3739237964427,16.3061298488214,18.4750966471734,0.553367270002186,298288.989547351,249713.965751742,351116.836600132,4.01080058172055,3.35765969981216,4.72112502249815,0.348058808043212,1590412.61128334,1496536.8742719,1687103.00063194,21.3847243781633,20.1224690693559,22.6848255667275,0.653727978111793,0.0995725502829248,0.0818899183539092,0.118755007750622,0.00941231865840255,6355412,85.4550152365827,0.155290347382815,0.135042608267453,0.176662209316696,0.0106222683137175
2017,10185238.4125202,9082238.37701922,11350446.5029072,7520887434,135.426018563652,120.760195611501,150.918978677898,7.69588874931919,9239336.29881905,8186325.53041474,10355050.4508293,122.878604643834,108.87408205567,137.717051232029,7.36035198047449,944796.667531847,825309.170817158,1072243.2467584,12.5653285499843,10.9762039209174,14.2603050413142,0.838123176773802,1276342.82980543,1197075.33052734,1358115.08702971,16.9706413106971,15.9166766027592,18.0579100398447,0.546292716573045,266497.047322265,226047.165356678,310227.086796257,3.54342555530748,3.00559165843617,4.12487342110454,0.285699051766165,1542839.8771277,1453291.74492404,1635026.78211048,20.5140668660046,19.3234077451297,21.7398119099476,0.616489805561165,0.0930833407160477,0.077763241337382,0.109611051225454,0.00813030688166095,6351196,84.4474279895199,0.151967206266363,0.133374716000521,0.17153042436223,0.00973764916304275
2018,10081456.0843906,9023038.30151748,11197642.5516712,7604028646,132.580459039878,118.661287609219,147.259342027355,7.29749570450869,9184940.9671164,8176298.14154119,10251325.6930505,120.82203909441,107.553986165138,134.849649887748,6.96533813795233,894882.525852156,789455.105465679,1006820.69736118,11.7716087572589,10.3847782971436,13.244083995003,0.729673923630498,1240803.20372059,1161991.77888265,1322163.45609034,16.317708171356,15.2812651421809,17.3876706367466,0.537409349168966,235319.297413445,199093.804766143,274527.819887555,3.09466610882945,2.61826742158413,3.61029439351161,0.253221307199317,1476122.50113403,1388899.54943173,1565963.57605448,19.4123742801854,18.2653119036097,20.5938673952555,0.594078983800927,0.0890574100072088,0.0751605787063579,0.103994210894638,0.00736027411806223,6883924,90.5299587952131,0.14686316977854,0.129251128652531,0.165383635336888,0.00922114822108464
2019,9956704.03783315,8941213.83183869,11025952.8896726,7686318611,129.538008268145,116.326349249207,143.449074227723,6.92092287179965,9139750.71843683,8162984.98532223,10170848.1353496,119.020726095873,106.300973625342,132.448002945883,6.67212245472114,815751.722174894,729947.886587824,906254.084716918,10.6229770677837,9.50561236846177,11.8015274719446,0.585859642901067,1209122.05952616,1130979.58384674,1289837.43842002,15.7308344959285,14.7141907730467,16.7809520226513,0.527296673565894,208975.38682033,177863.790725294,242557.519960911,2.71879683105073,2.31403093895628,3.15570472987918,0.214834191243164,1418097.44634649,1333606.72073954,1505146.03912861,18.4496313269792,17.350396050861,19.5821447861213,0.569381692435541,0.0822407318554326,0.0703213772842084,0.0949917360366989,0.00629695213071295,7120320,92.6362848114312,0.142832952863584,0.126042449246306,0.160477388527358,0.00878777782565309
2020,9870036.53000412,8883210.79550851,10908020.5184277,7767567499,127.067277256037,114.36284006096,140.430328025241,6.65159067062362,9081543.66630455,8127345.48811642,10087874.5510867,116.949369932083,104.661494673223,129.908594403484,6.44242005315499,787261.92004939,700535.207201637,878975.975723383,10.1381206658628,9.02128031398987,11.3191865087532,0.586383336227827,1311051.38168296,1233276.98514129,1391169.83629864,16.8785322026716,15.8772612571447,17.9099806532449,0.51860334546279,215084.249800768,188148.366658935,243795.790163574,2.76900393628325,2.42223021149358,3.13863754894902,0.182830204464213,1526272.68848566,1434977.48718789,1620342.98252147,19.6493006167266,18.4739622458721,20.8603656515386,0.608838845527384,0.0800040848291043,0.0682306642024516,0.0926151552040992,0.00622408917831528,5824745,74.9880191031476,0.155060722315774,0.137072293677562,0.173932214849281,0.00940657574751263
