iso3,scenario,hiv,measure,date,best,lo,hi
AGO,Disruption,a,inc,2020-03-01,28.8937645692213,24.7713691921642,34.4156253223476
AGO,Disruption,a,inc,2020-04-01,28.9407718497059,24.721044311035,34.496583961809
AGO,Disruption,a,inc,2020-05-01,28.8454036506182,24.5914515251885,34.3932134779735
AGO,Disruption,a,inc,2020-06-01,28.8549620489161,24.5221857525786,34.4241819863272
AGO,Disruption,a,inc,2020-07-01,28.9161851478934,24.4834611820771,34.5204709004147
AGO,Disruption,a,inc,2020-08-01,28.9807958931344,24.44802926532,34.6196220781538
AGO,Disruption,a,inc,2020-09-01,29.0494997530231,24.4162978831749,34.7223790102568
AGO,Disruption,a,inc,2020-10-01,29.1222678811771,24.3882752100411,34.8287482345027
AGO,Disruption,a,inc,2020-11-01,29.20067192312,24.3647938144898,34.940306973484
AGO,Disruption,a,inc,2020-12-01,29.2862256293196,24.3467189132151,35.058573371611
AGO,Disruption,a,inc,2021-01-01,29.3791694662891,24.3342406103757,35.1837997240392
AGO,Disruption,a,inc,2021-02-01,29.4849333753172,24.3303112485156,35.3212919928752
AGO,Disruption,a,inc,2021-03-01,29.6089846161075,24.3381530150022,35.4813370720732
AGO,Disruption,a,inc,2021-04-01,29.7501310950129,24.3574798492842,35.6608281491423
AGO,Disruption,a,inc,2021-05-01,29.8957309091631,24.3815842129568,35.845520491685
AGO,Disruption,a,inc,2021-06-01,30.0217101897801,24.4031960543917,36.023693118455
AGO,Disruption,a,inc,2021-07-01,30.1288446279333,24.4208782408165,36.1936474838596
AGO,Disruption,a,inc,2021-08-01,30.2298169206436,24.434164559103,36.3550665810668
AGO,Disruption,a,inc,2021-09-01,30.3244836100161,24.4428871306795,36.5079305785241
AGO,Disruption,a,inc,2021-10-01,30.4128934544764,24.4470840337837,36.6524217993893
AGO,Disruption,a,inc,2021-11-01,30.4990150552778,24.4469303904261,36.7888560162356
AGO,Disruption,a,inc,2021-12-01,30.5840237305443,24.4426889032448,36.917638311554
AGO,Disruption,a,inc,2022-01-01,30.6632764203563,24.4346726288029,37.0392137536503
AGO,Disruption,a,inc,2022-02-01,30.7371504898599,24.4232186259928,37.1540569700215
AGO,Disruption,a,inc,2022-03-01,30.8060340792109,24.4086698237598,37.2626368047756
AGO,Disruption,a,inc,2022-04-01,30.8703084948733,24.3913622089032,37.3654159003905
AGO,Disruption,a,inc,2022-05-01,30.9303448419266,24.3716163629772,37.4628337981983
AGO,Disruption,a,inc,2022-06-01,30.9864932433417,24.3497322600409,37.555307119333
AGO,Disruption,a,inc,2022-07-01,31.0477530143296,24.3259869215462,37.643219846925
AGO,Disruption,a,inc,2022-08-01,31.1085986320674,24.3006328399317,37.726928167216
AGO,Disruption,a,inc,2022-09-01,31.1665811358244,24.273897027731,37.8067576964276
AGO,Disruption,a,inc,2022-10-01,31.2219551716572,24.2459847313336,37.883003880471
AGO,Disruption,a,inc,2022-11-01,31.2749515255407,24.2170765947853,37.9559319261649
AGO,Disruption,a,inc,2022-12-01,31.3257740194375,24.1873326583988,38.025782810142
AGO,Disruption,a,inc,2023-01-01,31.37460605437,24.1568949725253,38.0927731287713
AGO,Disruption,a,inc,2023-02-01,31.4216113600649,24.1258860758276,38.1570906237586
AGO,Disruption,a,inc,2023-03-01,31.4669330221371,24.0944137645138,38.2189078559238
AGO,Disruption,a,inc,2023-04-01,31.5106994397935,24.0625711834899,38.2783774301902
AGO,Disruption,a,inc,2023-05-01,31.5530227320565,24.0304390268042,38.3356302562639
AGO,Disruption,a,inc,2023-06-01,31.5940013154006,23.998085685879,38.390785934288
AGO,Disruption,a,inc,2023-07-01,31.6337223501849,23.965571729153,38.4439474274771
AGO,Disruption,a,inc,2023-08-01,31.672261644526,23.9329480234262,38.4952074533347
AGO,Disruption,a,inc,2023-09-01,31.7096857718758,23.9002557227609,38.5446448039482
AGO,Disruption,a,inc,2023-10-01,31.7460519921422,23.8675337476239,38.5923287077417
AGO,Disruption,a,inc,2023-11-01,31.7814120899294,23.8348113894295,38.6383220202817
AGO,Disruption,a,inc,2023-12-01,31.8158083201948,23.8021138611288,38.6826774014421
AGO,Disruption,a,inc,2024-01-01,31.8492788740793,23.7694641866032,38.7254398436392
AGO,Disruption,a,inc,2024-02-01,31.8818567302002,23.7368795060385,38.7666498843
AGO,Disruption,a,inc,2024-03-01,31.9135698201828,23.7043726300753,38.8063426224708
AGO,Disruption,a,inc,2024-04-01,31.9444429632392,23.6719574578882,38.8445487262978
AGO,Disruption,a,inc,2024-05-01,31.9744955988495,23.6396432322068,38.8812916747677
AGO,Disruption,a,inc,2024-06-01,32.0037456418986,23.6074348917715,38.9165945045355
AGO,Disruption,a,inc,2024-07-01,32.0322079951679,23.5738130943084,38.9504760478472
AGO,Disruption,a,inc,2024-08-01,32.0598954809036,23.5398862577317,38.9829521928221
AGO,Disruption,a,inc,2024-09-01,32.0868186040515,23.5060718100891,39.014036326484
AGO,Disruption,a,inc,2024-10-01,32.1129848077088,23.4723696966164,39.043739759928
AGO,Disruption,a,inc,2024-11-01,32.138401264481,23.438779448121,39.0720719319382
AGO,Disruption,a,inc,2024-12-01,32.1630736622284,23.405307718197,39.0990406736033
AGO,Baseline,pos,inc,2020-01-01,28.7755298210957,24.8757363564889,34.251974085747
AGO,Baseline,pos,inc,2020-02-01,28.8366621836216,24.8229423983645,34.3341390256959
AGO,Baseline,pos,inc,2020-03-01,28.893764718981,24.7713677460284,34.4156254184921
AGO,Baseline,pos,inc,2020-04-01,28.9406063077044,24.7209585583918,34.4964187710545
AGO,Baseline,pos,inc,2020-05-01,28.9871288434787,24.6716643973109,34.5765108544432
AGO,Baseline,pos,inc,2020-06-01,29.0333061653165,24.623437883812,34.6558956301085
AGO,Baseline,pos,inc,2020-07-01,29.0791221547907,24.5762344389798,34.7345674409984
AGO,Baseline,pos,inc,2020-08-01,29.1245660751855,24.5300119882286,34.8125202246461
AGO,Baseline,pos,inc,2020-09-01,29.1696300384871,24.4847306978017,34.8897472741718
AGO,Baseline,pos,inc,2020-10-01,29.2143075787028,24.4403528057729,34.9662412093779
AGO,Baseline,pos,inc,2020-11-01,29.2585929162594,24.3968424287777,35.0419939928297
AGO,Baseline,pos,inc,2020-12-01,29.302480549971,24.3541653870312,35.1169969818146
AGO,Baseline,pos,inc,2021-01-01,29.3459650648203,24.3122891069022,35.191241039751
AGO,Baseline,pos,inc,2021-02-01,29.3890410250559,24.2711823991046,35.2647166091126
AGO,Baseline,pos,inc,2021-03-01,29.4317029267056,24.2308154837673,35.3445732795606
AGO,Baseline,pos,inc,2021-04-01,29.47394519516,24.1911598244949,35.4243855387257
AGO,Baseline,pos,inc,2021-05-01,29.5157621815515,24.1521880442656,35.5034728919102
AGO,Baseline,pos,inc,2021-06-01,29.5571481760539,24.1138738565324,35.5818237853774
AGO,Baseline,pos,inc,2021-07-01,29.5980974178536,24.0761920772917,35.6594264409641
AGO,Baseline,pos,inc,2021-08-01,29.6386041145631,24.0391183882869,35.7362688871421
AGO,Baseline,pos,inc,2021-09-01,29.6786624378341,24.002629528848,35.8123389939864
AGO,Baseline,pos,inc,2021-10-01,29.7182665481973,23.9667030045832,35.8876245385926
AGO,Baseline,pos,inc,2021-11-01,29.7574105965766,23.9313171797654,35.9621131623023
AGO,Baseline,pos,inc,2021-12-01,29.7960887549884,23.8964512870366,36.0357924969513
AGO,Baseline,pos,inc,2022-01-01,29.8342951796256,23.8620852295735,36.1086501307371
AGO,Baseline,pos,inc,2022-02-01,29.8720240829086,23.8281997152046,36.1806735979456
AGO,Baseline,pos,inc,2022-03-01,29.9092696756842,23.7947761364033,36.2518505106417
AGO,Baseline,pos,inc,2022-04-01,29.9460262083379,23.7617965526708,36.3221684495054
AGO,Baseline,pos,inc,2022-05-01,29.9822879758039,23.7292436272786,36.3916150341578
