iso3,year,measure,hiv,baseline,sd1,disrupt,sd2,ratio,ratio.sd
MMR,2024,mort,a,33.9658895218697,2.51301676854145,34.6150961259006,2.55242115104802,1.02486843322139,0.0113389427593315
PAK,2020,inc,a,303.202154735871,9.0974443319732,303.34230174347,9.04559034853924,1.00135267385704,0.00179113549487582
PAK,2020,mort,a,18.6192924322093,0.459472341482403,20.5417009720987,0.508471433586115,1.10407097890456,0.00151668787036423
PAK,2021,inc,a,301.404692730856,9.06421411282247,313.365869129001,9.34230648521833,1.04068364373079,0.0019429115707764
PAK,2021,mort,a,18.5041496638672,0.45641577437741,20.7155269749792,0.508948517872563,1.12035401064924,0.00155651099919657
PAK,2022,inc,a,299.969638614073,9.03936334261784,313.714131389986,9.50169271972708,1.04686892388221,0.00200546349919307
PAK,2022,mort,a,18.3910243748642,0.453924414122037,19.3552795389573,0.474239267213959,1.0531305524462,0.00134568921334796
PAK,2023,inc,a,298.943242605176,9.02211190890461,311.158355445329,9.48224001509195,1.04190819468021,0.00200084181467282
PAK,2023,mort,a,18.2719849772362,0.451904199625002,19.0627719252934,0.466968857525804,1.04396005980247,0.00132257007921563
PAK,2024,inc,a,298.339744150411,9.011675851635,308.86247391777,9.43869680581404,1.03630719128531,0.00198518573713892
PAK,2024,mort,a,18.1856550037995,0.450277278623645,18.8805348376953,0.462941492344009,1.0388831177322,0.00131155659915006
PER,2020,inc,a,52.4195169877534,1.2556202783639,51.9321047978055,1.25208693827757,0.991266934748753,0.00113373561182431
PER,2020,mort,a,4.86256648357837,0.180288769832852,5.26669910244012,0.186528227479966,1.08470475991032,0.00310094561466089
PER,2021,inc,a,50.9187624511631,1.38339910921715,50.9318222558397,1.4984738742085,1.00112275469089,0.00160463468041248
PER,2021,mort,a,4.52052098839639,0.228150959173817,5.34268779551067,0.263221950341448,1.1858815249961,0.00728320658490295
PER,2022,inc,a,49.5089427190176,1.59090510949966,50.7445281236641,1.77348780201446,1.02627202128673,0.00238060627269223
PER,2022,mort,a,4.2344878745007,0.27431908243752,4.40798400458478,0.308216870151371,1.04648722235388,0.00993774509677124
PER,2023,inc,a,48.4818069014431,1.87069219522321,49.572204158091,2.0544871811009,1.02432700666275,0.00336628569543461
PER,2023,mort,a,3.99801673316227,0.321311289235976,4.0827491375614,0.350672172812331,1.02904997116571,0.0144818289569745
PER,2024,inc,a,47.6895304274028,2.16720265071776,48.4316916348149,2.35374599631746,1.01803623694537,0.00457754194519483
PER,2024,mort,a,3.79240767433425,0.372756851454184,3.85233442944666,0.400499246186636,1.02713052933838,0.0211687546225173
PHL,2020,inc,a,545.271694114291,28.0670401121457,543.657015953158,27.7916554742588,0.999628854710867,0.0052319415666762
PHL,2020,mort,a,24.6539715893945,0.455169882279512,29.2962910197758,0.579453270313519,1.18895548063496,0.00112089364707696
PHL,2021,inc,a,540.008599482889,28.0959866021739,600.614586092974,30.7013115815296,1.1158265941904,0.00670554700066125
PHL,2021,mort,a,24.3877016901095,0.444341854136879,37.8312761796451,0.791809660433153,1.55287924482305,0.00286861256469519
PHL,2022,inc,a,535.605715096921,28.1128288909316,641.379032192901,33.443129601529,1.20215221609721,0.00834563444754282
PHL,2022,mort,a,24.1573065306255,0.435355907772489,31.7031326804163,0.547577584641156,1.31303635682255,0.00120969710350799
PHL,2023,inc,a,531.94396255023,28.1196148456888,634.281726451746,33.4398885033006,1.19709657904075,0.00841302058501369
PHL,2023,mort,a,23.9432814826302,0.428000668174538,29.3523626282877,0.50426351878607,1.22645603298539,0.000986139187340807
PHL,2024,inc,a,528.920400015664,28.118018962005,620.013548844867,32.8416330531193,1.17674407305177,0.00812384755607554
PHL,2024,mort,a,23.7611047300135,0.423004028867769,28.3561258324738,0.487760745965166,1.19388702833483,0.000917048416268179
RUS,2020,inc,a,52.4195169877534,1.2556202783639,51.9321047978055,1.25208693827757,0.991266934748753,0.00113373561182431
RUS,2020,mort,a,4.86256648357837,0.180288769832852,5.26669910244012,0.186528227479966,1.08470475991032,0.00310094561466089
RUS,2021,inc,a,50.9187624511631,1.38339910921715,50.9318222558397,1.4984738742085,1.00112275469089,0.00160463468041248
RUS,2021,mort,a,4.52052098839639,0.228150959173817,5.34268779551067,0.263221950341448,1.1858815249961,0.00728320658490295
RUS,2022,inc,a,49.5089427190176,1.59090510949966,50.7445281236641,1.77348780201446,1.02627202128673,0.00238060627269223
RUS,2022,mort,a,4.2344878745007,0.27431908243752,4.40798400458478,0.308216870151371,1.04648722235388,0.00993774509677124
RUS,2023,inc,a,48.4818069014431,1.87069219522321,49.572204158091,2.0544871811009,1.02432700666275,0.00336628569543461
RUS,2023,mort,a,3.99801673316227,0.321311289235976,4.0827491375614,0.350672172812331,1.02904997116571,0.0144818289569745
RUS,2024,inc,a,47.6895304274028,2.16720265071776,48.4316916348149,2.35374599631746,1.01803623694537,0.00457754194519483
RUS,2024,mort,a,3.79240767433425,0.372756851454184,3.85233442944666,0.400499246186636,1.02713052933838,0.0211687546225173
UGA,2020,inc,a,290.867743638002,15.164830456285,290.074923975811,15.090504076519,0.999958594656176,0.00539519923195439
UGA,2020,mort,a,28.7457313410331,1.36282595072429,29.0949086243913,1.37504107467517,1.01446304541884,0.00459175492667011
UGA,2021,inc,a,292.056788400984,15.6982249660304,292.122095658441,15.5811520854054,1.00307044210344,0.00573659321129233
UGA,2021,mort,a,28.2961315053107,1.33530078652985,28.6908833116745,1.34701424550098,1.0162485069775,0.0045567457569538
UGA,2022,inc,a,292.475756185934,16.0607731908818,293.620400267859,15.9702590723036,1.00690687053032,0.00602040456963671
UGA,2022,mort,a,27.6602652439756,1.32304217888718,27.9131279902895,1.33179909354333,1.0114811994787,0.00464874141465075
UGA,2023,inc,a,292.296274503888,16.3204508951284,293.775882982879,16.2585826236275,1.00817166731173,0.00624297320921874
UGA,2023,mort,a,26.9651004614263,1.30931830602996,27.1555095818638,1.31610388475076,1.00946032755398,0.00477363913132306
UGA,2024,inc,a,291.920742922069,16.5009643046072,293.440370870206,16.4593240693306,1.00840119305951,0.00640734125932029
UGA,2024,mort,a,26.2522672484167,1.29392030760871,26.4148579735529,1.29962405585155,1.008659342038,0.00491051869385271
VNM,2020,inc,a,144.029513330679,6.00859084574677,144.994942660048,6.0703578394189,1.00849124129715,0.00354060411636473
VNM,2020,mort,a,9.32781465654564,0.531040420934084,10.6158650272192,0.589620716590683,1.1426344247017,0.00841643463037982
VNM,2021,inc,a,142.868814106834,6.01214222582584,148.619305097952,6.53413838091197,1.04242605170838,0.00403434107014082
VNM,2021,mort,a,9.26248948918129,0.528839581012242,11.9711398213429,0.673182167553984,1.29925902198403,0.0120829944774577
VNM,2022,inc,a,141.721995349542,6.02416052581112,148.990025088125,6.77560141943784,1.05368664019858,0.00433299641635869
VNM,2022,mort,a,9.20413613831883,0.526968990249144,9.92477701338146,0.58105547898066,1.08259274053799,0.00791184089679547
VNM,2023,inc,a,140.602999307049,6.04313938357498,146.359604947577,6.71858484480162,1.04331907016882,0.00432140826557984
VNM,2023,mort,a,9.15130952074961,0.525367726359613,9.63269162497227,0.561222595155896,1.05656138017091,0.00746288337996696
VNM,2024,inc,a,139.548300549563,6.06780847253868,143.966198810119,6.65037614209522,1.03400159793831,0.00430788020940564
VNM,2024,mort,a,9.10289119788743,0.523985782875947,9.46189106905138,0.553101152464182,1.04327551082067,0.00730229819951429
ZAF,2020,inc,a,577.708706890184,20.216090375807,573.224417038209,19.6526838399963,0.99338606497438,0.00236390073592
ZAF,2020,inc,pos,577.708706890184,20.216090375807,573.224417038209,19.6526838399963,0.99338606497438,0.00236390073592
ZAF,2020,mort,a,106.607932954783,6.59480105125513,118.190151908809,7.57382872959567,1.11423868631705,0.0100301803428768
ZAF,2020,mort,pos,106.607932954783,6.59480105125513,118.190151908809,7.57382872959567,1.11423868631705,0.0100301803428768
ZAF,2021,inc,a,556.66323946924,20.8712938104539,567.288539370897,20.3988340308936,1.0204559582472,0.00280036441155659
ZAF,2021,inc,pos,556.66323946924,20.8712938104539,567.288539370897,20.3988340308936,1.0204559582472,0.00280036441155659
ZAF,2021,mort,a,100.385482618004,5.86729619087977,115.688358675925,6.46608592085177,1.15722257928027,0.00892647132283677
ZAF,2021,mort,pos,100.385482618004,5.86729619087977,115.688358675925,6.46608592085177,1.15722257928027,0.00892647132283677
ZAF,2022,inc,a,537.047570092103,21.3910010602362,552.37507131165,21.6720048106582,1.03021522422873,0.0033092100648632
ZAF,2022,inc,pos,537.047570092103,21.3910010602362,552.37507131165,21.6720048106582,1.03021522422873,0.0033092100648632
ZAF,2022,mort,a,93.5571636293653,5.14094298071372,99.2353724448614,5.14250228917923,1.06389707783368,0.00641865251683218
ZAF,2022,mort,pos,93.5571636293653,5.14094298071372,99.2353724448614,5.14250228917923,1.06389707783368,0.00641865251683218
ZAF,2023,inc,a,514.718741448689,21.8521575866916,528.550649197818,22.646012578022,1.02886049203718,0.00384354839696969
ZAF,2023,inc,pos,514.718741448689,21.8521575866916,528.550649197818,22.646012578022,1.02886049203718,0.00384354839696969
ZAF,2023,mort,a,86.684351063554,4.43534154198196,90.0568167077787,4.4675327767161,1.04166462384493,0.00548487455576244
ZAF,2023,mort,pos,86.684351063554,4.43534154198196,90.0568167077787,4.4675327767161,1.04166462384493,0.00548487455576244
ZAF,2024,inc,a,490.642807633934,23.1960341118292,503.626575884036,24.1502132188572,1.02894964775868,0.00478778460598853
ZAF,2024,inc,pos,490.642807633934,23.1960341118292,503.626575884036,24.1502132188572,1.02894964775868,0.00478778460598853
ZAF,2024,mort,a,79.7069104196358,3.77263888412704,82.3972755055358,3.85352349803192,1.03616946743723,0.00473806144679912
ZAF,2024,mort,pos,79.7069104196358,3.77263888412704,82.3972755055358,3.85352349803192,1.03616946743723,0.00473806144679912
