year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.nh.num,inc.nh.lo.num,inc.nh.hi.num,inc.nh,inc.nh.lo,inc.nh.hi,inc.nh.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc,cfr,cfr.lo,cfr.hi,cfr.sd
2010,10933417.3205913,8736327.18316087,13372813.1074137,6930531776,157.757264146065,126.055654393134,192.955079633614,17.0840413705324,9417906.66551483,7392206.01643081,11684824.286607,135.927874182756,106.691102919259,168.646110211871,15.8239132188203,1514560.7690423,1152048.40396013,1925891.02629212,21.8595313128712,16.627420091063,27.7962271669237,2.85348963728096,1432404.3717951,1356974.59565489,1509845.18372276,20.6680297860465,19.5796605442891,21.7854160766027,0.562739677519741,570843.98060981,469572.033776815,681856.41589998,8.23665483486573,6.77541130974846,9.83844296423554,0.78201737205997,2003942.38005145,1875151.37293208,2136949.03900336,28.9146986814342,27.0563851885885,30.833839423455,0.963747918750681,0.140189343088336,0.0973843786308052,0.189262077636927,0.023501865183962,5794510,83.6084471911092,0.185435476897012,0.146488853458418,0.227793355055997,0.0207674915655594
2011,10882002.6719164,8776575.86071171,13210007.9714144,7014796132,155.129279128656,125.115195018639,188.316349083235,16.1383397816155,9417113.98878522,7469188.77579313,11587008.4412622,134.287226632397,106.509982473354,165.229732845571,14.9961790094286,1463885.71202572,1159322.06473877,1803425.58858589,20.8748829640198,16.531831836475,25.7166920797078,2.34571197768835,1406622.01134912,1332609.95789884,1482605.67236537,20.0522151304214,18.997130249014,21.1354064247433,0.545524061595124,553617.168510358,471109.736768057,642683.527230921,7.89213482605538,6.715943384569,9.1618275875351,0.624303851652282,1961086.85295511,1848700.86789759,2076741.26606843,27.9564340296228,26.354306427584,29.6051549751358,0.829377377317314,0.136020761771388,0.0982195266498944,0.178817549508062,0.0206062020863273,5835643,83.1904860838228,0.182164156784743,0.145537142894,0.221869877830233,0.0194953348164645
2012,10803494.9339499,8764708.7129595,13051927.050085,7099328882,152.176284737867,123.458271318885,183.847336375379,15.4195265861499,9399194.77245975,7515545.21152839,11490007.7838026,132.52556916777,105.966727030943,162.005348133886,14.310442751949,1402426.42016905,1087046.69365247,1757356.0299959,19.7737533957053,15.3270025013573,24.7781446968217,2.41419808840015,1376687.46192924,1302630.19514579,1452762.90868163,19.3917972362115,18.3486385374897,20.4633836920141,0.539522356800571,449426.586937279,362470.16979466,545591.059221091,6.33055031549219,5.10569626818791,7.68510754029737,0.658649376824838,1824590.0143735,1708028.73245386,1944943.13087407,25.700880247986,24.0590168569945,27.3961548084549,0.851408314408457,0.131273888634457,0.0935712717736844,0.17419675768452,0.0206163827193373,5791712,81.5811197968952,0.170622866785343,0.136805810245315,0.207303895315702,0.0180043337217064
2013,10672843.1425963,8712384.57649185,12828951.5253225,7183985552,148.564373707921,121.275084887474,178.577078593246,14.6305563154863,9365117.82289714,7537704.41494314,11387611.8435151,130.48772560793,105.025684034214,158.667899076845,13.6977105689939,1306584.6550357,1058077.93159944,1580905.82269816,18.2051377434873,14.7425996577203,22.0273582356702,1.86009119527573,1353226.17058067,1278258.98599199,1430299.04701245,18.836705068316,17.7931731173391,19.9095479335181,0.539940375537235,414167.47370061,345778.157581919,488636.022470131,5.76514903465121,4.81318002491883,6.80174004990999,0.507639838776725,1768922.97327757,1666098.74531793,1874781.74229126,24.6231421329225,23.191844321765,26.0966802998278,0.741102100324403,0.123728824319602,0.0917014404710919,0.159739657960835,0.0173894053037426,5732020,79.7888575709095,0.167347947051422,0.135250406469261,0.202084665980625,0.0170673373515942
2014,10575976.6362882,9030865.93496364,12241118.0564238,7268599255,145.502266189914,124.244928329917,168.410963749353,11.2729860186902,9346583.51757935,7905722.47486706,10906115.1805049,128.63582081263,108.805436527545,150.09945350434,10.5405858542876,1228014.82109511,1003669.89109001,1474646.43464376,16.9010092494799,13.8133789766556,20.2953682671362,1.65498882570198,1339661.69250625,1261307.03877443,1420343.65673245,18.4308096444402,17.3528212868083,19.5408166952582,0.558217272329145,371086.065210838,308648.125204964,439189.743756744,5.1053311950796,4.24632194425422,6.04228859438948,0.458487084613233,1712180.60408617,1610763.74852322,1816649.11453685,23.5558536661432,22.1605799413854,24.993111475876,0.722657521201928,0.116853568424736,0.0899489100999152,0.146721083691978,0.014503921209355,6067033,83.4690810038337,0.162865158970577,0.137295540301705,0.190141591552498,0.0134904451571565
2015,10454452.7627577,9061359.75470665,11945550.7567138,7353011712,142.179193672386,123.233310507566,162.45793185966,10.0108172882315,9334563.25754556,8027634.78747067,10738477.0680695,126.996222675713,109.215532307291,146.09639329748,9.41309040041118,1118110.2041734,932754.314027259,1320012.15048712,15.2118281860065,12.6900714364096,17.958693124973,1.3449819577944,1313031.40256976,1234037.93074412,1394440.37402125,17.8570557752126,16.7827548639721,18.9642071662357,0.556550587010265,336581.323587826,281027.647549704,397070.957404985,4.57746208996962,3.82193934345393,5.40011321832892,0.402876162855134,1649375.79076382,1551831.56443289,1749850.4542138,22.4312955747379,21.1047068223803,23.7977378896061,0.687066894804243,0.107520947108515,0.0849814077379693,0.132328531794852,0.0120928124858019,6160127,83.776923542047,0.158549920205222,0.135532542473841,0.182991502342294,0.0121139925536956
2016,10283048.4267968,9081415.55738423,11558149.8762267,7437143370,138.266104540577,122.10892147134,155.41114781853,8.49843832421339,9262074.08558687,8119875.94324128,10478242.7667381,124.573491565246,109.2110998011,140.93077585636,8.09490067272217,1019515.49812542,880210.521564508,1168902.42174625,13.7123288080801,11.8386980033327,15.7215602715378,0.990997968588569,1292233.153621,1212762.83582542,1374189.30962215,17.3753965646758,16.3068368524059,18.4773809143625,0.553769739710828,298055.853503957,249494.999080369,350870.569800437,4.00766582914424,3.35471546893641,4.71781371347205,0.347965337704748,1590741.56755505,1496824.26213532,1687475.4561969,21.389147531723,20.1263332931461,22.68983361278,0.654019824481394,0.0995481302115043,0.0818718641031847,0.118723548426963,0.00940889411564475,6355410,85.4549883445369,0.155279943575037,0.135036714667841,0.176646880354225,0.0106198586007334
2017,10187773.3660202,9084753.86560711,11352986.7703666,7520887434,135.459724074102,120.793642310577,150.952754844364,7.6959717853072,9241839.64340353,8188808.47876692,10357558.6328077,122.911897889099,108.90710404113,137.750408812241,7.36043641905061,944828.276447372,825340.070275528,1072275.37802492,12.5657489329326,10.9766148684363,14.2607323712725,0.838127339060103,1276531.01570237,1197204.83559863,1358365.34181836,16.9731434874494,15.918398541459,18.0612375034034,0.546702393888131,266333.922771056,225895.648497085,310052.572021548,3.54125660180776,3.00357704432417,4.12255301973914,0.285621109327055,1542793.00182766,1453197.1206148,1635030.59577243,20.5134435978006,19.3221495916195,21.7398626175533,0.616823787228198,0.0930631502330062,0.0777480807006845,0.1095853237299,0.00812760791116541,6351196,84.4474279895199,0.151924544531933,0.133338382438529,0.171481116462782,0.0097343373862132
2018,10083787.2553906,9025352.25549129,11199978.7399494,7604028646,132.611116091666,118.691718241211,147.290065060985,7.29756946098827,9187244.63467872,8178583.78942351,10253634.1433375,120.852342371619,107.584052404952,134.880016078649,6.96541370621517,894911.179289824,789482.586478082,1006850.45075107,11.7719856749526,10.3851397923309,13.2444753818665,0.729681541164658,1239668.47189214,1160797.6120938,1321094.48330628,16.3027853997401,15.2655607459399,17.3736126573013,0.537829575053035,235281.617680383,199065.49794549,274479.675569912,3.09417058553757,2.61789516074753,3.60966125126709,0.253154684963866,1474564.7748202,1387291.80855208,1564461.76843798,19.3918887403966,18.2441686260854,20.5741172379847,0.594434569181126,0.0890395536953854,0.0751469659329924,0.103971702095888,0.0073580022000607,6883923,90.5299456442895,0.146674075761855,0.129081021265013,0.165175074935372,0.00921133581395956
2019,9958801.75325942,8943296.71498244,11028055.088511,7686318611,129.565299817356,116.353447828504,143.476424106706,6.92098629816529,9141825.07966004,8165044.05778007,10172926.4771601,119.047739084145,106.327787518474,132.475067770623,6.67218568740588,815781.191951692,729977.299958112,906283.437830475,10.6233608325428,9.50599539867741,11.8019097174781,0.585859431272361,1206318.68035127,1128116.49154263,1287103.96455357,15.6943621700106,14.6769415715888,16.7453891738442,0.527727243245802,208860.19751328,177759.557432085,242431.03794978,2.7172982032566,2.31267485032029,3.1540591825433,0.214760356724015,1415329.72298857,1330786.30675439,1502439.41181269,18.4136228878552,17.3137020998567,19.5469312144117,0.569759628513394,0.0822262848163805,0.0703103554105036,0.0949735416707447,0.00629512058738045,7134674,92.8230322093267,0.142523992542932,0.125761758122459,0.160139604211323,0.00877320999655748
2020,9893937.37200746,8905696.51441833,10933356.4936424,7767567499,127.374977729916,114.652322178917,140.756504466166,6.66095065402943,9102937.08661612,8147532.69298879,10110479.8626784,117.225319048603,104.92186316423,130.200199821169,6.45038708327384,789740.450182812,702822.81835525,881651.401512491,10.1700775647876,9.05077430859838,11.3536835252774,0.587659680323037,1328376.29524624,1249990.5872692,1409111.61302325,17.1015738893451,16.0924328939545,18.1409638629424,0.5226368549914,214570.216695222,187798.267994387,243100.02666934,2.76238625184585,2.41772302614125,3.12968025962615,0.181693987821177,1542946.51194146,1451473.30481347,1637174.77190785,19.8639601411909,18.6863301155778,21.0770588362266,0.609941433481134,0.0800619517696724,0.0682911605315782,0.0926692860236393,0.00622245775601974,5804499,74.7273712233241,0.156375151383807,0.138287657074485,0.175345728781832,0.00945712692960542
