iso3,inc.bc,inc.bc.sd,inc.bc.lo,inc.bc.hi
GTM,20.7404540439507,3.23614010322898,14.8885294545707,27.5470007144565
GUM,29.0767118261044,3.33965641439758,22.9015231390614,35.9776220016339
GUY,58.9899919562583,9.20422852143303,42.3454513239335,78.3486590876964
HKG,36.3690014064726,4.17722504383444,28.6450748690517,45.0005914357075
HND,23.0089104845696,3.59008813369921,16.5169287763629,30.5599013115407
HRV,4.02315889339035,0.462086926637599,3.16874976069712,4.97800624740546
HTI,123.755070490686,19.2493431211755,88.934288735903,164.23086202198
HUN,3.57568188659594,0.410691175117487,2.81630485073569,4.42432626685258
IDN,224.551344624215,21.5849084677007,184.239475777311,268.782234806572
IND,109.033657424166,21.2631811169801,71.409160023515,154.483216684136
IRL,3.40218173982683,0.390763513368053,2.67965146173092,4.20964805455616
IRN,7.6791159388306,1.19817507342577,5.51247350946938,10.1992503240269
IRQ,11.527895818283,1.27799539672423,9.15982357071,14.164084650412
ISL,2.4890894262783,0.285888704272832,1.96047523959682,3.07984470561253
ISR,1.23212530227842,0.141517899056297,0.970455939161055,1.52455553681665
ITA,2.40230417956744,0.275920833504418,1.89212081957423,2.97246205575921
JAM,1.90852461873225,0.29778774580302,1.37004183427843,2.53486724386593
JOR,2.62194440229098,0.409102877435094,1.88217259258879,3.48241783645565
JPN,7.04869789409366,0.80959048175546,5.55174426456246,8.72161713028845
KAZ,51.0529050635785,11.2159398654462,31.4867358749695,75.2680346528513
KEN,182.247621207023,43.0263001544011,107.891060482642,275.735115337472
KGZ,68.5610468451767,8.06879141836703,53.6635832979848,85.2543257476723
KHM,138.174692097136,30.3559422437967,85.2137612789304,203.707677789963
KIR,221.79222328511,34.6063160833552,159.203614881937,294.569295356812
KNA,3.54857775905094,0.4075780833087,2.79495691028643,4.39078931792042
KOR,31.1425217294817,2.88113746447047,25.7520571576208,37.0374410421857
KWT,10.4089380701204,1.19553672371358,8.19835564809036,12.8793634507093
LAO,114.85063371314,25.053270555779,71.1028720819359,168.903687327538
LBN,6.81015061391184,0.782191718127687,5.36385820116439,8.42645387351835
LBR,183.813942435131,40.3825428193666,113.356405456422,270.988869865636
LBY,28.4433941609559,6.73366217961857,16.8130862561146,43.080241414056
LCA,1.57724824980338,0.181157596706798,1.24228424415422,1.951589229304
LKA,37.9381066569603,6.45490776333281,26.3563195094344,51.5951947389916
LSO,484.235342607997,113.916615472607,287.20152532895,731.598639131648
LTU,22.1185565624177,2.54046536426366,17.4211301258574,27.3680747214904
LUX,3.61846361188489,0.415604944739537,2.85000088881682,4.47726169241913
LVA,14.7293953837581,1.69177037856815,11.6012546436793,18.2252169429007
MAC,41.1323565464123,4.72432850045266,32.3967807337577,50.8944270303415
MAR,40.7265493249844,4.79301362529084,31.877321213857,50.6428179931148
MCO,0,0,,
MDA,56.2847679099656,6.62402447445506,44.054875623485,69.9891020438036
MDG,155.886130644941,34.2470122903559,96.1354194210096,229.818023490434
MDV,19.8154446450274,3.09181057189972,14.2245157525452,26.3184283530152
MEX,15.5874192811144,2.43211033541339,11.1894425611772,20.7028749652183
MHL,312.563662767191,48.0985926429533,225.464419486864,413.617100393416
MKD,8.25061951280398,1.28734697057686,5.92272780664162,10.9583090323724
MLI,35.8498283526558,7.69219284338849,22.3912210426036,52.423393880392
MLT,21.1610286608707,2.43048682826238,16.6669595947068,26.1832939905968
MMR,227.799637447998,46.88035652021,145.344564383612,328.434614450256
MNE,12.3450586738844,1.45286147266702,9.66271956211168,15.3509301851279
MNG,227.879281569694,69.365111324061,112.831407718695,382.567955462884
MNP,63.9494933563083,7.34503051659137,50.3678993632412,79.1266451283742
MOZ,287.067838154964,68.1939682890374,169.304003679609,435.309757527753
MRT,56.052585342655,12.3143320781273,34.5701562034077,82.6390129868699
MSR,0,0,,
MUS,8.5608214859797,1.33574789002479,6.14540648048632,11.3703125341275
MWI,80.4474410230476,23.3244956781494,41.4243466030859,132.191915318763
MYS,63.7324581212697,7.50052595202627,49.8842262744432,79.2501098174906
NAM,315.887937683598,57.2457062311644,213.782546712995,437.538508871702
NCL,6.76684101481085,0.777217318638926,5.32974642914566,8.3728653242331
NER,60.4043536756499,13.2703829016884,37.253976797101,89.0547634640708
NGA,174.933640196194,37.6035625741409,109.145746549588,255.956644944978
NIC,31.3589321799469,4.89294486065326,22.5109275853131,41.6501472602554
NIU,39.0799064512294,8.52480685533358,24.1952127341142,57.4736662550846
NLD,1.83414638489275,0.210664079758562,1.44462424679772,2.26945900120477
NOR,1.54939397523575,0.1779583454543,1.22034545415122,1.91712408165846
NPL,131.958533708164,33.1876613533788,75.1276118284578,204.507913998892
NRU,139.380430614316,16.0087822834457,109.777530080394,172.458323320643
NZL,3.05314238371231,0.350673989783115,2.40473864089089,3.77776859907569
OMN,4.60189055423527,0.528558160211559,3.62457428938169,5.69409243044725
PAK,173.257330431857,31.2859282533061,117.441723591914,239.731538497563
PAN,21.0795721856125,3.28905282228704,15.1319637432198,27.9974081231799
PER,77.9326239022799,12.6213347081184,55.1827850125378,104.544226133782
PHL,433.944691444416,116.317571492093,236.64192121124,689.761891977547
PLW,52.1655837274591,5.99156903807108,41.086731543447,64.5461330621567
PNG,194.442019830874,26.1062456925317,146.664614278317,248.837829660606
POL,7.49605387547007,0.860972332690255,5.90409347305245,9.27514697656458
PRI,0.857729661942888,0.0985160352538531,0.675571625134842,1.06130159960846
PRK,346.398974701786,39.0137934710368,274.162086487202,426.923343426407
PRT,9.03359316903052,1.03756908801929,7.11509904647116,11.177599955982
PRY,35.3180073804756,4.15649480249225,27.6439933967895,43.9174067363449
PSE,0.227917472331918,0.035072885827006,0.164421163916248,0.301620076924935
PYF,18.4788702702152,2.12242285158738,14.5544300754205,22.864570084906
QAT,13.1687453853953,1.51251920295955,10.3720486456667,16.2941704513078
ROU,44.9659321306571,5.29193680653732,35.1955295303788,55.9143984568569
RUS,35.1363209985518,7.90431552543222,21.3896327816173,52.2378106563774
RWA,39.7040287172347,6.19503311351439,28.5013601027869,52.7338202383883
SAU,4.99624492243054,0.573852418488268,3.93517828622622,6.18204169238626
SDN,37.3541236418425,7.32464621885002,24.4022055252593,53.0181751804525
SEN,83.8127417425181,15.39746478843,56.3935341276641,116.572927072856
SGP,30.796066575615,3.53713590080473,24.2557221677095,38.1050325830707
SLB,39.3491453004005,6.13966053320566,28.2466117103953,52.2624768135759
SLE,223.849635050574,49.6451907555727,137.331827250686,331.105299541426
SLV,39.7464932947066,6.20165887598961,28.531842737385,52.790220163192
SMR,0,0,,
SOM,157.293603785872,34.5562241218342,97.0033174988396,231.892921250334
SRB,7.84193473891818,0.922899206420573,6.1380406459173,9.75135497947149
SSD,151.426382111715,33.2672390276714,93.3853658422112,223.243452117717
STP,82.9290585928803,32.7053842966051,31.737699344728,158.248588404507
SUR,20.2786882069337,3.12056863796501,14.6290916062916,26.8362010152942
SVK,2.2472415559705,0.258110845613562,1.76998927646792,2.78059723484388
SVN,2.90542949028733,0.333708167960955,2.28839596888312,3.59499789991108
SWE,1.85966083111592,0.213594585948485,1.46472012211004,2.30102898893151
SWZ,199.757519759218,45.9505910728529,120.06390872724,299.359090083218
SXM,2.20087622031899,0.252785474177468,1.73347067491947,2.72322765863961
SYC,6.71797659709205,0.771604910776361,5.29125953627618,8.31240359436847
SYR,9.25894863143319,1.44467690612864,6.64655731806706,12.2975496380009
TCA,7.9696571327652,0.915368860246897,6.27711566570777,9.86115347908471
TCD,104.785057608651,23.0204902830179,64.6235092439842,154.48366109256
TGO,25.6750254366455,3.4956390264333,19.2848607992531,32.9653097483043
THA,104.596754326355,16.6751011006318,74.4973980779153,139.717525545116
TJK,46.2207232238126,7.11500206841793,33.3395557357515,61.1721340471095
TKL,12.6599861674425,1.94817117300929,9.13296344982511,16.7538630051699
TKM,30.6252995863799,4.77847591739643,21.9842963096807,40.6757599305747
TLS,340.403718846842,74.7853240421983,209.899485976246,501.821718314054
TON,6.16454794625429,0.725491424878206,4.82511745880727,7.66554528378645
TTO,13.9595328833853,1.60334647929954,10.9948922380781,17.2726393860136
TUN,10.4804376301019,1.63526625030926,7.52340314345063,13.9199039022288
TUR,8.10000530088574,0.953270935435144,6.34003741799751,10.072262461125
TUV,161.952765473563,18.6013671448789,127.555297734058,200.387091260199
TZA,143.995111954335,48.104976893629,65.6885091822205,252.452367846847
UGA,152.383348605373,37.8941183518727,87.3825611628099,235.128607404215
UKR,54.703517697394,11.3195500458385,34.8106791739583,79.017226747478
URY,23.0122125444866,2.64310777963134,18.1249934936741,28.4738244228984
USA,1.53769288199053,0.176614395995862,1.21112935238345,1.90264587627822
UZB,33.446132446283,6.41537848277212,22.0745336380549,47.1417745088799
VCT,5.52957075889458,0.635108486965449,4.35523985017441,6.84194543655314
VEN,33.4111868278288,5.21315885182121,23.9841180694844,44.3758849041557
VGB,2.81430656240962,0.323242085262008,2.21662508242688,3.48224808335638
VNM,115.695949787666,25.726850002577,70.8818495378245,171.295968497023
VUT,19.9936874770349,3.22225874962747,14.1833391446647,26.7857260812264
WLF,0,0,,
WSM,4.5918561054797,0.540404950670286,3.59414038864122,5.70992179918973
YEM,23.8931948728744,2.66180910012678,18.9623606399639,29.3851261708091
ZAF,395.841661826276,74.3688393784802,263.679703094587,554.302450113824
ZMB,241.391219522298,52.3076973674916,149.963115589555,354.168097732435
ZWE,145.955165834287,24.5888930418857,101.791135120608,197.939051270065
