iso3,scenario,hiv,measure,date,best,lo,hi
AGO,Baseline,a,inc,2023-08-01,29.5547992497502,18.5439935334753,43.0114672842721
AGO,Baseline,a,inc,2023-09-01,29.5571579875595,18.5370738544306,43.0174039866578
AGO,Baseline,a,inc,2023-10-01,29.5592091900906,18.5301036746015,43.021562717955
AGO,Baseline,a,inc,2023-11-01,29.5609547112127,18.5230843152504,43.025314678265
AGO,Baseline,a,inc,2023-12-01,29.5623963342375,18.5160170981829,43.0286619466314
AGO,Baseline,a,inc,2024-01-01,29.5635357099648,18.5089035011456,43.0316061340794
AGO,Baseline,a,inc,2024-02-01,29.5643747067992,18.5017446294494,43.0341495871187
AGO,Baseline,a,inc,2024-03-01,29.5649151425002,18.4945417567218,43.0362944448564
AGO,Baseline,a,inc,2024-04-01,29.565158788127,18.4872963227881,43.0380425512231
AGO,Baseline,a,inc,2024-05-01,29.5651074888908,18.4800095312943,43.0393959789388
AGO,Baseline,a,inc,2024-06-01,29.5647631262652,18.4726824973217,43.0403570860039
AGO,Baseline,a,inc,2024-07-01,29.5641275423224,18.4653164622748,43.040928005772
AGO,Baseline,a,inc,2024-08-01,29.5632025951306,18.4579127556097,43.0411107046103
AGO,Baseline,a,inc,2024-09-01,29.5619902092204,18.4504725905261,43.0409073415656
AGO,Baseline,a,inc,2024-10-01,29.560492300534,18.4429970038873,43.0403203637165
AGO,Baseline,a,inc,2024-11-01,29.5587107238491,18.4354872005258,43.0393518750618
AGO,Baseline,a,inc,2024-12-01,29.5566474203921,18.4279443482647,43.0380041153987
AGO,Disruption,a,inc,2020-01-01,29.299928984689,18.7714684848698,42.1664013673865
AGO,Disruption,a,inc,2020-02-01,29.3163976854883,18.7682916583516,42.1818844871623
AGO,Disruption,a,inc,2020-03-01,29.3325795874709,18.7649841663094,42.1969887203721
AGO,Disruption,a,inc,2020-04-01,29.3464413471278,18.7615492820488,42.2117151261142
AGO,Disruption,a,inc,2020-05-01,28.9701383145498,18.6010252559701,41.6598149566262
AGO,Disruption,a,inc,2020-06-01,28.9187594945309,18.5714661841702,41.5432152294766
AGO,Disruption,a,inc,2020-07-01,29.0014152778868,18.6024613713852,41.6349696442217
AGO,Disruption,a,inc,2020-08-01,29.0514956207838,18.6399994709805,41.7386353033826
AGO,Disruption,a,inc,2020-09-01,29.1082811816831,18.6856714615936,41.8552440700554
AGO,Disruption,a,inc,2020-10-01,29.1714479798621,18.7391419941729,41.9834282481454
AGO,Disruption,a,inc,2020-11-01,29.2730361551082,18.8071552724604,42.1346786412684
AGO,Disruption,a,inc,2020-12-01,29.4201226522466,18.8951522242896,42.3184637948409
AGO,Disruption,a,inc,2021-01-01,29.5907285524385,19.0019195698271,42.532735941429
AGO,Disruption,a,inc,2021-02-01,29.7989733214515,19.1388114987937,42.7979627534133
AGO,Disruption,a,inc,2021-03-01,30.0709872901757,19.3155639434568,43.1319853587274
AGO,Disruption,a,inc,2021-04-01,30.3946353950715,19.5247333558657,43.5216948717329
AGO,Disruption,a,inc,2021-05-01,30.7569729250188,19.7273254722092,43.8961886449749
AGO,Disruption,a,inc,2021-06-01,30.9760792631125,19.8914378701478,44.198818732278
AGO,Disruption,a,inc,2021-07-01,31.1345508121717,20.0206307213567,44.4384890933366
AGO,Disruption,a,inc,2021-08-01,31.2505866852788,20.1207905217958,44.6278074698185
AGO,Disruption,a,inc,2021-09-01,31.3450944307732,20.1968602663727,44.7769495079921
AGO,Disruption,a,inc,2021-10-01,31.4304410525606,20.2529988078628,44.8940343807794
AGO,Disruption,a,inc,2021-11-01,31.5075011618917,20.2927012950736,44.9855021083353
AGO,Disruption,a,inc,2021-12-01,31.5659209125549,20.3188987474861,45.0564448235052
AGO,Disruption,a,inc,2022-01-01,31.6010953822257,20.3340414422998,45.1108874460401
AGO,Disruption,a,inc,2022-02-01,31.6271557495629,20.3401716209794,45.1520140476377
AGO,Disruption,a,inc,2022-03-01,31.6459028370239,20.3389863046302,45.1823471685878
AGO,Disruption,a,inc,2022-04-01,31.6587590063117,20.3318902395246,45.2038917952097
AGO,Disruption,a,inc,2022-05-01,31.668053588044,20.320043290217,45.2182454210051
AGO,Disruption,a,inc,2022-06-01,31.6780069014065,20.3043997226356,45.2266856769395
AGO,Disruption,a,inc,2022-07-01,31.6842787053077,20.285742179424,45.2302384197749
AGO,Disruption,a,inc,2022-08-01,31.6874185384929,20.2647110053705,45.229729559892
AGO,Disruption,a,inc,2022-09-01,31.6758620809708,20.2418278959433,45.2513045952024
AGO,Disruption,a,inc,2022-10-01,31.6617341075282,20.2175170532584,45.2702581549769
AGO,Disruption,a,inc,2022-11-01,31.6507302256367,20.1921219346671,45.2863436047327
AGO,Disruption,a,inc,2022-12-01,31.6249212851102,20.1659197692743,45.2998742011637
AGO,Disruption,a,inc,2023-01-01,31.5984657247924,20.1391335829195,45.3111178679097
AGO,Disruption,a,inc,2023-02-01,31.5715577140609,20.1119419420044,45.3203051373107
AGO,Disruption,a,inc,2023-03-01,31.5452695786756,20.0844873384093,45.3276343450481
AGO,Disruption,a,inc,2023-04-01,31.5309125715168,20.056882609388,45.333278458684
AGO,Disruption,a,inc,2023-05-01,31.5158618386038,20.0292171437453,45.3373863624806
AGO,Disruption,a,inc,2023-06-01,31.5002138139326,20.001560711923,45.340088834879
AGO,Disruption,a,inc,2023-07-01,31.4840478290384,19.973967479792,45.3414998423866
AGO,Disruption,a,inc,2023-08-01,31.4674291472689,19.9464797241189,45.3417184929743
AGO,Disruption,a,inc,2023-09-01,31.450411691178,19.919128936528,45.3408325450479
AGO,Disruption,a,inc,2023-10-01,31.433039646568,19.8919391717589,45.3389185397032
AGO,Disruption,a,inc,2023-11-01,31.4153499418182,19.864928222119,45.3360433912219
AGO,Disruption,a,inc,2023-12-01,31.3973726803625,19.8381082833738,45.3322668562425
AGO,Disruption,a,inc,2024-01-01,31.3791331533767,19.8114885150286,45.3276410004803
AGO,Disruption,a,inc,2024-02-01,31.3606519336223,19.7850742021969,45.3222117339856
AGO,Disruption,a,inc,2024-03-01,31.3419466429967,19.75886865562,45.3109778939446
AGO,Disruption,a,inc,2024-04-01,31.3230313587684,19.7328734079144,45.2975151616769
AGO,Disruption,a,inc,2024-05-01,31.3039182552859,19.7070885267589,45.2834592511479
AGO,Disruption,a,inc,2024-06-01,31.2846174851201,19.6815129905385,45.268835932912
AGO,Disruption,a,inc,2024-07-01,31.2651374802038,19.6561451177986,45.2536674775257
AGO,Disruption,a,inc,2024-08-01,31.2454850759422,19.6309827455067,45.2361344136982
AGO,Disruption,a,inc,2024-09-01,31.2256670340012,19.60602310156,45.2162609971237
AGO,Disruption,a,inc,2024-10-01,31.2056879544302,19.5812633922266,45.196007845401
AGO,Disruption,a,inc,2024-11-01,31.185552741761,19.5567006584016,45.1753874322854
AGO,Disruption,a,inc,2024-12-01,31.1652653297811,19.5323327507131,45.1544120018414
AGO,Baseline,pos,inc,2020-01-01,2.27248755483582,1.41066037154542,3.19171817209006
AGO,Baseline,pos,inc,2020-02-01,2.27191240013472,1.41084053547142,3.19543481111074
AGO,Baseline,pos,inc,2020-03-01,2.27123809851584,1.41093825188419,3.19901656957204
AGO,Baseline,pos,inc,2020-04-01,2.27237402278696,1.41130758665059,3.202465290453
AGO,Baseline,pos,inc,2020-05-01,2.27401547195917,1.41214836974412,3.20578279050655
AGO,Baseline,pos,inc,2020-06-01,2.27390616434623,1.41291520559472,3.20897068288006
AGO,Baseline,pos,inc,2020-07-01,2.27368591606839,1.41360938582344,3.21203055751414
AGO,Baseline,pos,inc,2020-08-01,2.27338518355923,1.41423212831904,3.21496388949638
AGO,Baseline,pos,inc,2020-09-01,2.27300591522149,1.41478465407668,3.2177720600579
AGO,Baseline,pos,inc,2020-10-01,2.27254991033579,1.41447432156518,3.22045639194202
AGO,Baseline,pos,inc,2020-11-01,2.27201891363205,1.41323308439136,3.22301813196622
AGO,Baseline,pos,inc,2020-12-01,2.27191479794874,1.4129338059232,3.2254584401418
AGO,Baseline,pos,inc,2021-01-01,2.27249066448772,1.41404413613209,3.22777850977743
AGO,Baseline,pos,inc,2021-02-01,2.27145417154233,1.41411985071959,3.22743119076173
AGO,Baseline,pos,inc,2021-03-01,2.27034823584396,1.41327123383782,3.22674570197876
AGO,Baseline,pos,inc,2021-04-01,2.26917433840658,1.41236065112803,3.22597036554165
AGO,Baseline,pos,inc,2021-05-01,2.26793367856446,1.41138928027008,3.22510645751136
AGO,Baseline,pos,inc,2021-06-01,2.26662755899805,1.41035822923976,3.22415524807184
AGO,Baseline,pos,inc,2021-07-01,2.2652571475631,1.40926864205515,3.22236804145868
AGO,Baseline,pos,inc,2021-08-01,2.26410860120932,1.40812150857181,3.22044305436972
AGO,Baseline,pos,inc,2021-09-01,2.26290512315883,1.4069178373044,3.21844100663556
AGO,Baseline,pos,inc,2021-10-01,2.26141546876894,1.40565860878724,3.21636318708088
AGO,Baseline,pos,inc,2021-11-01,2.26031660467808,1.40434471150225,3.21421049482478
AGO,Baseline,pos,inc,2021-12-01,2.26090411458262,1.40297703462057,3.21198422694716
AGO,Baseline,pos,inc,2022-01-01,2.26206834566926,1.40155643829272,3.20968525826054
AGO,Baseline,pos,inc,2022-02-01,2.2621960902912,1.40008372236951,3.20731466494386
AGO,Baseline,pos,inc,2022-03-01,2.2622797113571,1.39855965419874,3.20487347659908
AGO,Baseline,pos,inc,2022-04-01,2.26231972375689,1.39698501874766,3.20236255382017
AGO,Baseline,pos,inc,2022-05-01,2.25893575070953,1.39596219726634,3.19978293804814
AGO,Baseline,pos,inc,2022-06-01,2.25476731552394,1.39493953988861,3.19713545694621
AGO,Baseline,pos,inc,2022-07-01,2.2505591372262,1.39387523433842,3.19442107070302
AGO,Baseline,pos,inc,2022-08-01,2.24928167210941,1.3927698899857,3.19164061898296
AGO,Baseline,pos,inc,2022-09-01,2.24840876963498,1.39162395854487,3.18879495446935
AGO,Baseline,pos,inc,2022-10-01,2.24726441127137,1.3904379998652,3.18588494586
AGO,Baseline,pos,inc,2022-11-01,2.24616426896642,1.38921252682564,3.18291139474868
AGO,Baseline,pos,inc,2022-12-01,2.24500383865356,1.38794789504977,3.17987518504723
AGO,Baseline,pos,inc,2023-01-01,2.24378389291621,1.38621541939561,3.17677699513943
AGO,Baseline,pos,inc,2023-02-01,2.24250510365168,1.38338732161318,3.17361767206723
AGO,Baseline,pos,inc,2023-03-01,2.24116790143293,1.38054015884675,3.17039805212127
AGO,Baseline,pos,inc,2023-04-01,2.23977298251993,1.37767436914076,3.16711876077036
AGO,Baseline,pos,inc,2023-05-01,2.2383210094476,1.37479050768037,3.16378067452466
AGO,Baseline,pos,inc,2023-06-01,2.23681248487334,1.37188910377686,3.1603844335515
AGO,Baseline,pos,inc,2023-07-01,2.23524797135133,1.36897057071454,3.15693073989642
AGO,Baseline,pos,inc,2023-08-01,2.23362809405007,1.36643776044264,3.15342044877537
AGO,Baseline,pos,inc,2023-09-01,2.23175370757437,1.36549480164031,3.15135498627169
AGO,Baseline,pos,inc,2023-10-01,2.22892878752421,1.36454787049873,3.14976639060468
AGO,Baseline,pos,inc,2023-11-01,2.22706815781057,1.36359701333724,3.1480846003713
AGO,Baseline,pos,inc,2023-12-01,2.22513291968548,1.36264205671085,3.14631041066619
AGO,Baseline,pos,inc,2024-01-01,2.22275907338837,1.36168337185906,3.14444461841837
AGO,Baseline,pos,inc,2024-02-01,2.21978047133927,1.36072102004336,3.14248800318077
AGO,Baseline,pos,inc,2024-03-01,2.21584921757199,1.3585628142913,3.14044134476599
AGO,Baseline,pos,inc,2024-04-01,2.21132602270225,1.3558758829593,3.13830545776565
AGO,Baseline,pos,inc,2024-05-01,2.20676232419192,1.35315251968575,3.13608108873278
AGO,Baseline,pos,inc,2024-06-01,2.20215884769378,1.35039319398293,3.13376907390315
AGO,Baseline,pos,inc,2024-07-01,2.19751620049137,1.34759835548814,3.13137014123317
AGO,Baseline,pos,inc,2024-08-01,2.19283497703834,1.34476839066584,3.12888515037137
AGO,Baseline,pos,inc,2024-09-01,2.1881158726984,1.34190379425882,3.12631475965258
AGO,Baseline,pos,inc,2024-10-01,2.18425177644932,1.33900501030302,3.12365987392218
AGO,Baseline,pos,inc,2024-11-01,2.18245316314653,1.33607246812833,3.12092123891199
AGO,Baseline,pos,inc,2024-12-01,2.17915255089747,1.33310659492051,3.11809963840395
AGO,Disruption,pos,inc,2020-01-01,2.27248753402179,1.41066036977145,3.19171816873319
AGO,Disruption,pos,inc,2020-02-01,2.27191240876635,1.41084052948164,3.19543478712523
AGO,Disruption,pos,inc,2020-03-01,2.27123809259746,1.41093825809382,3.1990165572206
AGO,Disruption,pos,inc,2020-04-01,2.27237395422569,1.41130755819282,3.20246517110013
AGO,Disruption,pos,inc,2020-05-01,2.25056664230533,1.42011217743086,3.15384424449261
AGO,Disruption,pos,inc,2020-06-01,2.24964698476108,1.42450241610639,3.14508291099633
AGO,Disruption,pos,inc,2020-07-01,2.2600967744272,1.42563293230057,3.15748747183371
AGO,Disruption,pos,inc,2020-08-01,2.26199455030767,1.43426126323062,3.17242076914038
AGO,Disruption,pos,inc,2020-09-01,2.26911778169766,1.44307867778165,3.18949102852262
AGO,Disruption,pos,inc,2020-10-01,2.28185295109121,1.45832107515367,3.20819098902064
AGO,Disruption,pos,inc,2020-11-01,2.29661006446577,1.45629957273447,3.22170804754157
AGO,Disruption,pos,inc,2020-12-01,2.30888968408653,1.45268870431248,3.23374444760444
AGO,Disruption,pos,inc,2021-01-01,2.31809774671241,1.44898817842713,3.24793448111692
AGO,Disruption,pos,inc,2021-02-01,2.33411031728203,1.4454184456152,3.26492850192691
AGO,Disruption,pos,inc,2021-03-01,2.3459655092763,1.4418399594851,3.30242073612403
AGO,Disruption,pos,inc,2021-04-01,2.37223266379197,1.43786522516185,3.35051317166485
AGO,Disruption,pos,inc,2021-05-01,2.39188465269626,1.43293157210598,3.39159544800864
AGO,Disruption,pos,inc,2021-06-01,2.40114770508452,1.42833447941257,3.41980772704019
AGO,Disruption,pos,inc,2021-07-01,2.40623446300572,1.42478048230513,3.43827575342836
AGO,Disruption,pos,inc,2021-08-01,2.40725163727303,1.4225286515779,3.44972043201035
AGO,Disruption,pos,inc,2021-09-01,2.40298976606929,1.42157616053286,3.45611856775168
AGO,Disruption,pos,inc,2021-10-01,2.39117360924041,1.42174085169836,3.45797073217173
AGO,Disruption,pos,inc,2021-11-01,2.3920343452802,1.40979001059488,3.45703355788953
AGO,Disruption,pos,inc,2021-12-01,2.39313661016828,1.405096133354,3.45427865938936
AGO,Disruption,pos,inc,2022-01-01,2.38613742947012,1.40700634242085,3.45029339771327
AGO,Disruption,pos,inc,2022-02-01,2.3727217721721,1.4094036409715,3.44599536056456
AGO,Disruption,pos,inc,2022-03-01,2.37102437340579,1.41209049816121,3.44552383921135
AGO,Disruption,pos,inc,2022-04-01,2.3691963084388,1.41490762285901,3.44394829571046
AGO,Disruption,pos,inc,2022-05-01,2.37035402541991,1.41773064124202,3.44150471238248
AGO,Disruption,pos,inc,2022-06-01,2.37112127322773,1.42040505668372,3.4383827044356
AGO,Disruption,pos,inc,2022-07-01,2.37152556980315,1.42130643349274,3.4347331454196
AGO,Disruption,pos,inc,2022-08-01,2.37159261375053,1.42278904682699,3.43067493086654
AGO,Disruption,pos,inc,2022-09-01,2.37134629201897,1.42468117936257,3.42630100197312
AGO,Disruption,pos,inc,2022-10-01,2.37080867087715,1.42684511554141,3.42168345495034
AGO,Disruption,pos,inc,2022-11-01,2.37000002621755,1.42916041556105,3.41687772393049
AGO,Disruption,pos,inc,2022-12-01,2.36893897344274,1.42792039677611,3.4119260207367
AGO,Disruption,pos,inc,2023-01-01,2.36448883337148,1.426482912794,3.40686024774495
AGO,Disruption,pos,inc,2023-02-01,2.35975747986892,1.42484983055151,3.40170419540395
AGO,Disruption,pos,inc,2023-03-01,2.36163700040581,1.42302583989811,3.39647536471956
AGO,Disruption,pos,inc,2023-04-01,2.35587268545913,1.42101751940062,3.39042918343353
AGO,Disruption,pos,inc,2023-05-01,2.35132577860376,1.41883262919366,3.38376413373963
AGO,Disruption,pos,inc,2023-06-01,2.34937171490102,1.41647981465292,3.37712237281107
AGO,Disruption,pos,inc,2023-07-01,2.34727385490667,1.41396793896566,3.37050118021472
AGO,Disruption,pos,inc,2023-08-01,2.34504115263637,1.41130605415314,3.36389718483853
AGO,Disruption,pos,inc,2023-09-01,2.34268150654269,1.40850304309405,3.35730679594018
AGO,Disruption,pos,inc,2023-10-01,2.34020208592436,1.40556751981309,3.35072617745088
AGO,Disruption,pos,inc,2023-11-01,2.33760923227796,1.40250780575035,3.34415176310072
AGO,Disruption,pos,inc,2023-12-01,2.33490874133817,1.39933178400054,3.33758002384456
AGO,Disruption,pos,inc,2024-01-01,2.33440601596477,1.39604681922549,3.33100782238183
AGO,Disruption,pos,inc,2024-02-01,2.3340340233592,1.39265996218179,3.32443208672959
AGO,Disruption,pos,inc,2024-03-01,2.33129315738404,1.38917757731261,3.31785046844359
AGO,Disruption,pos,inc,2024-04-01,2.32771195845777,1.38560595702655,3.31244631711277
AGO,Disruption,pos,inc,2024-05-01,2.32402782690707,1.38195057329007,3.30828658847575
AGO,Disruption,pos,inc,2024-06-01,2.32024455822132,1.37821680156088,3.30405117719471
AGO,Disruption,pos,inc,2024-07-01,2.31633203530556,1.37440935889358,3.29974051121908
AGO,Disruption,pos,inc,2024-08-01,2.31086976333735,1.37053288141721,3.29535503115686
AGO,Disruption,pos,inc,2024-09-01,2.30649534493511,1.36683318170714,3.29089529347185
AGO,Disruption,pos,inc,2024-10-01,2.30294594754089,1.36397975338882,3.28636194108716
AGO,Disruption,pos,inc,2024-11-01,2.29932844582902,1.36106687944391,3.28175552436914
AGO,Disruption,pos,inc,2024-12-01,2.2956451568434,1.35809798878771,3.27707680352167
BGD,Baseline,a,inc,2020-01-01,18.3025611623496,13.6663306346128,23.8477872206948
BGD,Baseline,a,inc,2020-02-01,18.3011882328123,13.6892199458453,23.8276482716633
BGD,Baseline,a,inc,2020-03-01,18.3047803886485,13.7121975310771,23.8079874219239
BGD,Baseline,a,inc,2020-04-01,18.3087598858178,13.7352606783344,23.7887971671417
BGD,Baseline,a,inc,2020-05-01,18.3131210707159,13.7584054183958,23.7700704543832
BGD,Baseline,a,inc,2020-06-01,18.3158823924713,13.7816283969552,23.7517999785121
BGD,Baseline,a,inc,2020-07-01,18.3050749481977,13.8049265299345,23.7339784191738
BGD,Baseline,a,inc,2020-08-01,18.3083914708197,13.8282965950522,23.7165988754335
BGD,Baseline,a,inc,2020-09-01,18.3096625880847,13.8517354027029,23.6996544320519
BGD,Baseline,a,inc,2020-10-01,18.3011259730666,13.8752400177865,23.6831382108091
BGD,Baseline,a,inc,2020-11-01,18.29298275394,13.898807593102,23.6670435409104
BGD,Baseline,a,inc,2020-12-01,18.2852268001615,13.9224349042587,23.6513638757919
BGD,Baseline,a,inc,2021-01-01,18.277852376207,13.9461194718465,23.6360926812185
BGD,Baseline,a,inc,2021-02-01,18.2708534992477,13.9698584395486,23.6212234427337
BGD,Baseline,a,inc,2021-03-01,18.2642248172886,13.9936491659706,23.6041565771045
BGD,Baseline,a,inc,2021-04-01,18.2579603627432,14.0130881684081,23.5849890040306
BGD,Baseline,a,inc,2021-05-01,18.2520546427313,14.023966000355,23.5661988187013
BGD,Baseline,a,inc,2021-06-01,18.2465026377501,14.0349961082408,23.5477800739759
BGD,Baseline,a,inc,2021-07-01,18.2412986378102,14.0461749692536,23.5297271753906
BGD,Baseline,a,inc,2021-08-01,18.2435188501034,14.057499451272,23.5120342947822
BGD,Baseline,a,inc,2021-09-01,18.2580740920247,14.0689671865398,23.4946959243254
BGD,Baseline,a,inc,2021-10-01,18.2727493681714,14.0805746333217,23.4777069824643
BGD,Baseline,a,inc,2021-11-01,18.2738945831575,14.0923184754856,23.4610617297351
BGD,Baseline,a,inc,2021-12-01,18.2670236080454,14.1041967217091,23.4447549934887
BGD,Baseline,a,inc,2022-01-01,18.2604773433351,14.1162061932877,23.4429901384646
BGD,Baseline,a,inc,2022-02-01,18.2656654614227,14.1283434266617,23.4446386836194
BGD,Baseline,a,inc,2022-03-01,18.276083475829,14.1406067753405,23.4465881159205
BGD,Baseline,a,inc,2022-04-01,18.2866538394189,14.1529931533777,23.4488337399487
BGD,Baseline,a,inc,2022-05-01,18.2973724626912,14.1654990898591,23.4513706323325
BGD,Baseline,a,inc,2022-06-01,18.3011903086679,14.1781233949798,23.4541936029361
BGD,Baseline,a,inc,2022-07-01,18.296072202696,14.1908629273119,23.4572983612449
BGD,Baseline,a,inc,2022-08-01,18.3031957683847,14.2037143622129,23.4547058335154
BGD,Baseline,a,inc,2022-09-01,18.2975549417791,14.2166766376283,23.451355155994
BGD,Baseline,a,inc,2022-10-01,18.2937928323331,14.2297469051451,23.4482908721259
BGD,Baseline,a,inc,2022-11-01,18.3084516252231,14.2429220749357,23.4455083554781
BGD,Baseline,a,inc,2022-12-01,18.3133053409023,14.2562007343218,23.4430028495911
BGD,Baseline,a,inc,2023-01-01,18.3342652000719,14.2695803234137,23.4407700443374
BGD,Baseline,a,inc,2023-02-01,18.3360206539593,14.2830583432023,23.4388055004213
BGD,Baseline,a,inc,2023-03-01,18.3380024893295,14.2966329464028,23.437104825002
BGD,Baseline,a,inc,2023-04-01,18.3402071613511,14.3103017826616,23.4356638067946
BGD,Baseline,a,inc,2023-05-01,18.3426310873563,14.3240627536115,23.4344781767968
BGD,Baseline,a,inc,2023-06-01,18.3452707534393,14.3379138271118,23.4335437748936
BGD,Baseline,a,inc,2023-07-01,18.3481227845255,14.3518529041814,23.4328565348729
BGD,Baseline,a,inc,2023-08-01,18.3511837188127,14.3669216408614,23.4324124055634
BGD,Baseline,a,inc,2023-09-01,18.3544502578806,14.3826616166606,23.4322074489107
BGD,Baseline,a,inc,2023-10-01,18.3579191294273,14.3984876627018,23.432237692779
BGD,Baseline,a,inc,2023-11-01,18.3793383085473,14.4141799271135,23.4324992858314
BGD,Baseline,a,inc,2023-12-01,18.4096516082971,14.4244079745466,23.4329884645375
BGD,Baseline,a,inc,2024-01-01,18.4400172046003,14.4347421359416,23.4337014786597
BGD,Baseline,a,inc,2024-02-01,18.4704330017427,14.4451801615432,23.4346345983123
BGD,Baseline,a,inc,2024-03-01,18.4993786736723,14.4557197754701,23.4357842040658
BGD,Baseline,a,inc,2024-04-01,18.49912771743,14.4663588717596,23.4371467312702
BGD,Baseline,a,inc,2024-05-01,18.4990227255314,14.4770953459187,23.4387186330781
BGD,Baseline,a,inc,2024-06-01,18.4990614792055,14.487927070197,23.4404964231785
BGD,Baseline,a,inc,2024-07-01,18.4992417981682,14.498851965673,23.4424766782148
BGD,Baseline,a,inc,2024-08-01,18.4995615592322,14.5098679873503,23.444656022146
BGD,Baseline,a,inc,2024-09-01,18.5000186039418,14.5209732473673,23.4470311151827
BGD,Baseline,a,inc,2024-10-01,18.5057894476286,14.5321657504713,23.4469036439599
BGD,Baseline,a,inc,2024-11-01,18.508890985094,14.5434435976065,23.4458337019578
BGD,Baseline,a,inc,2024-12-01,18.5235278525595,14.5548048687486,23.4449592949753
BGD,Disruption,a,inc,2020-01-01,18.3025611248376,13.6663303968475,23.847787139786
BGD,Disruption,a,inc,2020-02-01,18.3011876750032,13.6892188664473,23.8276487123676
BGD,Disruption,a,inc,2020-03-01,18.3047799426407,13.7121964709749,23.8079885337712
BGD,Disruption,a,inc,2020-04-01,18.3112864020983,13.7381914134423,23.7922137198443
BGD,Disruption,a,inc,2020-05-01,18.1012657459081,13.5798745395828,23.4693614870088
BGD,Disruption,a,inc,2020-06-01,17.7158389214372,13.2898662990034,22.8749409833824
BGD,Disruption,a,inc,2020-07-01,17.668716845134,13.3040539148767,22.7432024736689
BGD,Disruption,a,inc,2020-08-01,17.9182339877541,13.5463027685642,23.0216325203951
