iso3,inc.bc,inc.bc.sd,inc.bc.lo,inc.bc.hi
ABW,0.879443485838577,0.101508014100642,0.691809770063519,1.08925001926246
AFG,117.836639265574,25.9239814088154,72.6170441228372,173.809730209797
AGO,268.115140267088,59.3732493188433,164.61898537412,396.365468184074
AIA,15.7967180084001,3.45074048203189,9.77280145312839,23.2433721291335
ALB,10.2478052279856,1.21170828902834,8.01135667741633,12.7553557435342
AND,1.21522892912757,0.140265380618251,0.955953640490405,1.50514286691845
ARE,0.332273033680786,0.0383519536289149,0.261380923729143,0.411542565459892
ARG,22.4296767791691,2.65210205199109,17.5346599271203,27.9179914813623
ARM,13.6479977049241,2.13525976779178,9.78771722149973,18.1398944906891
ASM,0.181910030056594,0.020996603185281,0.143098620682438,0.225307846261236
ATG,1.91762648494897,0.221338220600219,1.50849093048276,2.37510937345872
AUS,3.63061058693234,0.419056001422147,2.85600022657723,4.4967546141608
AUT,3.0129194425534,0.34776023039978,2.37009704998542,3.731702953617
AZE,38.9316546818821,6.09094445449624,27.9197762663054,51.7448104168071
BDI,64.6642371453797,14.1256874259298,40.0038716404202,95.145925612687
BEL,4.36677310703593,0.504026095207975,3.4350981050728,5.40854084671466
BEN,41.4620428865255,9.12162151870244,25.5524022787352,61.1581430863427
BFA,31.9283423528696,6.97464034114786,19.7525805532075,46.9793051462131
BGD,144.143888310079,23.3557071180858,102.045000200692,193.387804448977
BGR,11.9501437983929,1.84404621574596,8.61241766257698,15.825916170048
BHR,6.06988489717784,0.700604384083295,4.77484037848973,7.51795752810582
BHS,7.16301137264842,0.826776331994249,5.63474113041078,8.87186663979099
BIH,18.9949533675018,2.97180294088663,13.6222857244815,25.2466436684757
BLR,19.8630389691355,3.10761687493345,14.2448319932464,26.4004329396029
BLZ,18.4924536848482,2.1865617969798,14.4566995072535,23.017379334788
BMU,4.52337272376671,0.522101294307443,3.55828624720806,5.6024998676953
BOL,68.5400986653002,14.8228082801552,42.6299367008791,100.498060624846
BRA,32.3134329648777,3.78065690799015,25.3307693040851,40.1329197833928
BRB,1.96042042952925,0.226277626485675,1.54215455475826,2.42811254147498
BRN,54.9439264646046,6.34179336378351,43.2209962778139,68.0513835589794
BTN,82.0346857344711,12.6589063981728,59.1208037112068,108.639600263499
BWA,161.438267975967,24.6708028814237,116.742325215132,213.252752506157
CAF,351.039069099219,76.683316517548,217.124570255906,516.469673233909
CAN,4.32033195679357,0.498665717867575,3.39856545372878,5.3510203980251
CHE,2.82076140556993,0.325580771410359,2.21893701919639,3.49370239517499
CHL,9.23415133371883,1.06583354005608,7.26398895163991,11.4371090261129
CHN,45.2266782653851,5.30357313560279,35.4325918136527,56.1971985444149
CIV,88.3296851953395,19.6166262076402,54.154557407847,130.720808885883
