iso3,year,ghiv,hincome,g.whoregion,newinc,c.newinc,newrel.hivpos,newrel.hivtest,newrel.art,hivtest.f,hivtest.p,hivtest.pos.f,hivtest.pos.p,hiv.art.f,hiv.art.p,newrel.tbhiv.flg,c.notified,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.sentin.prev,tbhiv.sentin.yr,hivtest.coverage,tbhiv.surv,tbhiv.surv.lo,tbhiv.surv.hi,tbhiv.sentin,tbhiv.sentin.lo,tbhiv.sentin.hi,tbhiv.routine,tbhiv.routine.ok,tbhiv.routine.sd,tbhiv.surv.sd,tbhiv.sentin.sd,tbhiv,tbhiv.sd,itbhiv,inc,inc.sd,pop,inc.hat,newinc.hat,mort.hat,mort.nh.hat,mort.h.hat,g.income,g.gbd,g.mdr,g.hbc,g.hbmdr,g.hbtbhiv,newinc2019,imp.newinc,source.inc,inc2019,inc.md,inc.md.sd,hiv.num,hiv.lo.num,hiv.hi.num,mort.hiv.num,mort.hiv.lo.num,mort.hiv.hi.num,hiv,hiv.lo,hiv.hi,hiv.sd,mort.hiv,mort.hiv.lo,mort.hiv.hi,mort.hiv.sd,inc.h,inc.h.sd,inc.nh,inc.nh.sd,fi.h,fi.h.sd,fi.nh,fi.nh.sd,irr,irr.sd,e.irr,e.tbhiv,e.tbhiv.sd,old.source.inc,inc.lo,inc.hi,inc.nh.lo,inc.nh.hi,inc.h.lo,inc.h.hi,tbhiv.lo,tbhiv.hi
ABW,2000,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.10135226405588,0.620001448779787,90866,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,7.04465414265729,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,139.614703570238,,,"Case notifications,
Standard adjustment",6.93171445274957,9.36082800836007,0,,,,,
ABW,2001,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74726125903437,0.669433259619978,92892,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,7.60631413829076,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,119.742221861975,,,"Case notifications,
Standard adjustment",7.4843696222901,10.1071528538053,0,,,,,
ABW,2002,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.37034094137469,0.717117929186839,94992,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,8.14812255771713,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,117.220444456164,,,"Case notifications,
Standard adjustment",8.01749144314601,10.8270991975692,0,,,,,
ABW,2003,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95903088143331,0.762170730721937,97016,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,8.66002685342027,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,126.375302998513,,,"Case notifications,
Standard adjustment",8.52118854211219,11.5073093815181,0,,,,,
ABW,2004,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5017706495619,0.803706937466471,98744,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,9.1319744778799,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0797620442463,,,"Case notifications,
Standard adjustment",8.98556954864541,12.1344257502085,0,,,,,
ABW,2005,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9869998161121,0.840841822661642,100028,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,9.55391288357575,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0648034888858,,,"Case notifications,
Standard adjustment",9.40074309435977,12.6950906503785,0,,,,,
ABW,2006,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4031579514357,0.87269065954865,100830,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,9.91578952298755,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6661015347041,,,"Case notifications,
Standard adjustment",9.75681781237167,13.1759464302852,0,,,,,
ABW,2007,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7386846258843,0.898368721368695,101226,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,10.207551848595,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3388625299175,,,"Case notifications,
Standard adjustment",10.0439023364983,13.5636354388943,0,,,,,
ABW,2008,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9820194098096,0.916991281362977,101362,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,10.4191473128779,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,36.952636130639,,,"Case notifications,
Standard adjustment",10.2521053003097,13.8448000249216,0,,,,,
ABW,2009,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1216018735632,0.927673612772696,101452,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,10.5405233683159,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6577793617176,,,"Case notifications,
Standard adjustment",10.3715353360342,14.0060825357265,0,,,,,
ABW,2010,FALSE,TRUE,AMR,5.90173609403433,6,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,6.78699650813948,0.519412998071899,101665,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,5.90173609403433,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8905474146596,,,"Case notifications,
Standard adjustment",5.80712012148562,7.84213658869846,0,,,,,
ABW,2011,FALSE,TRUE,AMR,7.83929446349829,8,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,9.01518863302303,0.689937905588497,102050,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,7.83929446349829,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2483322370206,,,"Case notifications,
Standard adjustment",7.71361467195806,10.4167333810605,0,,,,,
ABW,2012,FALSE,TRUE,AMR,27.2997611270901,28,,,,,1,,1,,1,,29,,,,,,,,,,,,,,,,,,,,31.3947252961537,2.40265754817503,102565,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,27.2997611270901,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6655093521792,,,"Case notifications,
Standard adjustment",26.8620520951546,36.2754619402859,0,,,,,
ABW,2013,FALSE,TRUE,AMR,10.6625308971066,11,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,12.2619105316726,0.938411520281064,103165,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,10.6625308971066,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5193839414572,,,"Case notifications,
Standard adjustment",10.4915867185617,14.1682041357855,0,,,,,
ABW,2014,FALSE,TRUE,AMR,1.92722787542399,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2.21631205673759,0.169615718627877,103776,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,1.92722787542399,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4771998136455,,,"Case notifications,
Standard adjustment",1.89633132853417,2.56087146327802,0,,,,,
ABW,2015,FALSE,TRUE,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.87127859351381,0.755454994401567,104339,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,8.58372051609896,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,21.400638154803,,,"Case notifications,
Standard adjustment",8.44610560213372,11.4059147518281,0,,,,,
ABW,2016,FALSE,TRUE,AMR,13.3504982596672,14,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,15.3530729986173,1.17498007642479,104865,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,13.3504982596672,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0936791563456,,,"Case notifications,
Standard adjustment",13.1364573630599,17.7399304590666,0,,,,,
ABW,2017,FALSE,TRUE,AMR,7.59294236007631,8,0,,0,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,8.73188371408775,0.668256406690389,105361,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,7.59294236007631,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2553965578038,,,"Case notifications,
Standard adjustment",7.47121222793167,10.0893846486897,0,,,,,
ABW,2018,FALSE,TRUE,AMR,4.72384407535476,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5.43242068665797,0.415746481121784,105846,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,4.72384407535476,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9383754347369,,,"Case notifications,
Standard adjustment",4.6481123387898,6.27697211078039,0,,,,,
ABW,2019,FALSE,TRUE,AMR,1.88129056532782,2,0,0,0,,,,,,,0,2,,,,,0,,,,,,,,,,,,,,,2.16348415012699,0.165572766591351,106310,,,,,,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,1.88129056532782,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6663594854103,,,"Case notifications,
Standard adjustment",1.85113047328834,2.49983066170535,0,,,,,
ABW,2020,FALSE,TRUE,AMR,0.936627765393477,1,0,0,0,,,,,,,0,1,,,,,0,,,,,,,,,,,,,,,1.0771219302025,0.0824328007808035,106766,1.3121603097735,1.14100418137052,0.107827380449195,0.107827380449195,5.82621463896876e-06,HIC,,AMR,FALSE,FALSE,FALSE,1.88129056532782,0.936627765393477,Standard adjustment,2.16348415012699,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6112117668538,,,"Case notifications,
Standard adjustment",0.921612190664139,1.24457697900273,0,,,,,
