g.whoregion,year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.nh.num,inc.nh.lo.num,inc.nh.hi.num,inc.nh,inc.nh.lo,inc.nh.hi,inc.nh.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc,cfr,cfr.lo,cfr.hi,cfr.sd
EUR,2003,446681.869613215,348411.996109516,556967.631756259,872886676,51.1729508416983,39.9149174445087,63.8075533823658,6.10276714549848,421914.313359587,327167.100878475,528520.346700636,48.9012290772601,37.9197217065398,61.2572120158755,5.96130165191277,19320.5582867599,12026.0295426275,28316.3366352647,2.23931499066299,1.39385559326288,3.28195470166413,0.483627121120324,70459.2069732545,68693.623945931,72246.8792727453,8.07197645588241,7.86970701176461,8.27677650022296,0.103847673501849,2685.31076651212,1701.97044256166,3889.25871032284,0.307635669136061,0.194981833192934,0.445562845356438,0.0641676676493072,67811.8212412552,65908.5035103993,69741.8518523837,7.76868557004474,7.55063690654836,7.98979452544464,0.112034107690897,0.0443821075648976,0.0257024734494863,0.0678002073327804,0.0107959694015767,443438,50.8013253257631,0.153971477905175,0.119953799716954,0.191342929878636,0.0182366786947939
EUR,2004,432002.674834761,334024.617659529,542382.845450374,875686428,49.3330330380273,38.1443182147307,61.93802120345,6.07800506768744,409257.964791711,315149.875482744,515467.302059263,47.2784566570226,36.4068656209541,59.5480127330556,5.91154716855399,18446.944211998,10944.4581870227,27875.9037137739,2.13103501314955,1.26432992524188,3.22029091401494,0.501386301633395,67325.1008961893,65813.3467327205,68853.7813127281,7.68826588416526,7.51562941120751,7.86283526969634,0.0885755821663228,3047.81958930035,1838.15641701559,4558.36196514918,0.348049197960203,0.209910346699537,0.520547289462979,0.0796070498353282,64817.0023118157,62987.2362455674,66672.5994787547,7.40185073552558,7.19289853440179,7.61375274834735,0.107364723583676,0.0438526096554381,0.0242117526600677,0.0689109255031902,0.0114724214028976,318970,36.4251391595166,0.152315878917961,0.117658898868357,0.190514705293068,0.0186129395037677
EUR,2005,430809.047812844,334330.375643929,539325.496899129,878636910,49.0315217707897,38.0510278863574,61.3820670132249,5.95960834639663,411691.103502918,319515.02599437,515365.391839993,46.8662716231863,36.3730910591208,58.6683905327377,5.69503856577101,19025.0198723287,10877.5272618492,29412.5706626762,2.16577852031907,1.23828069857435,3.34828106336131,0.541202296864856,69106.1049802166,67728.8793215002,70496.9990426155,7.86514932319615,7.70840361367248,8.0234506700402,0.0803713602019341,4064.27145706334,2069.0092768031,6721.8216314587,0.462565527444476,0.235479440170923,0.765028370075951,0.136106793283551,67372.4643502959,64698.6751254678,70099.6285756509,7.66783907931843,7.36352802723344,7.97822488195389,0.15681905815479,0.0448237106567818,0.0239556593504206,0.071751582176225,0.0122743032658182,368624,41.9540763430938,0.158696282666751,0.122774855509899,0.198224132868375,0.0192753542289176
EUR,2006,422216.514081288,327050.522787056,529344.036809751,881726103,47.8852233868013,37.092076742913,60.0349740138918,5.8605676076335,401690.839059074,311473.356541132,503202.281918873,45.5677578772599,35.3334980935337,57.0832030909018,5.55572154625169,20428.6655359777,11517.5637387792,31851.0514297611,2.31742522951103,1.30655097092572,3.61317923776216,0.591776633783383,61689.1487190498,60525.684529194,62863.5346609074,6.99640721865413,6.86445420219049,7.12959891365578,0.0676407546173892,4376.7135677861,2340.96068086277,7038.81515094152,0.496380174398228,0.265497490989304,0.798299508996335,0.136819047503966,61486.4198268347,58914.4723370503,64112.5411318632,6.97341494344244,6.68172033657603,7.27125361421485,0.150400043518094,0.0491203184715114,0.0258761051978004,0.0792261657208522,0.0137043021298361,363066,41.1767326343972,0.147809024642475,0.11412773801627,0.184966764598649,0.0180976849979734
EUR,2007,412022.716892596,315867.57840401,520753.108162764,884981515,46.557211637646,35.6919972960124,58.8433881766179,5.91442415440152,394508.982666738,303362.07825088,497440.212103823,44.5885057030998,34.2868283118919,56.2220803805605,5.60357188328653,17423.0996810835,10025.1539017787,26831.9441770863,1.96920732766161,1.13307085912799,3.03262117855482,0.487171217681401,58059.5925047664,56984.3374636691,59144.7575059996,6.56054296283989,6.43904268030605,6.68316303826974,0.0622772382461821,2997.98021910193,2090.61486429964,4066.32400338203,0.338761902738943,0.236232602474148,0.459481235987401,0.0570936943297783,56491.0187149903,55088.1446925658,57911.2851200526,6.3832992845043,6.22477913480101,6.54378471623247,0.0813816308057688,0.0429790878822959,0.0229843245468913,0.0687893033628401,0.0117628493221673,352877,39.8739401918468,0.139319195634667,0.106811317745005,0.175325657270373,0.0175049104819049
EUR,2008,406979.736077336,311856.953431947,514564.525926103,888398619,45.8104872490055,35.1032685961376,57.9204554038262,5.82907276621024,387442.675625284,297834.374423048,488650.398199852,43.62146937219,33.5326329783185,55.0162636172757,5.48821786314231,19446.0417288833,13431.4531575485,26555.939863712,2.1893946306194,1.51222299296389,2.98988518893822,0.377943740643886,56424.6591630348,55338.1181450118,57521.6163367825,6.35127722581869,6.22897390445086,6.47475301138244,0.0627004400311814,3475.82460948907,2695.79325344762,4353.46593345974,0.391246061751146,0.303444106709898,0.490035198204168,0.047662517812551,55309.2640453014,53993.3602500569,56640.789401185,6.22572602685478,6.07760515328502,6.3756052958458,0.0760228360169224,0.048566231926742,0.0305007277937068,0.0705177449523676,0.0102492363825727,347141,39.0749144106898,0.138102126452663,0.105846454767577,0.173840543177453,0.0173720206955306
EUR,2009,396651.788211752,305108.216255388,500016.472463302,891977063,44.4688327385557,34.2058365524796,56.0570998072068,5.58209841255592,372391.035456445,287856.421911477,467638.022738009,41.758649487433,32.2792287697643,52.4393189395042,5.14982649013933,24177.8777186379,16776.7554696787,32910.0700329584,2.71122402225685,1.8812876371634,3.69042202487154,0.462697731294808,52030.5885992782,50975.1415267094,53096.6997827625,5.83317562273215,5.71484891722036,5.95269788711624,0.0606774486234373,4019.97930605763,3074.09843844263,5090.79437054444,0.450681914682556,0.344638731864188,0.57073153354667,0.0577607613017361,52232.1136170212,50909.5931116036,53571.3556958415,5.8557686944716,5.70750025122603,6.00591180177483,0.0761279232649494,0.0619297964799856,0.0390963465186791,0.0895306724623313,0.0129165603579828,353417,39.6217587491933,0.133757506021442,0.102890546316482,0.167937377864604,0.0166183023203103
EUR,2010,377156.105005492,291953.031891347,473096.899226723,895706912,42.1070888203096,32.594705698927,52.818270450806,5.16597015405017,351908.258331704,273552.00797755,439978.381053212,39.2974489375699,30.5474390292221,49.1322029356183,4.7471593335301,25107.5466737878,14890.3945015506,37950.1570839048,2.80374930113409,1.6628041648099,4.2378782676131,0.66009238005325,47623.6845849239,46765.9273686759,48489.1282099828,5.31688255911594,5.22111940213273,5.4135038549287,0.0490789352677059,4742.94470981067,3415.86091379707,6284.43452230309,0.529519717473238,0.381359222311892,0.701617285532691,0.0818708713330819,49263.3270233645,47619.3770831956,50934.7833204665,5.49993824580027,5.31640165384764,5.68654574817733,0.0944286910682422,0.0675884116444906,0.0372189063108638,0.106087855809157,0.0176773660444188,329909,36.8322489845875,0.132583926111391,0.102501427013325,0.165840732836388,0.0161812011054597
EUR,2011,363490.855045986,285719.768216363,450477.411000348,899559009,40.4076721381583,31.7622040753041,50.0775831816885,4.67786293293888,339689.159826457,268428.445566023,419208.603530324,37.7704755991969,29.8469049131905,46.6123450589496,4.28179268893063,23665.1002696784,13626.5030015155,36428.8295713862,2.63135300739385,1.51514843565826,4.05056852310593,0.650242816514222,44177.8575735981,43305.4437407935,45058.8504304611,4.91105721043344,4.81407481972019,5.0089932933417,0.0497254613927799,4108.98528413808,2837.34855757763,5612.36646869007,0.456777736983132,0.315415501283433,0.623901980030092,0.0789022847269959,45531.4681742994,43926.3210219578,47165.0151063294,5.06153211948982,4.88309500349386,5.24312631349895,0.0918490631714429,0.0659928690059971,0.0356045574152219,0.104811158749846,0.0177704008831172,315415,35.0632917734472,0.126940408676662,0.0995837311877661,0.157048429509383,0.0146781999488615
EUR,2012,343735.589870965,273847.54910331,421443.366668075,903495484,38.0450811274852,30.3097861530993,46.6458741777258,4.17183716036698,319084.170034802,255573.049535299,389534.516219048,35.3247429032986,28.2936388441388,43.1240654649144,3.78715244561504,24543.9173399603,14418.345502678,37318.6977989672,2.71717512585894,1.59620688145539,4.13142840991025,0.649976969848454,40464.3941138827,39635.4037698657,41301.844768185,4.47864929382234,4.38689561506051,4.57133937021261,0.0470532986403975,3622.87027341751,2368.7742136017,5139.14879516798,0.400983772201955,0.262178865921337,0.568807358329638,0.0784847409490974,41844.6888727073,40163.6470483853,43559.7091827804,4.63142202852531,4.44536223585433,4.8212426021136,0.0958932170608472,0.0722786497639417,0.039940648917794,0.11316308879358,0.0187938710801677,299302,33.1271163276783,0.123198879425545,0.0978246310707852,0.151014811467197,0.013584751387851
EUR,2013,329947.306228255,266925.833446247,399545.013048671,907484075,36.3584679134182,29.4138311403698,44.0277712915978,3.73155625094378,303312.208328604,246734.292069965,365640.818644573,33.4310316730243,27.1950211910885,40.30088289692,3.34632961236982,26518.7279007305,16165.482962522,39392.7052188329,2.9228906982114,1.78175740405514,4.34185878344257,0.655967963011698,34233.5120300673,33408.6140008092,35068.3298026677,3.7723540250629,3.68145457547662,3.864346578497,0.0466576067620779,3629.57015913647,2454.59727711434,5030.70629988334,0.399959653191322,0.270483785306573,0.554357529622032,0.0726268030102736,38561.5922420957,36975.4659234805,40180.5600102135,4.2492858337041,4.07450300695145,4.42768761647013,0.0901033244853679,0.0812377105809927,0.0467555060184445,0.124101421314801,0.0198387646203245,297569,32.7905478671898,0.118103031682165,0.0951642553763717,0.143127729850937,0.0122481773767085
EUR,2014,313494.181264425,255550.045668436,377268.310595042,911489163,34.3936268241101,28.0365424013753,41.3903232105725,3.40957379643408,287343.656287869,235462.77800428,344311.027873795,31.5317590474844,25.8385922856223,37.783093973829,3.04962114920336,26043.5749765552,16062.6932563071,38397.1805405355,2.85790102870108,1.76264539803905,4.21352836025019,0.627869394797757,33843.8511750751,32756.6877045561,34948.5140226314,3.71302836598564,3.59375503672951,3.83422156195525,0.0613460977214854,4125.1975004521,2857.44134674223,5622.04801348244,0.452577788953054,0.313491532618718,0.616798119132705,0.0775743235455904,35965.5956405164,34366.3855382675,37600.6622149088,3.94580617087561,3.77035591132612,4.12519026459438,0.0905248110099026,0.083910520475341,0.0489810993747788,0.127082210907799,0.0200278489445461,273428,29.9979430474041,0.115852384728476,0.0939630689839073,0.139679623143996,0.0116737125333721
EUR,2015,300757.496919074,247842.406972167,358714.270129145,915468055,32.8528663863726,27.0727531800295,39.1837015142101,3.09198341538726,274081.349215307,226891.033253573,325662.285225486,29.9456486001686,24.7897172565481,35.581291407134,2.7550459266197,26578.3977037678,16890.2897141669,38427.3097630693,2.90390922356168,1.8454034978431,4.19850062074357,0.602547037675304,30647.5396762439,29996.355745751,31305.6187439208,3.34774539743431,3.27661414092172,3.4196298355731,0.0364846461751139,4544.05758186383,3218.35621694939,6094.8366662739,0.49636440693322,0.351553087993812,0.665761807087184,0.0803404441148276,34472.1706040431,32907.0383038319,36073.1527143247,3.765524139894,3.59455888428919,3.94040540435075,0.0882320241039041,0.0891743067151712,0.0537806171999813,0.132357265134804,0.0201392801226512,266426,29.1027085592845,0.115633092752962,0.0947442648183378,0.138283072757741,0.0111166741467523
EUR,2016,288333.689341293,240586.719162602,340337.052446216,919422237,31.3603127853534,26.1671634077088,37.016404297193,2.76960691355337,254967.496129797,216461.096372856,296578.697370893,27.7357644339414,23.5469778275342,32.2622962191884,2.22459048615467,33361.5932114966,24054.4684895217,44167.1068208825,3.62912647494486,2.6166828389349,4.80456720604538,0.559303968183929,26709.8136666825,26125.133843007,27300.873754439,2.9050650062407,2.84147291545299,2.96935103979207,0.0326229308822862,4782.80171866621,3585.12768248417,6150.42583169082,0.520196437087719,0.389932670563,0.668944646342159,0.0712948832855952,31661.6648999336,30271.4587986199,33082.6423635164,3.44364793734411,3.29244362170239,3.59819906808675,0.0780037828308625,0.116626145959346,0.0794414268646377,0.159783333587085,0.0205555721557362,253118,27.5301150890045,0.110665580201196,0.0918094789777646,0.131024883605408,0.0100117649841372
EUR,2017,273687.204416126,231290.73165548,319597.710038065,923304576,29.6421366827631,25.050317919737,34.6145484757205,2.44135072497784,242844.612140359,208241.164695731,280067.932389797,26.3059265672371,22.5575389072073,30.3381096181196,1.98586785835386,30841.4422757678,22955.0248994985,39874.3969929479,3.34087179692136,2.48658265066344,4.31935858063463,0.46835787897877,24484.9853058795,24035.3523425122,24938.7271401454,2.65188605605692,2.60318782851047,2.70102930153195,0.0249602120968263,4756.25672430004,3625.93920407014,6037.58245238857,0.515134100700054,0.392713227933806,0.653910162402203,0.0667310116569083,29181.8403964081,27847.41468891,30547.0557457012,3.16058656644285,3.01605942532554,3.30844842966545,0.0745940475087542,0.11347137303055,0.0800912000365635,0.151750344342797,0.0183253953172019,238875,25.8717444069074,0.107348057356367,0.0901036533241329,0.125888648167585,0.00913515474697049
EUR,2018,260329.371979615,223292.600258043,300165.449289475,926967197,28.0839896840077,24.0885115439573,32.3814532230394,2.11663902483462,230386.405099685,200346.185105241,262493.871896458,24.8577901978343,21.61656819172,28.3220600321275,1.71132711581667,29940.6668799306,22810.718660749,38025.3752427726,3.23048061521916,2.46118714550617,4.10278896261165,0.419401780420822,22584.782429866,22169.950640156,23003.405937765,2.43641657471359,2.39166506775061,2.48157712723948,0.0229373497094967,4501.40073322656,3429.46507397572,5716.88055362915,0.485605180829993,0.369966174107855,0.616729542548112,0.0630439068689496,26761.6420339224,25508.0652956659,28044.8648505317,2.88701068608821,2.75177647906196,3.02544307299061,0.0698177715797809,0.115682670092211,0.0840347379226375,0.151582434629044,0.0172679056614634,227033,24.4920209404131,0.103383101318741,0.0879811695637509,0.119858738341537,0.00813686341772665
EUR,2019,246361.00904328,214521.40418286,280370.92292519,930223278,26.4840726812343,23.061281012456,30.1401748973638,1.80661042708045,216110.226470201,190960.520222812,242792.733891553,23.2372429635054,20.5330218626498,26.1062784457804,1.42224239626991,30172.5825730788,23283.6162031276,37940.6681564965,3.24430566539495,2.50356984774938,4.07956873929705,0.402590153158617,20059.7536879462,19704.7600607178,20417.8725217087,2.15644503447334,2.1182828388345,2.19494319316622,0.0195567133172583,4212.33090619562,3124.16695639673,5460.58498715252,0.452830089916931,0.335851298315578,0.587018742305921,0.06418719689584,24641.1885360375,23357.0292340546,25959.2271094664,2.64895419398841,2.51090569183269,2.79064475415831,0.0713678614973135,0.123070283698922,0.0911296946452125,0.158999900085723,0.0173466319481414,215934,23.2131365777325,0.100486075537496,0.0865660228121501,0.115307560367446,0.00733578294836841
EUR,2020,232785.076306141,202247.647737179,265437.665453848,932944903,24.9516424343593,21.6784128501937,28.4515907209847,1.72861052813659,203908.743105835,179869.395218514,229433.590146889,21.8613171316701,19.2840279002295,24.5978686272194,1.35605399565663,28788.9332003054,22060.1762033067,36399.6379761928,3.08649834719291,2.3650997039921,3.90245173971043,0.392744968316178,19450.0553957694,18547.8774120465,20373.3557766953,2.08480214996891,1.98809997808054,2.18376837808774,0.0499188361274284,3786.83395247322,3447.34335159349,4142.03916746169,0.405901135243484,0.369511998029908,0.443974682121361,0.0189995825103858,23236.8893482426,22042.0847128505,24462.7838259926,2.49070328521239,2.36263520406955,2.62210380777359,0.0661962885177664,0.124292899971039,0.0913399322668727,0.161454698169857,0.0179219095121842,151647,16.2546576450935,0.100300307812572,0.0862508946819511,0.11527065618422,0.00740687938982278
WPR,2000,2306801.79588896,1602488.4505846,3137196.59161867,1709248176,134.960026769627,93.7539950655241,183.542485852486,22.9636675202274,2241327.63467416,1552228.64063044,3054827.5945763,131.819693582126,91.2915633626455,179.664245081157,22.602451292997,56542.4898058227,27070.263101134,96684.7703896217,3.32544584971289,1.59208931883703,5.68634259875662,1.05355510958007,204800.017453257,174560.934914439,237418.708080893,11.9818771977591,10.2127319698505,13.8902420031538,0.938662386389106,20314.5374956958,13184.8559797282,28960.5681252777,1.18850719169618,0.771383358184039,1.69434541641878,0.236266433185319,230022.61558123,198244.834362803,264127.682796058,13.4575317271674,11.5983645409959,15.4528573734782,0.983767830568303,0.0253536015461817,0.011010994293196,0.0453788722088948,0.00886103433862679,786285,46.001804245892,0.102601850285777,0.0693109055714306,0.141480183438758,0.018466235103912
