iso3,cfr,cfr.sd,cfr.lo,cfr.hi
ABW,0.100693259810731,0.0214371327078408,0.062702040248553,0.146382595948992
AFG,0.149877156070695,0.0447680465505048,0.0734471192868284,0.247419834761546
AGO,0.188476245300344,0.0509884230717872,0.0994631483729956,0.297843555331563
AIA,0.412468735730226,0.112576329347813,0.203956483511812,0.639279605074769
ALB,0.0318313737027898,0.00885274131175965,0.0168470291131038,0.051314030882479
AND,0.469331593865503,0.0999185415249118,0.277810262746442,0.665709241209429
ARE,0.853869159639913,0.181784823778072,0.34638691573438,0.999959992293519
ARG,0.0703169180225629,0.00797541609324169,0.0554957844942073,0.0867223659567241
ARM,0.0257219483991281,0.00626093327725914,0.0149162819437695,0.0393312286010554
ASM,0.0811102361206883,0.0173793215551654,0.0504098919795767,0.118251326101543
ATG,0.488137518907676,0.103922236624073,0.287597448006902,0.690709650576034
AUS,0.0288487170092021,0.00614175940017887,0.0180587347107914,0.0420379103774595
AUT,0.0831521422894876,0.0177027093228642,0.0518496046359076,0.120956651128347
AZE,0.13227888831443,0.0184456826829167,0.0982620457863578,0.170434154503195
BDI,0.248131934467445,0.0677233932218946,0.128518756815997,0.391752276536551
BEL,0.0398584036825396,0.00848567114493432,0.0249318383485632,0.0580615492107899
BEN,0.181814096748095,0.0491455780964835,0.0961213614952202,0.287348128090744
BFA,0.25195529401762,0.0687669151911168,0.130391207281301,0.397663032841054
BGD,0.125015400933027,0.0282222608452269,0.0751640579065749,0.185261854151795
BGR,0.0858821562559992,0.0201502789507198,0.0506520579906146,0.129243668910609
BHR,0.0549783565229846,0.0117046396854917,0.0343530294437869,0.0800486147962829
BHS,0.0574120654979588,0.0122227651525473,0.0358674752669916,0.0835855634480863
BIH,0.13621658117627,0.0208116294376371,0.0980608668395761,0.179459300267208
BLR,0.143707697381586,0.0205757568460721,0.10578745014042,0.186284061868281
BLZ,0.130192140137222,0.0216675756175136,0.0907487644422653,0.175460985048978
BMU,0.0551349739561946,0.0117379828179555,0.0344505060541883,0.0802762472221348
BOL,0.120149355760434,0.0291903432970868,0.0690838419801669,0.182874634832035
BRA,0.0769597917763896,0.00679415424853583,0.0641738023827488,0.090787477641836
BRB,0.379275372948365,0.0807459855604302,0.228632725355985,0.542950872587245
BRN,0.0321265325636062,0.00683959128250807,0.0201061210210136,0.0468096534982215
BTN,0.132802614780857,0.0322057710265712,0.0763371613023675,0.20187645284216
BWA,0.817196909084028,0.242183662475029,0.15625187715092,0.999998418858763
CAF,0.278099844432494,0.0759026247865748,0.143073448029798,0.437930910171474
CAN,0.049706091586247,0.0105821986866385,0.0310702979245352,0.0723843348167187
CHE,0.0739814666243503,0.015750314578433,0.0461630561907602,0.107650091287082
CHL,0.160180809498074,0.0341017589152839,0.0992424088227447,0.232325865726315
CHN,0.0659586912993425,0.00820954815542454,0.0507904350989283,0.0829262009929154
CIV,0.230809074963074,0.0644883503449023,0.117699993388155,0.368327787824898
CMR,0.374084920115201,0.10875576497871,0.176506077466547,0.597027938552997
COD,0.177728429807361,0.0485079534981538,0.0933268409626786,0.282053273177172
COG,0.261469803088766,0.0780082515776053,0.124844169237176,0.427437940045501
COK,,,,
COL,0.114531704190983,0.016857733570835,0.0836078912879029,0.149555039997199
COM,0.286279676470939,0.0781351708824981,0.146995340266885,0.450472057775575
CPV,0.149172777090948,0.03499997206959,0.0874006712138665,0.223867938737207
CRI,0.071719870279064,0.0168274232440644,0.0423564437820981,0.107991402413765
CUB,0.092385066124819,0.0111588488381615,0.0716909743277578,0.115374124912896
CUW,0.0778946449752628,0.0165834122830424,0.0485905851539156,0.113329186323657
CYM,0.118201097859482,0.0251644710459177,0.0735002540680596,0.171724271179757
CYP,0.0574852123367003,0.0122383377786814,0.0359129843022651,0.0836918597683108
CZE,0.073741592366151,0.0156992464501801,0.0460142006967211,0.107301914721587
DEU,0.0593714125284468,0.0126399011395263,0.0370863263690307,0.0864326830425551
DJI,0.123211743955562,0.0297368596395064,0.0711217803454759,0.187049571330525
DMA,0.0883114616910431,0.0189223131769905,0.0548548345011384,0.128717786125563
DNK,0.0676186593069665,0.0143957021136706,0.0422126347337982,0.0984124449487762
DOM,0.111476317831719,0.0298176042465839,0.0600646641440646,0.176170834967069
DZA,0.132002169353907,0.0314159876581484,0.0767998644306859,0.19928638737026
ECU,0.113920164103977,0.0174674305199289,0.0819746757980631,0.150295221820502
EGY,0.0540885426539014,0.00563876093382095,0.0435724851226227,0.0656544384254179
ERI,0.234177875552785,0.0982238738574177,0.0739484640577125,0.451236977377165
ESP,0.0704296003918454,0.0149941385649657,0.0439583351910443,0.102493948185764
EST,0.0810453615562445,0.0172541853774705,0.0505439930104734,0.117900540470035
ETH,0.146977011330371,0.0395859458775635,0.0783694819446763,0.232458167481555
FIN,0.0941922919058431,0.0200531064883258,0.058683814750511,0.136963496841926
FJI,0.105982433276781,0.015274764678813,0.0779428072601318,0.137703209841735
