year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc
2010,9341998.60595958,7170836.11472021,11795220.5529072,4267878517,218.890921303128,168.018749506506,276.37198448653,27.6803848743113,1295786.15254827,941342.494296663,1705966.18497729,30.3613644902692,22.056450073428,39.9722292511845,4.57953610058815,1218754.0627793,1145681.00668724,1294053.52424204,28.5564375350588,26.844274084272,30.3207675449878,0.886951939003685,497565.718484276,397758.605102598,608375.620868426,11.6583852258763,9.31982022258199,14.2547548728277,1.26022401877414,1719788.98240926,1593236.96501344,1851106.51540418,40.2961090752447,37.3308883715221,43.3729898363033,1.54157866112444,0.140923559375937,0.0918129387221926,0.198448165972063,0.0273015458567598,4714760,110.470810760427
2011,9300531.18518263,7218582.73611346,11641640.7313938,4321598896,215.210421165903,167.035000466953,269.382721801625,26.1433694394489,1254720.85450147,955798.249126669,1593679.90365443,29.0337184152564,22.1167737249132,36.8770897532742,3.77101912829608,1195402.25295384,1123575.71552393,1269422.07284348,27.6611106611556,25.9990744759744,29.3738984897104,0.861013500995047,480986.231948561,399544.084790598,569869.499922387,11.1298212426367,9.24528384992901,13.1865430743665,1.00616205217886,1679641.02073468,1569285.51060305,1793691.66825358,38.8661942293935,36.3126136499053,41.5052787502745,1.32481884984429,0.136899353234201,0.0933763398018053,0.187147733517037,0.0239920422809577,4763905,110.234779178822
2012,9252683.33516963,7235500.82266986,11513555.1156238,4375486530,211.466388291444,165.364486281937,263.137711353527,24.9731050682551,1198642.63622949,888585.816409931,1554371.88231844,27.3944995147657,20.3082745271285,35.5245495937669,3.88862145970755,1172586.88020458,1100695.48325372,1246719.72118386,26.7990056000602,25.1559563880939,28.4932821215623,0.8514496515396,380292.575290118,294663.316872821,476676.912868472,8.69143517372724,6.73441261565994,10.8942607776345,1.06259459463976,1553096.79035264,1438503.52677671,1672017.51747458,35.4954078753075,32.8764245281932,38.213293676271,1.3616470074273,0.131352101058942,0.0881305254480035,0.181602623270357,0.0239206652523756,4736204,108.244053947528
2013,9152935.25184287,7212249.64772035,11320825.9520463,4429470074,206.637252288227,162.82420983166,255.579691541366,23.6898158711162,1115359.56503754,870964.136482245,1389511.18910869,25.1804289543449,19.6629421111706,31.36969357271,2.99016040743882,1156811.87830244,1083954.62206572,1232004.65029645,26.1162590327152,24.4714289510226,27.8138158676823,0.852745149192094,352581.790079792,285200.741661669,427000.395942187,7.95990906788982,6.43871020453968,9.63998827870141,0.817422318432629,1509585.79431525,1408761.83690089,1613843.72486473,34.0805055479703,31.8042974298439,36.4342392634648,1.1812538103197,0.123459753307014,0.0868091824618132,0.165456912853231,0.0201138895843528,4687281,105.820355972451
2014,9085648.18139031,7554060.42752844,10756201.7062426,4483449349,202.64861882329,168.487694172642,239.909071542019,18.233013408002,1050725.76427886,829722.630319168,1297421.91359161,23.4356559534506,18.5063455775235,28.9380299095158,2.66420615832544,1145856.44830782,1069460.6651865,1224849.68206308,25.5574750401361,23.8535239708917,27.3193603120837,0.884251027430554,313247.215417494,251767.384063003,381341.808794577,6.98674594121067,5.61548407185994,8.50554515307801,0.737994852554097,1462069.70523802,1362553.65371378,1565042.29893598,32.6103763292011,30.3907448852452,34.9071033730993,1.15227964840714,0.116582946859869,0.0857711984942626,0.151366460624166,0.0167662977679033,5043015,112.480695273714
2015,8988998.25250635,7607358.75878532,10483979.881698,4537325071,198.112282277479,167.661753119855,231.060806039788,16.1829938791281,949623.937773915,766948.184088468,1151516.3300465,20.9291581033806,16.9030909641093,25.3787487567585,2.16422355548936,1122063.25578035,1044981.10626926,1201848.69737273,24.729620166559,23.0307745184092,26.4880447965755,0.882071354765051,282991.594015453,228278.731968379,343493.299155385,6.23696979139041,5.03113020108272,7.5703921094567,0.648396310885992,1405168.47382277,1309485.80559671,1504176.01921954,30.9690941652784,28.8603039259012,33.1511627596043,1.09474696814945,0.106347823123958,0.0806281733163983,0.135112440495402,0.0139214855288142,5155055,113.614407593324
2016,8833550.22209888,7641440.52885575,10110629.3956372,4591072660,192.407109978061,166.441289318557,220.223685060066,13.7263787636045,850216.006516759,713171.82076989,999123.342568234,18.51889676947,15.5338822446319,21.762307342098,1.58993994630238,1107653.14295031,1030046.05387925,1188038.1257591,24.1262385716698,22.4358473533558,25.8771362106715,0.877997944795753,246848.06738646,199104.869746028,299644.887388555,5.37669703067735,4.33678324198049,6.52668580044983,0.559188407072235,1354518.7742759,1262457.45114908,1449772.99137371,29.5033181695692,27.4980934662244,31.5780885805827,1.04094788258679,0.0967383561138403,0.0767145066715606,0.118781854894454,0.0107439022871603,5357855,116.701594524535
2017,8759941.65187396,7665385.36573543,9926335.66184286,4644628036,188.603728521996,165.037658695634,213.716482458981,12.4230238825731,787948.637522217,670351.058716272,914908.132063378,16.9647306827353,14.4328254818352,19.6982002643059,1.34397170094593,1097476.03442228,1019939.7981259,1177811.68086551,23.6289327351053,21.9595582298617,25.3585792389924,0.867215600539716,219751.391848794,180010.58578396,263396.539989636,4.73130227319659,3.875672807138,5.67099319790689,0.458375078787521,1317257.93888944,1229464.61602824,1408035.08523871,28.3608919525851,26.4706798154512,30.3153465535923,0.980903289703842,0.0903393308079798,0.0730048398661166,0.109296605397574,0.0092672403134809,5358816,115.376644985657
2018,8676519.33724727,7625957.59659188,9793756.97243171,4697803239,184.693119226811,162.330289469833,208.475248412415,11.7760895404107,746299.475837065,642497.105035901,857759.423457419,15.8861373682378,13.6765435321354,18.2587345578144,1.16950329033061,1065558.55945971,988453.19546715,1145517.82242225,22.6820602151599,21.0407534155806,24.3841166635597,0.853020291328616,191952.872912714,156410.097490046,231080.034065866,4.08601346516961,3.32943057707414,4.91889554137765,0.40583377598969,1257362.94172747,1171877.53293611,1345814.24491898,26.7649128275351,24.94522382733,28.6477354723238,0.94463885849909,0.0863633716493927,0.0706561480317295,0.103464821260056,0.00837694087370594,5901930,125.631698471397
2019,8574980.59387944,7566825.60702918,9645147.60711746,4750366389,180.511983533223,159.28930502184,203.040077696993,11.1648637319442,671063.482903284,586855.791120739,760833.453258776,14.1265626259315,12.3539058477609,16.016310973835,0.934662879588686,1038779.34647819,962256.286215155,1118187.83112356,21.8673521453755,20.2564646054116,23.5389807765744,0.83749972109673,167282.792217017,136843.743705622,200732.808730081,3.52147136701663,2.88069871878723,4.22562792619323,0.343386420183744,1205725.77148504,1122911.51599962,1291443.77236333,25.3817426436207,23.6384191038368,27.1861929503756,0.905161963467184,0.0785576909150333,0.0652300798896286,0.0929937337714947,0.00708795970752423,6158829,129.649557437537
2020,8696186.07196506,7697491.30944011,9754796.62268338,4802143327,181.08968183167,160.292827291536,203.134224833256,10.9326247327873,614746.459698028,527226.349541997,708887.547843745,12.8015017011596,10.9789798771243,14.7618990015986,0.965529498088456,1185349.44421738,1053767.53780343,1324558.48929717,24.683758136763,21.9436919318638,27.5826521430515,1.43896549569485,185402.03607992,151488.800917867,222689.389143737,3.86081846073812,3.15460806982005,4.63729160043326,0.378561257889727,1370751.4802973,1212183.58950458,1538921.72081563,28.5445765975011,25.2425533134151,32.0465595469228,1.73631107913872,0.0709491516606025,0.0581501312393449,0.0848985776655381,0.00682945330274594,4995259,104.021447504788
