iso3,cfr,cfr.sd,cfr.lo,cfr.hi
GBR,0.0704656607145667,0.0150018156421118,0.0439807249346031,0.102546302616353
GEO,0.0717415493824721,0.00741118812164981,0.0578992094255289,0.0869223802840066
GHA,0.704768310015624,0.288620315238599,0.0660603958797718,0.999777408400032
GIN,0.160181379268888,0.0409249891166502,0.0885764835104154,0.247973638772183
GMB,0.173792821925668,0.0356958176113204,0.109648006185709,0.248985904142811
GNB,0.390617485199035,0.106365272533842,0.195071738171548,0.606840027417765
GNQ,0.173834870232475,0.0448149921397543,0.0953217027020331,0.26982897182982
GRC,0.106984794207318,0.0227765714949959,0.0665864067068868,0.155493528919521
GRD,0.563488861987119,0.120232804622097,0.323909158942646,0.788051782847251
GRL,0.0702709846464777,0.0149603700010182,0.0438598496307263,0.102263659190286
GTM,0.10389299990746,0.0144777522074316,0.0772597532452691,0.133909244959807
GUM,0.10694685668461,0.0227684947705914,0.0665629974246072,0.155438604760828
GUY,0.234236582465928,0.0338221517919944,0.171325122840163,0.30360802859523
HKG,0.0384427894110563,0.00818429336594552,0.0240487051129566,0.0560018768366707
HND,0.187712380697706,0.0290708171565361,0.134167187788887,0.247846805712096
HRV,0.119742456458839,0.0254926192149897,0.0744492331475911,0.173953502131235
HTI,0.11803749252551,0.0206660272493908,0.080625459381616,0.161401910968659
HUN,0.0438212644432251,0.00932934600648106,0.0274031135710044,0.0638263745717335
IDN,0.115000921619345,0.00696355060640256,0.101704887198665,0.12899212316006
IND,0.176680206161206,0.0286904337728217,0.12407807703755,0.236247057269891
IRL,0.0788739182765583,0.0167918950728198,0.0491978318308524,0.114750122881144
IRN,0.112515495461782,0.0151208381341376,0.0846122653548176,0.143784836773337
IRQ,0.0850384155068571,0.00781304123843297,0.070353892314535,0.100956761120337
ISL,0.133031805614252,0.0283218606357254,0.0826195079432088,0.193160955661318
ISR,0.0803376017823309,0.0171035065710919,0.050105278537228,0.116873750354248
ITA,0.0890016773677333,0.0189480484844647,0.0554722554080263,0.129439455447016
JAM,0.139014580974468,0.0235145431671226,0.0962228443822208,0.188145917722441
JOR,0.034070584272569,0.00859324548505637,0.0192987866221318,0.0527952258427396
JPN,0.237379121933221,0.0505369251975581,0.145931429593089,0.343050579259678
KAZ,0.0295421801166076,0.00697313895508309,0.0174503660796319,0.0446507190471159
KEN,0.248508520213686,0.0697553372760514,0.125732803305472,0.396724234810417
KGZ,0.0653300685804593,0.00626189655356271,0.0535959828446673,0.0781217645568201
KHM,0.0838970242527163,0.0223668152975153,0.0454846282210091,0.132595667184843
KIR,0.105889785406431,0.0163499592600425,0.0760267850159782,0.139975514334283
KNA,0.435378475718749,0.092690078558025,0.259676402959419,0.619953936760846
KOR,0.0750299495998138,0.0159735317900832,0.0468136311193999,0.109171888379149
KWT,0.0422113218199953,0.00898659661361149,0.0263993106441538,0.0614845497763775
LAO,0.17641842878503,0.0480387974648668,0.0928277686977212,0.279738034511068
LBN,0.108468943620387,0.025208653295613,0.064201007979762,0.162521817663756
LBR,0.306416342708462,0.0856783576346921,0.153299985952673,0.485743381432709
LBY,0.298593299641878,0.0975824293286031,0.128129813162382,0.505317614979609
LCA,0.819874354452619,0.174938316839035,0.368701048691074,0.998623872638881
LKA,0.0604729342016575,0.0109785014946581,0.0407856444832237,0.083693166620014
LSO,0.619831462811876,0.198783167160229,0.209101254982016,0.942098511488913
LTU,0.11450320560079,0.024377206761914,0.0712224234090401,0.166374884345394
LUX,0.0300654941273436,0.00640080566212822,0.0188188665512336,0.0438093714181073
LVA,0.0874065972170669,0.0186084632437669,0.054484767834734,0.127126700317208
MAC,0.0779857491075748,0.0166028079345317,0.0486470828783884,0.113461383814222
MAR,0.103185988116672,0.0240648937932976,0.0609768713455498,0.154835581427618
MCO,,,,
MDA,0.100759969142336,0.01151426153783,0.0793272182981144,0.124407702633756
MDG,0.192369389139957,0.0574272833831636,0.0934414524514779,0.316490437319586
MDV,0.0642483091445933,0.00907399517046682,0.0476263167831243,0.0831316952577738
MEX,0.0974617262289076,0.0132078099095738,0.0731325899232335,0.124818456211748
MHL,0.180242025908972,0.043316794095664,0.103610091566282,0.27242331173714
MKD,0.105313333263675,0.01370227029932,0.0799911460335951,0.133618578814244
MLI,0.168613969975098,0.0458967698597459,0.088866745424285,0.267457950948617
MLT,0.0259004559420299,0.00551408815512106,0.0162163958617176,0.0377450897915703
MMR,0.0919427817506358,0.0228049041068524,0.0523260820512725,0.141216865868684
MNE,0.0149947887349557,0.00201262242145132,0.0113080931693555,0.0191849250420115
MNG,0.0256513144094286,0.00799843371112739,0.0123974777200769,0.0434857417327839
MNP,0.116118025342245,0.0247209944708617,0.0722173156143562,0.168711098916815
MOZ,0.111359339218311,0.0309642506875956,0.0582795834020617,0.178786253825931
MRT,0.190587727740921,0.0560176561574786,0.0938980552700937,0.311539946781107
MSR,,,,
MUS,0.170426205865699,0.0255476994480583,0.123358080877389,0.223280754836091
MWI,0.265062620438851,0.0854456638999776,0.116950996374726,0.447738470887712
MYS,0.0719774736711222,0.00734978331564736,0.0582416535422233,0.0870249905589313
NAM,0.234759349734946,0.0493545063117476,0.145391116291002,0.337926722854904
NCL,0.0705475694338395,0.0150192536323833,0.0440315813273046,0.102665221853149
NER,0.202549075897193,0.0592924638186901,0.0998775998513575,0.330219872117533
NGA,0.358001364035043,0.0967770078701508,0.18182196905344,0.557027057985741
NIC,0.0608004766506837,0.00905370545097171,0.0442853488071514,0.0797043805900769
NIU,0.0956563084588196,0.0260472449501828,0.0509811092164314,0.152391402397029
NLD,0.0402917979484027,0.00857793879432404,0.0252021760284751,0.0586920859534047
NOR,0.121524810241228,0.0258720741520651,0.0755462411904549,0.176530904989818
NPL,0.331498071719675,0.116463314110736,0.128112525059381,0.576381119827915
NRU,0.10491302762639,0.0223355019018721,0.0653077915203792,0.152493870285299
NZL,0.0595750510902348,0.0126832548543796,0.0372129827727948,0.0867285672650654
OMN,0.0565567067584973,0.0120406632040642,0.0353352675451673,0.0823425241457755
PAK,0.0890195372032719,0.0177946636354052,0.0573152618484416,0.126814034788128
PAN,0.18643274756125,0.0321971514037616,0.127601149353005,0.253431903010915
PER,0.0798899737533218,0.0140572541894242,0.0545572764590384,0.109505425017996
PHL,0.0531134174860969,0.0129837999459364,0.0306373356717168,0.0812622760528834
PLW,0.0393641720011776,0.00838045148910342,0.0246235315746359,0.0573424797177143
PNG,0.119681850678537,0.0247106649834348,0.0756346660672271,0.172111199639926
POL,0.12122846102258,0.0258089827640221,0.0753638691794139,0.176102392080329
PRI,0.143627591810181,0.0305776548691525,0.0891183500211985,0.208458580675634
PRK,0.159164237014257,0.0297182392662733,0.105399170182281,0.221495737809484
PRT,0.126124353555402,0.0268512958060937,0.078375449669482,0.183180281396086
PRY,0.114311246100542,0.0129846461102285,0.0901105086422133,0.140947906408754
PSE,0.111814941990921,0.0261462608583646,0.0659127293266069,0.167882605098618
PYF,0.0836030958325382,0.0177987152617484,0.0521290094995418,0.121610744135877
QAT,0.00835038350088423,0.00177775830881128,0.00523425646707252,0.0121753917625492
ROU,0.0816529853369493,0.00710975798655548,0.0682621309244399,0.0961125496605697
RUS,0.104596613549758,0.0187606580293223,0.0707568679769395,0.144077953346489
RWA,0.135853558007114,0.0269575154739434,0.087505159383549,0.192780061937693
SAU,0.26082863252184,0.0555292183397905,0.159914810254536,0.376459111118185
SDN,0.159845796609544,0.0425043051777683,0.0858762922311605,0.251336250102216
SEN,0.161258377514318,0.0400413874597487,0.0909317188567169,0.24694192076763
SGP,0.0153752480867311,0.00327331972637264,0.00963323448381135,0.0224135312631512
SLB,0.125024044225093,0.0299070362184212,0.0725628868911601,0.189164256551488
SLE,0.137404110797052,0.0370293383201987,0.073342578216879,0.217489523213898
SLV,0.0407735759555649,0.00646993253357039,0.0290516884818879,0.0543565547502756
SMR,,,,
SOM,0.334612017076445,0.107832958446897,0.143674041423466,0.560015258509033
SRB,0.0318646038735731,0.00418259790403902,0.0241819882220116,0.0405524190082992
SSD,0.150099398406511,0.0408680344860655,0.0793384731550196,0.238388857872325
STP,0.381966082017717,0.168428427254182,0.0945981485830587,0.729627369861829
SUR,0.19212442359322,0.0308266438966876,0.135453128163866,0.255975453286238
SVK,0.208795607371957,0.04445162618094,0.128753621621225,0.302176097846817
SVN,0.0844101441906005,0.0179705321518357,0.0526289934231311,0.122781284785906
SWE,0.0687819403487293,0.0146433593065716,0.0429351707641177,0.10010163608057
SWZ,0.233161734968275,0.0647691615630013,0.119413050936773,0.371148422073639
SXM,0.46965824509609,0.099988084072173,0.277981924440655,0.666145726633331
SYC,0.0409603106581786,0.00872026208094006,0.0256191399751314,0.0596646571003638
SYR,0.011689040082409,0.00181526232309334,0.00840219505790449,0.0155028369226702
TCA,0.0743841121858233,0.0158360359698324,0.0464129074671595,0.108234516010696
TCD,0.215489463550487,0.0566643532908699,0.11565838696207,0.336146343360579
TGO,0.112977864715914,0.0226211544166725,0.072562357956131,0.160903983822961
THA,0.120220825683582,0.022079374846585,0.0804090728278946,0.166684373093418
TJK,0.119055196432427,0.016372309923131,0.0888704659021896,0.15293472024782
TKL,0.111846774040401,0.0261537043096112,0.0659312796718338,0.167930169736836
TKM,0.261505616914054,0.0473367008417475,0.174373237616713,0.359240075855251
TLS,0.200388582026801,0.0595194018830156,0.09759586178716,0.328764705899731
TON,0.105744667354576,0.0264647788894611,0.0597295833201103,0.162868650750992
TTO,0.11895863036877,0.0253257462391394,0.0739666840333448,0.172819910103355
TUN,0.0453096468911107,0.00868965643262009,0.0298366117348397,0.0637879700297084
TUR,0.0295248484206107,0.00309325477911469,0.023765574606862,0.0358791066898945
TUV,0.110035068523672,0.0264681348539144,0.0637442367657623,0.16693976761599
TZA,0.223962628971865,0.0769433713621073,0.0934709581618436,0.391181718204095
UGA,0.182222366474319,0.0512918629146626,0.0932830032652,0.292733742166672
UKR,0.127535395930791,0.0298767672175221,0.0749725990864646,0.19148020500376
URY,0.0925156951988999,0.0196961667470578,0.0576467771325128,0.1345335252419
USA,0.0783956628748151,0.0166900766935689,0.0489012781934131,0.114056181873978
UZB,0.0914247366425703,0.0156813174579531,0.0630672870877589,0.124370919086157
VCT,0.342822722237566,0.0731488058831358,0.207598349128104,0.49253503272358
VEN,0.0902404471807776,0.0150850355373582,0.0629043509412473,0.12188502592166
VGB,0.122841802506764,0.0261524557587839,0.0763565874094847,0.178435104861052
VNM,0.0754869145261158,0.0207834786052977,0.0400158839736582,0.120929436760739
VUT,0.12974498491653,0.0307083085906746,0.0757684456095081,0.195504403322411
WLF,,,,
WSM,0.125171883969924,0.031785852187239,0.0698426112947521,0.193684103827031
YEM,0.150054102138673,0.0269320139566464,0.101219450277447,0.206462048697839
ZAF,0.217553835709895,0.0652108072453071,0.104644316542807,0.357801162868088
ZMB,0.263158390037736,0.0714217587861027,0.136480350550964,0.414042211534986
ZWE,0.261892868008337,0.0524892056378206,0.166004690310635,0.370816165192512
