year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.nh.num,inc.nh.lo.num,inc.nh.hi.num,inc.nh,inc.nh.lo,inc.nh.hi,inc.nh.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc,cfr,cfr.lo,cfr.hi,cfr.sd
2000,10632359.6198049,8061271.60779079,13553190.1663535,6117972024,173.788954544015,131.763786695452,221.530764004577,22.9351072523975,8844943.70775163,6601752.4824201,11410634.9385737,145.224598979587,108.393777111517,187.350529049105,20.1764546482984,1774593.56951924,1243814.12234798,2398181.30765322,29.1369451293767,20.4221092967304,39.3755947117058,4.84686435397026,1737436.55804503,1633251.35695847,1844796.5223099,28.3988967460018,26.6959598793758,30.1537260234765,0.882174089634509,675330.048774733,535413.050766724,831241.512543248,11.0384625187154,8.75147922655366,13.5868799216864,1.23489588830891,2412766.60681977,2234193.70311312,2598104.44958303,39.4373592647171,36.5185341539431,42.4667592364105,1.51762939461014,0.170577034186411,0.106734553466874,0.245682327941211,0.0356001581629062,3748455,61.2695675183754,0.230878966537126,0.172665448217699,0.294708738713607,0.0311949721126928
2001,10776110.9956535,8186288.33436456,13715734.0205177,6196893809,173.895363189909,132.103092076151,221.332403672914,22.7972784729605,9100957.85558894,6801214.09546063,11729932.7345377,147.519614282193,110.242514681774,190.133300253931,20.4148667461556,1659627.47740978,1180860.84746314,2218572.4769314,26.9013008525548,19.1408574243347,35.9613747527711,4.30062168080602,1732577.24473708,1631375.81971892,1836780.18436512,27.9588015889637,26.3257023599406,29.6403366102141,0.845653371973536,653792.016385437,517145.500846219,806213.923081839,10.5503182164572,8.3452374170935,13.0099683475444,1.19133364366857,2386369.26112252,2212199.54375302,2567042.15403966,38.5091198054209,35.6985227105255,41.4246594045462,1.46096046355363,0.157356943194621,0.099961461008704,0.224828348666549,0.0319832536257915,3848055,62.0965134889243,0.225255923901576,0.168870795691938,0.287115684310249,0.03022276392037
2002,10906011.6059207,8302065.73219944,13859032.2829068,6276734777,173.752946291181,132.267269960504,220.80003019549,22.6188413947823,9306753.0857227,6964299.26707283,11983012.1062992,148.930389025233,111.445505170266,191.756957367117,20.5220695280942,1584842.2462878,1136326.87608909,2106781.87973752,25.3612801488584,18.1839576227066,33.7135671324469,3.97020288273912,1721716.91019728,1622822.35899739,1823494.34015707,27.43013639044,25.8545631869606,29.051639187288,0.8156588729397,615482.609565288,486443.512760237,759471.064250199,9.80577691159767,7.74994531460408,12.0997794431772,1.11091979968301,2337199.51976257,2170702.21528897,2509759.2107178,37.2359133020377,34.5833031410396,39.9851084980423,1.37820252442557,0.148435246773894,0.0950927829220424,0.211133508355194,0.0297178065560588,4101395,65.3428119191661,0.217935449133394,0.163844582940943,0.27732449310701,0.0290033853347497
2003,11041675.5980302,8429040.34107102,14000940.7631598,6355936462,173.72224634473,132.616812510091,220.281320413863,22.3963781672682,9467372.59495727,7099761.784326,12169869.3723814,149.582099615866,112.174445847588,192.280867211379,20.4692100034778,1560499.55671826,1115519.10830739,2078982.59600764,24.6554994854515,17.6249206111435,32.8474007605138,3.89182278773405,1691755.82909245,1596380.58572475,1789858.42623429,26.6169405438032,25.116371053565,28.1604203713371,0.77661546671558,611444.983677984,481011.833815992,757287.128129326,9.62006129755398,7.56791444804081,11.9146428328365,1.11017340882844,2303200.81277043,2137490.52202373,2475007.29356868,36.2370018413572,33.6298283471376,38.9400886614571,1.35484928343031,0.144283690391985,0.0924002261002289,0.2053460421793,0.0289250086581881,4525143,71.1955354974724,0.21205850473633,0.15984964734062,0.269407820230447,0.0279998222847458
2004,11105520.7129173,8498913.43659363,14054778.0121885,6435710463,172.560912688115,132.058666800742,218.387357433058,22.0545551939645,9540821.3084751,7169875.05581057,12244686.4684221,148.706041960032,111.751777590724,190.849278158385,20.2109575397592,1552128.43033409,1099244.38917278,2081894.40774312,24.1919293974818,17.133145771785,32.4490174529519,3.91613860422897,1636501.27268664,1544811.20734562,1730796.66973291,25.4284477540617,24.0037400101668,26.8936379236381,0.737286780451483,602920.075811896,475045.486122775,745803.39765365,9.3683530245524,7.38139928534531,11.5885169468297,1.07450094331835,2239421.34849854,2078041.4773054,2406748.07073093,34.7968007786141,32.2892319232262,37.3967735896097,1.303128571485,0.142483587135869,0.0906932078547751,0.203589812114336,0.0289149608144593,4826950,75.0025972695783,0.204943264934679,0.154883742727384,0.259970575291033,0.0268558815718906
2005,11156137.0890671,8573367.74629434,14073136.7405519,6516277492,171.20414381928,131.56848763454,215.96896015907,21.5610559716224,9560376.79478617,7216011.10954207,12228911.8474281,146.861422485731,110.848523961747,187.854038383229,19.6755153591632,1594129.45188286,1118581.8725119,2152570.01258109,24.4881686104247,17.1830596732797,33.0666354301213,4.06175755216642,1613831.59360805,1525644.90023926,1704460.45043315,24.7661582182364,23.4128289059557,26.1569654227542,0.70009677034964,641536.112076192,505397.098537797,793663.612617469,9.84513186959583,7.75591738010344,12.1797086387411,1.12984105127665,2255367.70568424,2088782.19686064,2428251.06965419,34.6112900878322,32.0548380486409,37.2643901772959,1.32916375552598,0.145303483059389,0.0919822687037165,0.208278006473954,0.029788328216032,5148430,79.0087593157397,0.205370237478682,0.155723884268005,0.259881620839774,0.0266174375243084
2006,11164560.2519341,8625868.18280176,14025120.3333121,6597730533,169.218190953573,130.739928520233,212.574918953757,20.9045801512684,9515362.11468514,7221371.91156117,12120415.0639538,144.27892919156,109.495760028522,183.778660833695,18.9787964399931,1647570.95500411,1153616.73944387,2228143.98498903,24.9816843846909,17.4919867324386,33.7847603027845,4.16650833830435,1563507.24097907,1480188.09299954,1649075.01571888,23.6976522936007,22.4348067202208,24.9945796887379,0.653058819215671,655437.032147453,521747.308183291,804143.630769724,9.93428011145863,7.90798147292705,12.1881854184196,1.09306709331788,2218944.27312652,2057322.26915302,2386588.55259334,33.6319324050594,31.1822718260904,36.1728709691354,1.27329552416152,0.149883028700715,0.0949854911297026,0.214609785446409,0.0306408274856045,5416209,82.0920007707141,0.201782066105082,0.153855577501479,0.254351422037634,0.0256798389365457
2007,11128263.0301315,8653809.72937959,13908566.8024933,6680020882,166.590243155043,129.547644868868,208.211427002741,20.0932488514228,9552821.54069696,7315047.76533378,12084197.7713814,143.063116484038,109.550202113573,180.97302310299,18.2464127806442,1573834.07103417,1119204.66834553,2104724.6980663,23.5697491125205,16.7612162704877,31.520370538014,3.77360306856232,1537363.92890183,1457122.359782,1619725.35808715,23.0143581293946,21.8131407898494,24.247309801855,0.621012563330732,640131.864431122,523868.402085459,767871.523780623,9.58278238554647,7.84231683312661,11.4950467572599,0.932609531681269,2177495.79333295,2033250.1597995,2326612.87555205,32.5971405149411,30.437781493742,34.8294251866989,1.12045398941561,0.143541660778307,0.0926037295104611,0.203358539089174,0.0283606624396449,5594219,83.7455316206301,0.198519197798883,0.152664414675302,0.248711882013041,0.0245406611428989
2008,11075950.2243567,8704753.88285261,13727927.4846304,6763040153,163.771764972348,128.710663931092,202.984562771535,18.9700567407101,9484497.51456635,7321765.5914699,11922399.4947401,140.294454373091,108.303376865813,176.355840608711,17.3840000873605,1589846.86469377,1173798.63851563,2068017.0904815,23.5169757887992,17.3628006419438,30.5900580286668,3.38046578848529,1497397.15092654,1421393.77627257,1575351.69891081,22.1408880777134,21.0170832069074,23.293543484464,0.580775392676675,608276.721195644,497480.961165973,730043.866313911,8.99413144731693,7.35587768091687,10.7946108524888,0.877976619952643,2105673.87212219,1968430.28843982,2247475.38876526,31.1350195250303,29.1057016357748,33.2317321488666,1.05268371409565,0.145522677880862,0.0975432123468263,0.201124298714953,0.0265089179471086,5742609,84.9116502354736,0.192663013214196,0.14974151352199,0.239535664467762,0.0229400603447457
2009,11053336.012312,8767298.35131085,13599749.5693158,6846605069,161.442582139858,128.053221457264,198.634935595929,18.0255491227835,9468557.92153207,7372222.34795745,11822822.0865741,138.336537813341,107.708874366959,172.73256267678,16.6089365610272,1583842.16584755,1196973.33212826,2024039.20687844,23.1400856901219,17.4878949882085,29.5714066068383,3.08739024980625,1466319.29936776,1391313.55990403,1543266.01084133,21.4167355147583,20.3212182663143,22.5406021712705,0.566214488546711,589073.091328137,484332.082729159,703913.213385206,8.60387134048868,7.07404732488681,10.2812007745617,0.818815922903967,2055392.3906959,1923955.55962018,2191109.18986673,30.0206068552469,28.1008695584246,32.0028564198572,0.99551914227768,0.145120071694543,0.0997664932868999,0.19723836174568,0.0249365830470439,5851936,85.4720834782241,0.188270375377515,0.147694557361712,0.232481018163075,0.0216584914497015
2010,10929962.7590913,8732921.69175125,13369383.8826503,6930531776,157.707418598687,126.006516873537,192.905599667657,17.0839648388594,9414825.28908765,7389098.30145056,11681865.265826,135.883400929604,106.646249523931,168.603402907721,15.8244749520481,1514187.58396948,1151811.79074371,1925355.57310202,21.8541451633343,16.6240050719242,27.7884990149638,2.85238649649284,1432419.78971694,1356990.13163423,1509860.45496771,20.6682522498103,19.5798847114937,21.7856364239792,0.562738702077849,562630.175759302,461638.761637874,673461.590550647,8.11813860673225,6.66094286208311,9.71731480811909,0.780332465434742,1995049.96547624,1866487.93897574,2127831.77378887,28.7863908565425,26.9313813038023,30.7022872495501,0.962077753317123,0.140200111363086,0.09739035882208,0.189278471702499,0.0235045343385107,5794510,83.6084471911092,0.184672297802786,0.145869461105223,0.226880845063496,0.0206926242192387
2011,10878352.1507626,8772974.84653481,13206380.2319182,7014796132,155.077238825771,125.063860466513,188.264633546135,16.1382525866997,9413721.69733308,7465780.387392,11583726.167793,134.23885285126,106.461379151124,165.182927911304,14.9966511065399,1463628.02197785,1159172.14643943,1803040.75645015,20.8712083263442,16.5296940145623,25.7112044069144,2.34485548397991,1406658.13000825,1332646.18184807,1482641.62803863,20.0527300229208,18.9976466424851,21.1359189937843,0.545523083948203,482494.313419061,401596.939990671,570703.989131554,6.87823714816209,5.72499802465636,8.13571739495215,0.615422312473412,1889152.44342731,1777760.15839717,2003880.77665144,26.9309671710829,25.3430053410591,28.5664863089915,0.82239896510786,0.136043417178834,0.0982342721707643,0.178849206777917,0.0206105307561838,5835643,83.1904860838228,0.175542342570583,0.140179621215689,0.213924223894058,0.0188342737284462
2012,10800052.3326898,8761310.73345008,13048504.4904012,7099328882,152.127792812541,123.410407928332,183.799126752461,15.4194468674827,9395999.84598559,7512333.6701696,11486912.294791,132.480521750444,105.921445349183,161.961702752228,14.3108714087325,1402178.91064322,1086891.02267413,1757000.00655202,19.7702635924211,15.3248075915265,24.7731248828186,2.41347572408675,1373784.15553694,1299793.70154583,1449793.475792,19.3509017312904,18.3086841467704,20.4215567399318,0.539044711167972,449774.491912113,362811.887773306,545938.598010379,6.33545084877662,5.11050965244331,7.69000291555136,0.658669386842947,1823558.64744905,1707036.53586514,1943872.21822841,25.6863525800671,24.0450409360981,27.3810701058942,0.851125467720375,0.13129339470659,0.0935833947927459,0.174224778962134,0.020620453596147,5791712,81.5811197968952,0.170581864632306,0.136763369076745,0.207265575028406,0.0180053971417835
2013,10669594.1130003,8709175.81653416,12825719.8296552,7183985552,148.519147703881,121.230419430751,178.53209387489,14.6304822365154,9361982.51117142,7534612.28949148,11384496.561974,130.444040124853,104.982600281814,158.6244926819,13.6976368819943,1306470.73726143,1057970.24937657,1580786.80482666,18.20355048409,14.741099280617,22.025699914691,1.86005108877203,1352994.97598644,1278089.56663451,1430002.92821767,18.8334868742849,17.7908148253262,19.9054260043655,0.539490375883641,414737.16452254,346340.907024489,489204.803390517,5.77307904533686,4.82101341264625,6.8096573949028,0.50766035338688,1767732.14050898,1664951.68708917,1873546.61744066,24.6065659196217,23.1758774434847,26.0794875473973,0.740789376322288,0.123756422468613,0.0917166558623017,0.159781741101264,0.0173962842191784,5732020,79.7888575709095,0.167287176757744,0.135192544715104,0.20202184634954,0.0170660802669494
2014,10572726.1339477,9027645.93186668,12237872.1159463,7268599255,145.45754639967,124.20062814244,168.366306720349,11.2728984911578,9343465.9770989,7902636.38527475,10903003.8960425,128.592914505971,108.762963075395,150.056633298449,10.5405013801927,1227881.85923504,1003544.7770301,1474506.65391836,16.8991793125864,13.8116570480213,20.2934444830806,1.65493750227611,1339912.69518297,1261557.79522515,1420594.47120021,18.4342628913164,17.3562711461543,19.5442673527915,0.558217459172275,371457.814092098,309013.648988033,439562.681324532,5.11044564517125,4.25135075063418,6.04741939820332,0.458512511633248,1711370.50927507,1609992.01222449,1815799.8059173,23.5447085364877,22.1499625408155,24.9814268501352,0.722385253897794,0.116877256108508,0.0899630560078509,0.146755757235345,0.014509172623264,6067033,83.4690810038337,0.162838731912246,0.137266675100543,0.190118322808193,0.0134918784371213
2015,10451554.0022577,9058486.19180574,11942652.3581879,7353011712,142.139770907762,123.194230427002,162.418514017837,10.0107334252514,9331760.01453045,8024857.83509043,10735674.9357495,126.958084707782,109.177752022011,146.058270440497,9.41300560661226,1118014.68668852,932664.985370587,1319910.83508192,15.2105286758478,12.6888561249203,17.9573147344255,1.34494042712426,1311350.36745928,1232413.81306428,1392702.07672221,17.8341939170201,16.7606670754107,18.9405665497491,0.556154470361932,336688.380681375,281129.768758455,397182.150471155,4.57891805247508,3.82332817857009,5.40162542952244,0.402907527112864,1648038.74814066,1550538.32926981,1748469.3809929,22.4131119694952,21.0871189928795,23.7789554739784,0.686762164295446,0.107541865889186,0.0849950234590844,0.132357741624128,0.0120967994229594,6160127,83.776923542047,0.158465753094437,0.135454418508344,0.182901547069691,0.0121109758950154
2016,10280253.3842968,9078643.20870819,11555350.5571971,7437143370,138.228522335139,122.071644407578,155.373508110777,8.49834725078733,9259359.51926445,8117184.92609315,10475524.6842939,124.536981059959,109.174906028635,140.894218059769,8.09480946248486,1019432.72194784,880134.520308324,1168812.73374755,13.7112154810472,11.837675797965,15.7203539815592,0.990951016518908,1292123.79276273,1212710.42562299,1374019.59646571,17.3739260960722,16.3061321436243,18.4750989473759,0.553367271366979,298288.42022969,249713.401813006,351116.269792634,4.01079292666225,3.35765211707901,4.72111740119155,0.348058799060318,1590412.21299242,1496536.47685037,1687102.60214533,21.3847190227344,20.1224637256169,22.6848202086675,0.653727974484377,0.0995673068981269,0.0818854653099879,0.118748931800559,0.00941190440569368,6355412,85.4550152365827,0.155290308493073,0.135042573530765,0.176662166176327,0.0106222661691906
2017,10185238.4125202,9082238.37701922,11350446.5029072,7520887434,135.426018563652,120.760195611501,150.918978677898,7.69588874931919,9239374.03439427,8186362.92508809,10355088.2968121,122.879106508327,108.874579386337,137.717554564888,7.36035349419914,944758.93195663,825273.972036894,1072202.96478253,12.5648266854912,10.9757357945429,14.2597693109513,0.838105936469497,1276342.82980543,1197075.33052734,1358115.08702971,16.9706413106971,15.9166766027592,18.0579100398447,0.546292716573045,266495.93454373,226046.061903074,310225.977990861,3.54341075946663,3.00557698658243,4.12485867809175,0.285699034941597,1542838.76434916,1453290.63422326,1635025.66909082,20.5140520701638,19.3233929769153,21.7397971109006,0.616489797764178,0.0930796229283736,0.0777599735133926,0.109606868393129,0.00813007340579079,6351196,84.4474279895199,0.151967096659496,0.133374617090848,0.171530303838393,0.00973764364771985
