year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.nh.num,inc.nh.lo.num,inc.nh.hi.num,inc.nh,inc.nh.lo,inc.nh.hi,inc.nh.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc,cfr,cfr.lo,cfr.hi,cfr.sd
2010,10929962.7590913,8732921.69175125,13369383.8826503,6930531776,157.707418598687,126.006516873537,192.905599667657,17.0839648388594,9414451.473892,7388814.44280595,11681389.5103262,135.878005685556,106.642152615404,168.596536367627,15.8237673721789,1514561.39916512,1152083.5489851,1925847.13185774,21.8595404073823,16.6279273363249,27.7955936421536,2.85319731208097,1432419.78971694,1356990.13163423,1509860.45496771,20.6682522498103,19.5798847114937,21.7856364239792,0.562738702077849,562631.225698365,461639.794126017,673462.641233671,8.11815375620558,6.66095775975873,9.71732996832696,0.780332530213378,1995051.0154153,1866488.98088634,2127832.82999623,28.7864060060159,26.9313963374337,30.7023024894681,0.962077805858484,0.140234723278158,0.0974133634758365,0.189326175788578,0.0235108573120002,5794510,83.6084471911092,0.184672394990658,0.14586953907621,0.226880962344259,0.0206926342609284
2011,10878352.6904164,8772975.38045763,13206380.7662577,7014796132,155.07724651885,125.063868077893,188.264641163455,16.1382525866998,9413479.6797204,7465614.70944497,11583395.7516634,134.235401701147,106.459016598005,165.178216206027,14.9960506972268,1463870.03959053,1159332.53777484,1803377.81205059,20.8746594764568,16.5319811810588,25.7160107904687,2.34549942934335,1406658.01965025,1332646.07166456,1482641.51765563,20.0527284497033,18.997645071755,21.1359174202104,0.545523083228157,482496.069317954,401598.669742829,570705.746949789,6.87826217952237,5.72502268327973,8.13574245367376,0.615422411613427,1889154.08896821,1777761.79263591,2003882.43118622,26.9309906292257,25.3430286380831,28.5665098953473,0.822399038819259,0.136065905687817,0.09824836053263,0.178881335763156,0.0206151494184005,5835643,83.1904860838228,0.175542486581328,0.140179739418338,0.213924394740874,0.0188342871725798
2012,10800052.4979499,8761310.89704667,13048504.6541158,7099328882,152.127795140368,123.410410232727,183.799129058517,15.4194468674827,9395765.0579256,7512169.40531763,11486596.3436528,132.477211315664,105.919129268548,161.957247944617,14.310324861107,1402413.69870321,1087056.51430288,1757315.13237424,19.7735740272016,15.327140969313,24.7775680537455,2.4140150009526,1373784.03520091,1299793.58142009,1449793.35541584,19.3509000362566,18.3086824546987,20.4215550443327,0.539044710274345,449775.910762872,362813.280177112,545940.016877384,6.33547083447925,5.11052926561843,7.69002290148282,0.658669478270954,1823559.94596378,1707037.82356273,1943873.52548548,25.6863708707358,24.0450590743985,27.381088519706,0.851125537908765,0.131315377098718,0.0935978214094015,0.174255363538169,0.0206245894730318,5791712,81.5811197968952,0.170581983436484,0.13676346642457,0.207265716241382,0.0180054083440285
2013,10669593.9130963,8709175.61852921,12825719.6315193,7183985552,148.519144921247,121.230416674552,178.532091116868,14.6304822365154,9361877.60584849,7534509.33281999,11384391.710208,130.442578439346,104.981165747603,158.623031742622,13.69763042294,1306575.64258436,1058070.89312999,1580894.60122818,18.205012169597,14.7425015880656,22.0272018826886,1.86007630944951,1352994.84407795,1278089.43497826,1430002.79625347,18.8334850381385,17.7908129926911,19.9054241674436,0.539490374797428,414738.29567028,346342.017601847,489205.94080525,5.77309479074353,4.82102887171629,6.80967322754507,0.507660447004828,1767733.13974823,1664952.67680105,1873547.62501107,24.6065798288821,23.1758912201254,26.0795015726261,0.740789439687291,0.12376636206761,0.0917250276597864,0.159793233573779,0.0173970798503178,5732020,79.7888575709095,0.167287274514049,0.135192624232563,0.202021963298197,0.0170660898266735
2014,10572847.8912882,9027766.97179482,12237993.208186,7268599255,145.459221513901,124.202293386648,168.36797268425,11.2728985383019,9343465.94492148,7902637.7736295,10903002.1994631,128.592914063118,108.762982183141,150.056609948646,10.5404905298738,1228003.64875298,1003661.18758399,1474632.50121112,16.9008554859793,13.8132591914272,20.2951765031039,1.65497044241127,1339912.69518297,1261557.79522515,1420594.47120021,18.4342628913164,17.3562711461543,19.5442673527915,0.558217459172275,371459.621975488,309015.43048101,439564.490394302,5.11047051768558,4.25137526007423,6.04744428703963,0.458512605476115,1711372.31715846,1609993.81024639,1815801.62094209,23.544733409002,22.1499872776572,24.9814518208995,0.72238531346176,0.116887486611003,0.0899722534633031,0.146766921259626,0.0145096729878413,6067033,83.4690810038337,0.162837006291631,0.13726546851846,0.190116031235062,0.0134916012656709
2015,10451554.0022577,9058486.19180574,11942652.3581879,7353011712,142.139770907762,123.194230427002,162.418514017837,10.0107334252514,9331673.78737483,8024772.7991771,10735588.3014723,126.956911592045,109.17659511306,146.057091785893,9.41300013497953,1118100.91384413,932747.117204763,1320000.52568787,15.2117017915848,12.6899735240331,17.9585349702148,1.34496657326475,1311350.36745928,1232413.81306428,1392702.07672221,17.8341939170201,16.7606670754107,18.9405665497491,0.556154470361932,336689.004924019,281130.375779077,397182.785122619,4.57892654209361,3.82333643397136,5.40163406069955,0.402907622157247,1648039.3723833,1550538.94515518,1748470.0129586,22.4131204591137,21.0871273688402,23.7789640686296,0.686762220055798,0.107550160081843,0.0850023193162823,0.132367022335925,0.0120973054568465,6160127,83.776923542047,0.158465813117954,0.135454470797312,0.182901615084347,0.0121109799087925
2016,10280251.0842968,9078640.91711943,11555348.265241,7437143370,138.228491409287,122.071613594824,155.373477293084,8.49834725078699,9259284.6864197,8117111.1070475,10475449.3412374,124.535974569548,109.173913173668,140.893204707088,8.09480427604869,1019507.55479259,880204.968218876,1168891.81384436,13.7122219714583,11.8386233116763,15.7214175968664,0.990980608900948,1292123.61911084,1212710.25242404,1374019.42267645,17.3739237611449,16.3061298147873,18.4750966106016,0.553367269354821,298288.993011918,249713.969641451,351116.839507631,4.01080062830519,3.35765975211328,4.72112506159245,0.348058804662053,1590412.61212276,1496536.87544266,1687103.00111831,21.3847243894501,20.1224690850979,22.6848255732673,0.653727975763611,0.099574638217242,0.081891912608252,0.118757166928998,0.00941236052129379,6355410,85.4549883445369,0.155290382469535,0.135042635267464,0.176662253074629,0.0106222725925964
2017,10185238.4125202,9082238.37701922,11350446.5029072,7520887434,135.426018563652,120.760195611501,150.918978677898,7.69588874931919,9239315.04021196,8186304.58187932,10355028.9975092,122.87832191487,108.873803450506,137.716765913479,7.36035027688633,944817.926138937,825330.830398345,1072263.85748111,12.5656112789479,10.9764919826382,14.2605791537357,0.83811959933438,1276342.82980543,1197075.33052734,1358115.08702971,16.9706413106971,15.9166766027592,18.0579100398447,0.546292716573045,266497.038647805,226047.156891663,310227.077992881,3.54342543996923,3.00559154588276,4.12487330405218,0.28569905062709,1542839.86845324,1453291.73633262,1635026.77336331,20.5140667506664,19.3234076308955,21.7398117936425,0.616489805033285,0.0930854351584127,0.0777652172882922,0.109613250456813,0.00813036371332945,6351196,84.4474279895199,0.151967205411943,0.133374715232484,0.171530423419391,0.00973764911843665
2018,10081454.9343906,9023037.1548812,11197641.4049031,7604028646,132.580443916315,118.661272529893,147.259326946295,7.2974957045086,9184922.84599736,8176280.27586255,10251307.4072378,120.821800722649,107.553751153532,134.849409349547,6.96533673485927,894900.646971193,789474.532266612,1006837.20595727,11.7718471290199,10.385033844317,13.2443011550533,0.729664110959539,1240803.20372059,1161991.77888265,1322163.45609034,16.317708171356,15.2812651421809,17.3876706367466,0.537409349168966,235319.278418562,199093.786085167,274527.80078666,3.0946658590292,2.61826717591204,3.6102941423172,0.253221305812046,1476122.48213915,1388899.53053938,1565963.55698555,19.4123740303852,18.2653116551578,20.5938671444814,0.594078983209614,0.0890592236151009,0.0751623590998721,0.103996037297805,0.00736028569502276,6883923,90.5299456442895,0.146863184742698,0.129251140280971,0.165383653869089,0.00922114998362497
2019,9956697.92225942,8941207.73311736,11025946.7902947,7686318611,129.537928703739,116.326269904054,143.448994874026,6.92092287174769,9139732.01643541,8162966.39609004,10170829.4254257,119.020482552492,106.300731550478,132.447759299334,6.67212206096912,815770.424176316,729966.845809645,906272.38665948,10.6232206111644,9.5058592614479,11.8017658056323,0.585857450453292,1209122.05952616,1130979.58384674,1289837.43842002,15.7308344959285,14.7141907730467,16.7809520226513,0.527296673565894,208975.35052373,177863.754873306,242557.483611338,2.71879635882726,2.31403047251727,3.15570425696653,0.214834189629829,1418097.41004989,1333606.68456499,1505146.00276996,18.4496308547557,17.3503955802254,19.5821443130906,0.569381691826811,0.0822426681166442,0.0703231865773472,0.0949937943617929,0.00629701560797404,7134674,92.8230322093267,0.142833037437594,0.126042516246715,0.160477491854525,0.00878778709943028
2020,9838189.11988243,8851788.68983121,10875877.1466652,7767567499,126.65727232044,113.958310513179,140.016512866678,6.6492304981363,9053285.4740459,8099451.11382596,10059383.7328606,116.585918153108,104.302680761442,129.542196798293,6.44049455637986,783663.347149327,697052.567356725,875271.961742368,10.0918181705709,8.97646647719668,11.2715307151142,0.585659272841593,1311093.26269298,1233323.50556656,1391206.71675063,16.8790713806062,15.877860163112,17.9104554537792,0.518571674721593,214910.431832534,187976.389965236,243621.415146506,2.76676619624099,2.42001617609935,3.13639263743598,0.182822431808538,1526140.75152744,1434850.7707108,1620205.75017332,19.647602054619,18.4723308924644,20.858598916352,0.608804308862916,0.0798977527897269,0.068104684101249,0.092532705136015,0.00623522143572504,5804499,74.7273712233241,0.155551678135524,0.137468527315152,0.174523714963313,0.00945642338336042
