iso3,cfr,cfr.sd,cfr.lo,cfr.hi
SYR,0.00739982675422271,0.00179233423425407,0.00431140655525304,0.0113013920277856
TCA,0.0743841121858233,0.0209395471612809,0.038778695465251,0.12027524584062
TCD,0.225134361525472,0.0619419685746325,0.116409544366972,0.357226746347142
TGO,0.115827421876737,0.024059443952878,0.0729900106081334,0.166920790291383
THA,0.116848836639414,0.0237113738299379,0.0745225376722786,0.167111136738184
TJK,0.126054541876973,0.0181734919692212,0.0926331906158235,0.163732025461572
TKL,0.111789618908788,0.034689993506128,0.0533807032054411,0.188149839027847
TKM,0.291185059141753,0.0459264078369257,0.205521934968705,0.385015256062435
TLS,0.218579963078929,0.0659480444356912,0.104477867046288,0.360458307092592
TON,0.111918567993752,0.0286265533555216,0.0622438391125905,0.173775274700268
TTO,0.110994679231942,0.0108908950408449,0.0905545441266995,0.133207683328805
TUN,0.0477992101239633,0.00946957569058142,0.0309908699189506,0.0679811825462505
TUR,0.0367276588415402,0.00306961256845911,0.0309487574199543,0.0429739306221895
TUV,0.113628544806028,0.0284582615232298,0.0640913424777078,0.174993869727555
TZA,0.223912248715904,0.0812945937698764,0.0874648594516795,0.401510812005358
UGA,0.188950137430529,0.0572819565367252,0.0905817943909893,0.313012572449647
UKR,0.208298435101129,0.0414128979419052,0.133265476568015,0.294932574227413
URY,0.0856614377013636,0.00811010605747085,0.0704383398928217,0.102203249884173
USA,0.078903193085646,0.00619429230929494,0.0671906418488974,0.0914581605243329
UZB,0.0623474337891826,0.010712162910101,0.0430353899553004,0.084914747103043
VCT,0.195258531862,0.0314730763554513,0.137395215828145,0.260440577837624
VEN,0.0749976532189049,0.0134495550912898,0.0508147582960535,0.103382275152528
VGB,0.122841802506763,0.0287452081347015,0.0722987538898034,0.184397700894941
VNM,0.063262429878973,0.0176440629913175,0.0332688512676852,0.101952143955125
VUT,0.129374890397078,0.0313609048243443,0.07441748623895,0.196666466898154
WLF,,,,
WSM,0.0810881077031349,0.0255367381944388,0.0384491894413145,0.137657076130452
YEM,0.151866486602661,0.0281107082777953,0.101018667297312,0.210844703091413
ZAF,0.19150123123205,0.0543358659087452,0.097210701536056,0.308445982587365
ZMB,0.263099192719374,0.0636649060634569,0.148734871813367,0.396607423041797
ZWE,0.285651122630712,0.0625050118303135,0.171771000557843,0.415374547831201
