iso3,year,measure,hiv,baseline,sd1,disrupt,sd2,ratio,ratio.sd
CHN,2021,inc,a,56.4487631218889,4.60820382842368,60.99731121151,5.88462765358106,1.09232151897869,0.139117631877081
CHN,2021,mort,a,2.13231860066758,0.103523236042123,2.81509173889725,0.255631719822234,1.33917651406337,0.165550526262249
CHN,2022,inc,a,55.8783140207121,4.67121798837292,58.8003139395919,5.94772544033317,1.06421426685091,0.139763490948832
CHN,2022,mort,a,2.10549904091813,0.105690190570717,2.21913047750493,0.167065000024029,1.06060461451315,0.097537748913804
CHN,2023,inc,a,55.3597923121745,4.74412717089222,56.9654263386781,5.65388612159566,1.03973663784148,0.135602985700491
CHN,2023,mort,a,2.07881652291169,0.109193342718186,2.13948455503947,0.14488806643399,1.03418342055017,0.0889069734343325
CHN,2024,inc,a,54.810196943279,4.83471129120392,55.7437120586304,5.44426794819627,1.02706616364656,0.13411183181466
CHN,2024,mort,a,2.05609292435956,0.112502366775938,2.09324053613069,0.136247623020909,1.02253751274061,0.086862512678591
IDN,2020,inc,a,307.552212754997,13.0304108800941,301.37014135626,13.2514276815182,0.981718267879681,0.059813406194134
IDN,2020,mort,a,31.3381842302052,1.00947544117643,35.8312022688075,1.86312534283394,1.1474133238978,0.0752221630419939
IDN,2021,inc,a,305.680149015897,12.6831714159179,346.638318382682,17.141423539909,1.13755617765732,0.0759292263420856
IDN,2021,mort,a,31.1044200166539,1.06065107674914,47.1006886148808,3.72910473897504,1.53604195482566,0.184721090686134
IDN,2022,inc,a,304.505839116562,12.970839605917,370.697462031433,18.5656418713971,1.22189925881248,0.0855774446343694
IDN,2022,mort,a,30.9714570709617,1.09816578881461,39.9882356288011,1.77180014570523,1.2953573683673,0.081932197379971
IDN,2023,inc,a,304.066361133092,13.1375332667953,363.658385374921,17.0615451760052,1.1997491357053,0.0798139904759151
IDN,2023,mort,a,30.92212374012,1.2065259671951,37.7819943647007,1.62042304480097,1.22519876897417,0.0749806298015087
IDN,2024,inc,a,304.065012171974,13.4505667789105,355.368879703906,16.7301809393761,1.17226483033881,0.0780511803454183
IDN,2024,mort,a,30.9056920332224,1.2372383672096,36.6701137646731,1.59943649153611,1.18969433853872,0.0733018864646263
IND,2020,inc,a,190.504867169905,32.9816473405262,187.53520806858,32.7601128842325,1.0135225187459,0.242136844354272
IND,2020,mort,a,31.8360017410904,1.0314171987535,36.5365991661595,1.580635188735,1.15047938857527,0.0655464999626484
IND,2021,inc,a,190.166224553793,31.9883972935331,206.102126985375,33.9217852107853,1.11828561061411,0.256263942644411
IND,2021,mort,a,31.7321511282377,1.09645043705466,42.2498217181005,2.05562738589782,1.33703901630041,0.0929159544930395
IND,2022,inc,a,190.924253279603,31.2891687791563,215.364965571896,35.3260954399352,1.16663001158222,0.26536471240388
IND,2022,mort,a,31.6699205321338,1.12868597729481,37.2230314381009,1.42279562086618,1.17771560474666,0.0637049520698453
IND,2023,inc,a,191.863190724884,30.6781747898778,212.641991001395,35.2218036267906,1.14565065638691,0.258770941246797
IND,2023,mort,a,31.6793587126215,1.19568833888331,35.6765072772348,1.40178344557296,1.12838020567957,0.0625125686761073
IND,2024,inc,a,192.696204854754,30.1497382880974,209.65942343469,34.6635447688924,1.12323884973986,0.250575087153606
IND,2024,mort,a,31.7438238569527,1.23950119649247,34.9893026163369,1.42422890788081,1.10445848643144,0.0630104139735754
KEN,2020,inc,a,258.833532528614,56.8516105474617,258.747709435862,56.7442281664159,1.04771453914274,0.310281022757551
KEN,2020,inc,pos,64.2431054919049,14.7545319458293,64.4073676630134,14.6720899635332,1.05484944761188,0.324304296201485
KEN,2020,mort,a,58.5934464317325,10.3064706055361,60.7288246401636,10.3623529288599,1.06886035611286,0.254043049071924
KEN,2020,mort,pos,21.4449945443962,5.23649763997868,22.0752878106418,5.38333463651644,1.09425927955931,0.355527610610229
KEN,2021,inc,a,253.227677662642,55.8129059744133,262.18003714175,56.9390995232072,1.08769946263185,0.320586771082805
KEN,2021,inc,pos,61.4349954442369,14.1678251031395,65.0363627628992,15.0347669691007,1.12202266238713,0.346845471532084
KEN,2021,mort,a,56.7714629152936,10.0000740785266,61.904263859647,10.3522485226087,1.12666929062974,0.265637402025428
KEN,2021,mort,pos,20.1479348819761,5.15682898440068,22.1859532071865,5.53754289865799,1.18433305419708,0.396363179904181
KEN,2022,inc,a,247.218005306267,55.0271361966485,257.567291758483,57.0377146573466,1.09732233035965,0.327605433251722
KEN,2022,inc,pos,59.1309312237874,13.6883035807544,61.3868000740921,14.3878602289338,1.09961474822855,0.342633207824188
KEN,2022,mort,a,55.3554983358031,9.70603926961621,58.0533712084625,9.98974088297377,1.08289216141869,0.257999452157351
KEN,2022,mort,pos,19.1710104273454,5.08236843617298,20.0980595694283,5.25297711619192,1.12706686281025,0.390893735221133
KEN,2023,inc,a,241.891865973998,54.2935212797182,251.482666985597,56.4992560820519,1.09636827686628,0.330677295377517
KEN,2023,inc,pos,56.6979943358523,13.4109360014734,58.2246689393304,13.7804625637114,1.08759049858577,0.343868151738576
KEN,2023,mort,a,54.0976921186554,9.53837647647046,56.098267424406,9.78569305325111,1.07091176918116,0.257436748194904
KEN,2023,mort,pos,18.3081210067687,4.94672574492958,18.8776174779655,5.06824281777036,1.11012506831126,0.393040799372806
KEN,2024,inc,a,237.402298732202,53.5904786145273,244.557949107269,55.6767260593574,1.08680117093749,0.330642872216674
KEN,2024,inc,pos,55.0524688915871,13.1005118963414,56.0913629274337,13.4450341281693,1.07964100425259,0.344301805146038
KEN,2024,mort,a,52.9527155882125,9.46725200417052,54.4715931686332,9.72083714815954,1.06335037383692,0.260049688843678
KEN,2024,mort,pos,17.5207543004317,4.87060366999318,17.9393375397469,4.9968056934572,1.10716921506972,0.403170956620881
MMR,2020,inc,a,318.212958208832,59.3951073789714,307.704495161421,57.4064224574001,0.998446958466436,0.255480065515837
MMR,2020,mort,a,34.9533299956338,8.27097720532781,38.395849737484,9.29696095047206,1.17620327881814,0.375980857561257
MMR,2021,inc,a,315.913398975435,57.9012284477011,342.941651228921,60.1313964706247,1.12488541344531,0.276200422921784
MMR,2021,mort,a,34.4170887211485,8.18218664236399,47.2779051403225,11.6929408676365,1.53223155327413,0.523758795545982
MMR,2022,inc,a,313.039863818826,56.5244882134732,361.494530942522,61.9957648090385,1.20008008617462,0.291388936926839
MMR,2022,mort,a,34.0038512513414,8.14679905021879,40.4642256795912,9.75426004886778,1.28791043132771,0.417043964828658
MMR,2023,inc,a,310.992568600992,55.2569988218424,356.97663204172,61.1816021210182,1.1922876680721,0.287339955666627
MMR,2023,mort,a,33.7166110332442,8.1299795438558,38.742652692313,9.46929369886112,1.23970156610582,0.402848729141276
MMR,2024,inc,a,309.748818665485,54.0905795746044,351.700098608867,59.9109012664766,1.17791358384924,0.280579326847482
MMR,2024,mort,a,33.4221245224613,8.12335451379481,37.7771515782555,9.30524987786288,1.21791965802579,0.397627318858025
PAK,2020,inc,a,259.738308954469,41.4825008870935,259.302193623384,41.1070493942386,1.02332616880652,0.224655625269619
PAK,2020,mort,a,18.9839893457327,1.93659502207393,20.8501460678998,2.0907387204754,1.11162289719255,0.158231609511248
PAK,2021,inc,a,258.684874780627,41.0299114385721,270.248065378219,41.3879569515569,1.0714421301894,0.230422674274403
PAK,2021,mort,a,18.9052996730985,1.89992174085553,21.3325850201351,2.05941736214991,1.1417818236057,0.15877279980482
PAK,2022,inc,a,257.118751872397,40.4435284766405,270.857617421871,41.8000376101366,1.0812754636694,0.232531663879602
PAK,2022,mort,a,18.8585680383898,1.85696282719884,20.1297111197177,1.91850113438936,1.07845078395154,0.146585441603258
PAK,2023,inc,a,256.484097250109,39.867335128855,268.077797223991,41.5843115724189,1.07267746625887,0.229951985896331
PAK,2023,mort,a,18.9317763186063,1.79234683929668,19.877160853577,1.8491774949564,1.05995338338196,0.139572104345925
PAK,2024,inc,a,255.795813735184,39.6036063730596,265.900163947179,41.2416141839313,1.06652313479303,0.228165965856061
PAK,2024,mort,a,18.9687320950528,1.73750572267262,19.7819168416304,1.7980710268838,1.05224034164461,0.134768611191307
PER,2020,inc,a,114.676230355346,16.2880343959621,115.801069583167,15.8773762265858,1.02916635081966,0.199302108479621
PER,2020,mort,a,6.71431867142922,0.940648836190763,8.67059329821436,1.14814843907794,1.32911923455302,0.26151361108203
PER,2021,inc,a,111.260084989265,17.3348963704511,134.168094397902,19.0759988999743,1.24134516351224,0.258888439702355
PER,2021,mort,a,6.42080075379373,0.981085372884617,11.1002875195256,1.59662139382611,1.83569935312489,0.456237888640759
PER,2022,inc,a,108.518987609576,18.1442967312635,139.129293145829,22.9304266651976,1.33931669869001,0.318348662977208
PER,2022,mort,a,6.17548984467492,1.03202920304865,8.18005039483392,1.52442456431539,1.40531432353388,0.367209712595589
PER,2023,inc,a,106.030125660483,19.0883406459013,131.469945680918,24.7902736342865,1.3077100710292,0.34125110894842
PER,2023,mort,a,5.93480432888971,1.13801114345148,7.33453372362246,1.52596174434189,1.31755446237558,0.371136360050101
PER,2024,inc,a,103.636162788474,20.218382032872,124.331090502895,26.1204841173887,1.27589762820774,0.359843819815611
PER,2024,mort,a,5.73397522247428,1.22824845803605,6.79192728245583,1.58042524134912,1.2744915667067,0.390477329241
PHL,2020,inc,a,540.577557271037,139.889356145529,539.35773328277,136.543179959661,1.06140000142422,0.361218381149001
PHL,2020,mort,a,24.5079336802997,1.68813083881236,28.6791389685295,2.51066213540619,1.18247884710685,0.138258545834205
PHL,2021,inc,a,536.123717209348,137.9512837854,633.830446038054,151.585086286805,1.2767594855809,0.421837887828469
PHL,2021,mort,a,24.1904652188799,1.68806568594149,37.1064836877101,4.10365533227304,1.57807283953623,0.269409324026588
PHL,2022,inc,a,531.155553667791,135.995087207538,685.702311454818,162.187475761527,1.41132961395919,0.470045847506741
PHL,2022,mort,a,23.9335001978411,1.68515060016369,32.5917902682588,2.81667949352025,1.38062545990078,0.175047847191188
PHL,2023,inc,a,529.696204638931,134.240140165443,669.96676942527,159.442292513621,1.37941194625886,0.457353252289856
PHL,2023,mort,a,23.7085168011107,1.67525412542086,30.5590649338903,2.52305759872072,1.30354642002858,0.154299860228074
PHL,2024,inc,a,529.104071466726,132.885294602551,647.325510511986,154.962173243461,1.3283793796254,0.437569939639478
PHL,2024,mort,a,23.5537287998292,1.68733560309247,29.4920180880657,2.40681339202626,1.2651907940168,0.146636310458895
RUS,2020,inc,a,46.4933237456779,9.67332952710109,46.4645999796482,9.63528538339235,1.04230415971124,0.293570725565009
RUS,2020,mort,a,5.31233970511369,0.199203425414369,5.42788117804324,0.206388053942238,1.02329184375835,0.0546064580998759
RUS,2021,inc,a,44.6826940750988,9.62482221264742,48.0489638453967,11.5032975234555,1.14660785953279,0.350768832230523
RUS,2021,mort,a,5.04621647644446,0.222289313331732,5.75096147682551,0.353217515674465,1.1452418660555,0.0911265522790026
RUS,2022,inc,a,43.127627907348,9.5014336908082,46.3424216252538,12.0035421175791,1.15778116478918,0.37145784061684
RUS,2022,mort,a,4.80328931680766,0.249904262292819,5.25722087756148,0.336963411762339,1.09989079907055,0.0927492133085563
RUS,2023,inc,a,41.8493739814827,9.33748658434216,43.8246150303618,11.2432138547144,1.12278321690972,0.359075207623788
RUS,2023,mort,a,4.5860079161553,0.273728738467821,4.90182746226052,0.303470027923459,1.07354632075923,0.0925493372621737
RUS,2024,inc,a,40.7842109083767,9.2203361172173,42.175242259327,10.6688771232545,1.10487215509654,0.352546525951086
RUS,2024,mort,a,4.40722512787225,0.289650020978095,4.62053985954629,0.306378979470641,1.05346772302547,0.0981383791409496
UGA,2020,inc,a,195.791608240531,45.9542760505281,196.354223108387,45.6930005826467,1.05749425437033,0.331461189839659
UGA,2020,inc,pos,74.6608629946503,17.4612149592469,74.9729837466476,17.4911133033705,1.05929435528234,0.331724539697833
UGA,2020,mort,a,33.3799205685747,7.53933526968425,35.1952453672508,7.70898369095078,1.11062076344731,0.332129685093079
UGA,2020,mort,pos,17.932386620977,4.91679828088132,18.9402614556124,5.15796404746317,1.14358743955067,0.409233675798924
UGA,2021,inc,a,193.729104728303,45.3362805088082,197.818811389809,45.750017749864,1.07805673953613,0.336025783271647
UGA,2021,inc,pos,72.3115962202778,16.7925342054727,74.409322381925,17.3126127017968,1.08799279475149,0.338559616261009
UGA,2021,mort,a,32.8897299111638,7.33641827265213,34.2161348519332,7.55689813636465,1.09524968778267,0.32694337929563
UGA,2021,mort,pos,17.4001950694495,4.84589262180311,18.1705733415708,5.00308854878166,1.13060827515353,0.409532418189703
UGA,2022,inc,a,192.690254678704,44.8709338367605,195.868851311752,45.5376978393868,1.07326711192785,0.334565553319586
UGA,2022,inc,pos,70.6141001010349,16.2689157035751,71.8236792974024,16.6021597344173,1.07335353211964,0.332065673170288
UGA,2022,mort,a,32.5091741767636,7.17733056364395,33.1822556017743,7.32203323227352,1.07248309389472,0.318738112567572
UGA,2022,mort,pos,17.0595879497866,4.77556343944938,17.4622127862537,4.85430449494338,1.10648069708004,0.403978784280331
UGA,2023,inc,a,190.518567627735,44.2047888811444,193.244765470972,45.0246744645243,1.07095897221273,0.333609278765196
UGA,2023,inc,pos,69.3711017509802,15.8156475705631,70.2721187565826,16.0759590295025,1.06738863211523,0.327237690556089
UGA,2023,mort,a,32.1388787793675,7.06991246461259,32.6688504477653,7.16779371519618,1.06705070261504,0.315888632832137
UGA,2023,mort,pos,16.8289589775217,4.71199507680897,17.1066569759865,4.77306583961927,1.09827011509467,0.40188857500184
UGA,2024,inc,a,189.480393458004,43.4705264341931,192.039339558409,44.3044916819505,1.06891567492867,0.329836787448084
UGA,2024,inc,pos,68.5102817727822,15.4325462061764,69.2709754860395,15.6701668589933,1.06400038059705,0.32284037260524
UGA,2024,mort,a,31.8072852995115,6.97586167885421,32.2466189165652,7.06121237664199,1.0637770162416,0.314252293322285
UGA,2024,mort,pos,16.6430406482344,4.66878334370338,16.8455794891845,4.71413122809303,1.0933761707101,0.401109617227921
UKR,2020,inc,a,74.6855117849783,14.4425694402863,73.120706276014,13.7320070200563,1.01214588664287,0.264196105049943
UKR,2020,mort,a,6.87937671321273,0.354204647117248,9.95206413836743,1.02201623821784,1.47858072645528,0.220999429456563
UKR,2021,inc,a,72.9871176487935,13.9231912796855,76.954192868593,13.8863586557521,1.0925185393339,0.27682146072128
UKR,2021,mort,a,6.65810757268843,0.462400158195763,10.7128673760543,1.47514951988731,1.68797734068633,0.363186037831309
UKR,2022,inc,a,71.6051632492943,13.6422509993415,77.3868695603429,14.7675646857989,1.12671188618025,0.29321886143489
UKR,2022,mort,a,6.47620751188298,0.572733950231559,6.89960364412086,0.51461759307806,1.07210432230811,0.122425444465687
UKR,2023,inc,a,70.3987081234621,13.3691651097465,74.6026102547978,14.2956974009613,1.103414529139,0.28700672830969
UKR,2023,mort,a,6.36296928419968,0.684879662505202,6.6463232711861,0.632275356179601,1.05484542311737,0.149527019208495
UKR,2024,inc,a,69.4166644655538,13.1704668516963,72.5424755044104,13.9554614690119,1.08726635064234,0.283083504685161
UKR,2024,mort,a,6.25832618522118,0.78826074862386,6.50668340498579,0.752360720232339,1.05471007827803,0.177444270653484
VNM,2020,inc,a,174.563436886173,36.137168349377,176.327343215516,36.0713550679234,1.05323519558623,0.293975100819521
VNM,2020,mort,a,9.68173133479969,2.0030170870359,10.7068257181608,2.20946195730196,1.16347290696516,0.326333507300987
VNM,2021,inc,a,175.900787477736,36.1846901901029,188.114222939798,37.5080287898433,1.11805946035491,0.307113981078625
VNM,2021,mort,a,9.66577314831982,1.99333168227361,12.3422559722723,2.45568900014119,1.35932291482078,0.384410143704776
VNM,2022,inc,a,176.204686104832,36.2074684635966,192.958823834018,39.4357956990266,1.14993551345541,0.319830978148183
VNM,2022,mort,a,9.68429463800185,1.98674747754346,10.9781583573715,2.22920075324538,1.19366966285519,0.331929891485592
VNM,2023,inc,a,176.33547484076,36.357432976319,191.432147119512,40.1515339223601,1.14189931889935,0.321894936411434
VNM,2023,mort,a,9.73113318672839,1.98200924358592,10.643751386653,2.18987653815312,1.14917492030811,0.319485142941296
VNM,2024,inc,a,176.902195090919,36.5619711164278,188.554201804571,40.2265221384231,1.12098089049223,0.318528412750648
VNM,2024,mort,a,9.77224406435876,1.98200499346748,10.5034342385059,2.15973535730939,1.12732197202388,0.312350488921536
ZAF,2020,inc,a,568.509487916314,95.1521018522506,553.663143454045,92.3172973604791,0.999565707238482,0.23026658014584
ZAF,2020,inc,pos,319.592572941253,57.020176343416,311.762961773324,54.6523277084548,1.00402799127966,0.244253633420616
ZAF,2020,mort,a,90.7978019376611,22.3089311643796,103.159150252473,24.6813722983262,1.22009142655754,0.394647960136483
ZAF,2020,mort,pos,54.0827091851948,22.0785812317103,61.3173499505743,24.3298569624654,1.3632194698705,0.653299857522934
ZAF,2021,inc,a,539.110068528278,89.88965687711,569.37897692306,91.9564288965433,1.08687399317258,0.245467811775126
ZAF,2021,inc,pos,298.909725687341,53.8422701761989,324.708763070996,56.7928373121314,1.12552625807541,0.273946956906118
ZAF,2021,mort,a,86.1755084725473,20.8881547079041,103.892733066053,25.25013100539,1.30909955519965,0.428413666857112
ZAF,2021,mort,pos,49.5447350655653,20.7578529603165,61.2982731228339,24.9157711615795,1.55012996295244,0.750110616749642
ZAF,2022,inc,a,508.468616720561,85.0178953379671,543.627062390529,86.8566876258199,1.10034291898199,0.247611458791747
ZAF,2022,inc,pos,279.257227314613,49.9805835958578,298.976555900461,52.9013802028566,1.10903353970695,0.270491659944552
ZAF,2022,mort,a,81.9722860121489,20.1967648320667,91.4833032914725,22.3231694971885,1.19879331469748,0.391247890260574
ZAF,2022,mort,pos,45.6360502858129,19.3641034911918,51.4701880584463,21.554504973047,1.37943885533311,0.681033616178587
ZAF,2023,inc,a,481.404804577399,80.5286835665973,510.423318879502,82.9256316687333,1.09174013303497,0.247668863134092
ZAF,2023,inc,pos,259.456106572027,46.4704753811462,274.618862401609,49.0320773357108,1.09624119263909,0.268494235716736
ZAF,2023,mort,a,77.1474588081153,19.2351412100122,84.5161817320932,20.6042597649259,1.17365759502095,0.384411015180718
ZAF,2023,mort,pos,42.521890309957,18.2735336100407,46.0077269668776,19.5709840343643,1.31117946811016,0.657777651768521
ZAF,2024,inc,a,457.547828202202,79.0300570650025,479.650011523037,79.1745731215884,1.07969537975515,0.250479448121827
ZAF,2024,inc,pos,240.342743607857,42.8272348450459,252.271420806508,44.7147560310348,1.08596289124049,0.264360800664093
ZAF,2024,mort,a,72.9605782772395,18.2417589859888,78.4593399238444,19.1737957725951,1.14963322906891,0.377326536848977
ZAF,2024,mort,pos,39.6426440810869,17.0773647589808,41.8905749756644,18.1075475699401,1.27717397894946,0.646950157886791
