g.whoregion,year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.nh.num,inc.nh.lo.num,inc.nh.hi.num,inc.nh,inc.nh.lo,inc.nh.hi,inc.nh.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc,cfr,cfr.lo,cfr.hi,cfr.sd
AMR,2000,299495.448436299,268116.263914834,332585.385087192,833080431,35.9503641295229,32.1837188748986,39.9223619606534,1.9747024148185,259481.298628485,231124.655845997,289454.461536103,31.3317700637919,27.9077706613762,34.9509605537034,1.79728373020001,39629.8692873203,28479.3726743615,52593.6891170792,4.78521557712038,3.43881875460977,6.35056700784519,0.744379248927675,27965.8124868139,25811.0147243293,30205.7616784548,3.35691626476506,3.09826203615738,3.6257917668522,0.134595362144831,9876.22663945477,6742.2671166639,13598.9161371785,1.18550697771159,0.809317667991639,1.63236533126278,0.210543913070737,37842.0391262687,33871.3533959138,42029.6103054814,4.54242324247665,4.06579630675706,5.04508433297738,0.249889277164981,0.133507779426137,0.0934826733915359,0.179337588674594,0.0219586810385263,238636,28.6450132688329,0.126733859852909,0.108109567651539,0.146591767558725,0.00982265175592186
AMR,2001,290154.91130606,261556.312611019,320215.366366994,843636757,34.3933462948984,31.0034277715829,37.9565451256166,1.77420108849939,255841.634871028,229984.367086549,283056.100079839,30.5040812851487,27.4211108424871,33.7488708178606,1.61465089193745,33954.2129596355,24210.8786914855,45319.4362467471,4.04837184774908,2.88667093595711,5.40345111445516,0.643466552378889,26955.97913646,25130.2975176876,28844.7672677348,3.1952115543562,2.97880542889712,3.41909797414562,0.112333769843917,8955.52541233839,5982.99732597319,12518.026225972,1.06153807761821,0.709191162704779,1.48381707199275,0.198214328193809,35911.5045487983,32242.65461813,39775.1828079703,4.25674963197441,3.82186460589815,4.71472852242856,0.227832824124772,0.11802122499764,0.0822656559422194,0.159168643276343,0.0196697196464755,230523,27.3249118281365,0.12409601315482,0.106628026472389,0.142673615475417,0.0092002468999036
AMR,2002,292115.606241163,263073.97894513,322655.306782586,853827304,34.2124929564402,30.8111462016598,37.7892936043406,1.78059534792251,261332.517635038,234843.429770004,289216.229680402,30.7850705825245,27.6646458953427,34.0697825318355,1.63439745554038,30403.5679374087,21256.7244975252,41161.4607741864,3.58155193767672,2.50405028020078,4.84883583061326,0.599636921300845,25762.7357822828,24053.3201477834,27529.9970836563,3.01732395551066,2.8171177046106,3.22430507371737,0.103887040154669,7841.26517990149,5211.07157062635,11000.2916639132,0.918366646647024,0.610319153090278,1.2883508892699,0.17350992110029,33604.0009621843,30304.4917619688,37071.5467772155,3.93569060215768,3.54925306557879,4.34180853710618,0.202233058208412,0.104969061875762,0.0717862515576093,0.143529178413559,0.0183541534801054,233742,27.3757935480592,0.115348250571436,0.0993720706993421,0.132335792757563,0.00841346339515741
AMR,2003,293517.843665747,264828.027630636,323661.366278039,863769755,33.9810281578737,30.6595624699357,37.4707917711288,1.73798915765778,265007.643923557,238712.017919109,292656.977689094,30.8413640249274,27.7811014534053,34.059169953407,1.60195655813537,28316.1349693486,19563.9635556655,38660.8354789189,3.29540768499708,2.27683742573381,4.49931512487658,0.568444058961669,25097.9363891331,23641.4140167473,26597.3810716224,2.90562806162773,2.73700414721598,3.07922116022949,0.0873087778048658,7098.82615171418,4744.67413111367,9919.70835666517,0.821842407727529,0.549298479559946,1.14842043255673,0.153304761935133,32196.7625408473,29278.8794150811,35251.2484350971,3.72747046935526,3.3896624934594,4.0810931652842,0.176423277131356,0.0972315530232641,0.0657862470028371,0.1339786358377,0.0174481239427537,236327,27.3599531162098,0.109979637491829,0.095445617263889,0.125396035663946,0.00764400039528629
AMR,2004,293325.972775902,264694.907447876,323405.643952044,873641475,33.5750970128681,30.2978870649286,37.0181193552016,1.71476875483298,265750.12206426,239441.249987349,293410.120215231,30.4506650598952,27.4360939075104,33.6200534037653,1.57794128116981,27499.5127628235,18843.6467324938,37765.4754792762,3.15099931449351,2.15917708974526,4.32731257361021,0.554603916448414,23818.6774767409,22494.1941466221,25180.5130619571,2.7263675269928,2.57476262177481,2.88224789945521,0.0784472606989526,6885.39349482655,4583.24873016381,9648.58081047654,0.788125757745939,0.524614371148509,1.10440965620096,0.148367683996297,30704.0709715675,27897.1857457895,33643.5654553161,3.51449328473874,3.19320757359757,3.8509579064245,0.167830099700842,0.0940940967324688,0.0631599446142344,0.130374320293349,0.0171996722896693,236879,27.1139828841116,0.104948633145918,0.0910371614311049,0.119713889248115,0.0073189362889614
AMR,2005,286015.358449131,258872.943018268,314491.008958948,883568438,32.3704815776966,29.2985729101233,35.5932823574837,1.60616955155643,259401.785337351,234522.86576777,285516.476638739,29.3866158968848,26.5681801934837,32.345047356952,1.47404295503169,26550.3825858237,18033.91804211,36687.8283404946,3.00778922531416,2.04299219425257,4.15622089158275,0.540621209948764,22759.0283774987,21543.8525631447,24007.0719055046,2.5758082111913,2.43827774245878,2.71705856309736,0.0711236201495833,6866.47502027488,4513.65336306128,9704.99398472774,0.777129956771371,0.510843661785629,1.09838622197681,0.150376305965875,29625.5033977736,26814.4282851941,32574.6829432088,3.35293816796267,3.03478792722495,3.68671871269454,0.166347836592859,0.0931464159375686,0.0620400221031738,0.129739842583696,0.0173257388198991,230212,26.0548012014888,0.103835126004675,0.0900229481643672,0.118499582020131,0.0072678892998783
AMR,2006,278801.046664564,252553.137654258,306327.524558157,893582992,31.2003528671194,28.2629750023552,34.280814127017,1.53551744272248,251817.382801387,227739.356049261,277087.589004064,28.199206370697,25.5028824004099,31.0290338901951,1.41006764290794,26929.1614619898,18355.6810338451,37119.6507924466,3.01560191361138,2.05551988425017,4.15676106811895,0.537529567360609,21974.9361705446,20578.4437188537,23416.6229675943,2.45919364706805,2.30291354055379,2.62053140863656,0.0810341733730653,7146.9608710035,4701.37689024152,10096.5354890201,0.799809411659382,0.526126496624448,1.1298934267339,0.154527251062542,29121.8970415481,26145.7887965377,32256.0993176072,3.25900305872744,2.92594969136764,3.60974857471405,0.174485554058787,0.096886916293136,0.0647594247245734,0.134600372743182,0.0178729268674907,223230,24.9814513031824,0.104707042108175,0.0902871858642582,0.120049048291943,0.00759616827913482
AMR,2007,274387.287349559,249530.151498225,300407.330234418,903635546,30.3648178255218,27.6140256547882,33.2443020379388,1.43660342858619,248107.596715932,225132.257707595,272182.880239881,27.4779836894988,24.933458657262,30.1443278754389,1.32960083583477,26232.6983211986,18867.9603960735,34792.0160884603,2.90527846040415,2.08963173590776,3.85322522670706,0.450852537110123,20923.529063875,19681.3813692837,22203.148281541,2.31548317864368,2.17802204178494,2.4570910672809,0.0711982912631942,6537.42371371856,4909.72855208098,8394.56161525582,0.723458007230557,0.543330613078934,0.92897647203177,0.0985406528010387,27460.9527775935,25349.7416048381,29655.40095029,3.03894118587424,2.80530593523577,3.28178778286905,0.121570789802705,0.0958932661371759,0.0676735166659249,0.128373951254103,0.0155225669009141,219722,24.315333872446,0.100305013747882,0.0884787212451606,0.112776636145885,0.00620075781900857
AMR,2008,275532.665976022,251046.373883336,301141.703617993,913673060,30.1565929913729,27.4766089615618,32.9594596581399,1.39897617147454,248703.628765049,225914.334134898,272571.975213167,27.241471149534,24.7452714950772,29.8558635264453,1.30400848023986,26768.1534791207,19240.8511797561,35518.7558696626,2.93201946569364,2.10752490789336,3.89050681767429,0.45581248132153,20783.2777655806,19638.3904661484,21960.1420903939,2.27469525757721,2.14938924281607,2.40350110469426,0.0648302653457821,6461.01533538963,4841.72479513779,8310.30823427403,0.707147405154928,0.529918743049925,0.909549443678906,0.0970058995790255,27244.2931009702,25194.6954367371,29372.8954283053,2.98184266273214,2.75751760008521,3.21481465463208,0.116675223839256,0.0974357207125662,0.0687556544331109,0.130437026992496,0.015773467341584,222357,24.3366046055905,0.0990914256519268,0.0876404486497639,0.111155208747204,0.00600081136010432
AMR,2009,269576.062215202,246098.241256206,294107.871067008,923611483,29.1871709238161,26.6452123848493,31.8432453992138,1.32629340586146,246301.530157195,224139.554701489,269493.017377418,26.6800163724803,24.2793740880926,29.1921780238627,1.25353204089688,23242.4510678919,16203.487781528,31531.1320669491,2.51768218667647,1.7552035467524,3.41553346928919,0.424614897035236,20181.5080150055,19101.7098580234,21290.5748575469,2.18506464963532,2.06815421956197,2.30514401882409,0.060461753385819,5514.27062161009,4070.24904943765,7174.13365691145,0.597033571269499,0.440688441444772,0.776747992955762,0.0858863414334357,25695.7786366156,23829.3327108958,27631.5939830223,2.78209822090482,2.58001693888596,2.99169017401902,0.105033743469936,0.0864380076316836,0.0592445039283147,0.118141189586406,0.0150668028299933,217882,23.5902220804243,0.0955160379349205,0.084763807177385,0.106830865888104,0.00563126302316442
