g.whoregion,year,inc.num,inc.lo.num,inc.hi.num,pop,inc,inc.lo,inc.hi,inc.sd,inc.nh.num,inc.nh.lo.num,inc.nh.hi.num,inc.nh,inc.nh.lo,inc.nh.hi,inc.nh.sd,inc.h.num,inc.h.lo.num,inc.h.hi.num,inc.h,inc.h.lo,inc.h.hi,inc.h.sd,mort.nh.num,mort.nh.lo.num,mort.nh.hi.num,mort.nh,mort.nh.lo,mort.nh.hi,mort.nh.sd,mort.h.num,mort.h.lo.num,mort.h.hi.num,mort.h,mort.h.lo,mort.h.hi,mort.h.sd,mort.num,mort.lo.num,mort.hi.num,mort,mort.lo,mort.hi,mort.sd,tbhiv,tbhiv.lo,tbhiv.hi,tbhiv.sd,c.newinc,newinc,cfr,cfr.lo,cfr.hi,cfr.sd
AMR,2000,299495.448436299,268116.263914834,332585.385087192,833080431,35.9503641295229,32.1837188748986,39.9223619606534,1.9747024148185,260350.117493442,232002.626352896,290307.342747658,31.4366779436577,28.0137835809598,35.0539439985735,1.79650677032093,38761.0504223628,27635.9626904436,51738.4985724929,4.6803076972546,3.33697893869512,6.24730471632232,0.744085347542704,27963.0071132032,25808.2518292665,30202.9192909542,3.35657951773484,3.09793038810037,3.62545057680681,0.134592930697831,9295.78930246039,6197.45419374761,13012.2231482259,1.1158333525254,0.743920270256308,1.56194079995451,0.209324233276543,38429.7897794142,34346.3225429296,42739.2925861136,4.61297473201771,4.12280990704601,5.13027205966306,0.257080384770574,0.130580843772046,0.0907404319360663,0.176350406227822,0.0218981057481188,238636,28.6450132688329,0.128702250315581,0.109667153837917,0.149002786459919,0.0100405768629177
AMR,2001,290154.91130606,261556.312611019,320215.366366994,843636757,34.3933462948984,31.0034277715829,37.9565451256166,1.77420108849939,256764.726676294,230918.287900416,283962.054053833,30.6141418211348,27.5324625246886,33.8568880046537,1.61379676940364,33031.1211543699,23323.7077676593,44401.051220055,3.93831131176294,2.78089325834081,5.29395176920824,0.642591018260531,26955.97913646,25130.2975176876,28844.7672677348,3.1952115543562,2.97880542889712,3.41909797414562,0.112333769843917,8310.00301601391,5382.11763575891,11863.6309260239,0.985021449938307,0.637966232635227,1.40624869976165,0.196676379128238,36375.8678707464,32614.2083291836,40339.8591293194,4.31179267248859,3.86590651231945,4.78166210689648,0.23367559487862,0.114812656276809,0.0792748316720336,0.155876998245225,0.0195951150366429,230523,27.3249118281365,0.125700669869516,0.107893777026347,0.144643489783005,0.00938003732889551
AMR,2002,292115.606241163,263073.97894513,322655.306782586,853827304,34.2124929564402,30.8111462016598,37.7892936043406,1.78059534792251,262250.441734092,235771.843470054,290117.384927065,30.8932023926587,27.7740133844882,34.1759389647409,1.63357486682179,29485.6438383544,20377.772545261,40249.4935086999,3.4734201275426,2.40050940387214,4.74140573775294,0.598729871525825,25762.7357822828,24053.3201477834,27529.9970836563,3.01732395551066,2.8171177046106,3.22430507371737,0.103887040154669,7293.68074476669,4694.61920961998,10456.1422375139,0.85423372040193,0.549832406111479,1.22462027022667,0.172757688144725,34066.9158382704,30681.0426048193,37627.4458405158,3.98990705481942,3.59335458834416,4.40691527013006,0.207594084365013,0.101799906474356,0.0688397842619304,0.140284730659745,0.0182806157592749,233742,27.3757935480592,0.116937240560459,0.100642364177321,0.134267795948179,0.00858241318915321
AMR,2003,293517.843665747,264828.027630636,323661.366278039,863769755,33.9810281578737,30.6595624699357,37.4707917711288,1.73798915765778,265940.301627662,239654.473229192,293573.804408413,30.9499059346515,27.8907836001734,34.1658694665972,1.60119247775212,27383.477265244,18677.4115932252,37728.792910803,3.18686577527299,2.17366126297935,4.39084480415525,0.56718458845425,25097.9363891331,23641.4140167473,26597.3810716224,2.90562806162773,2.73700414721598,3.07922116022949,0.0873087778048658,6635.54650238183,4295.54869838264,9476.20175362127,0.768207784999583,0.497302513027055,1.09707496688412,0.153539742187447,32706.8717614202,29695.0981424083,35862.0224678457,3.78652662611696,3.43784879830718,4.15180344764974,0.182171613346422,0.0940290058851266,0.0628249439378611,0.130687939935244,0.0173667621650106,236327,27.3599531162098,0.111722099240543,0.0968475105873917,0.127504513521773,0.0078243951533809
AMR,2004,293325.972775902,264694.907447877,323405.643952044,873641475,33.5750970128681,30.2978870649286,37.0181193552017,1.71476875483298,266555.097784187,240254.967155692,294201.137450761,30.542902255643,27.52933273184,33.7106911830017,1.57727502984944,26694.5370428966,18074.7786835036,36968.2832147793,3.05876211874571,2.07107724898811,4.23596723594499,0.553860697028346,23818.6774767409,22494.1941466221,25180.5130619571,2.7263675269928,2.57476262177481,2.88224789945521,0.0784472606989526,6513.43760839791,4206.20228568423,9317.09227996767,0.745550411099463,0.481456341765852,1.06646634192449,0.149765863414806,31243.326291084,28338.1847478872,34288.1888701491,3.57621829836821,3.24368583209573,3.92474371367832,0.173778433283635,0.0913397401767231,0.0605994227140305,0.127569201625205,0.0171397955119175,236879,27.1139828841116,0.106791845036365,0.0925220657454922,0.121942480082323,0.00750880255721926
AMR,2005,286015.358449131,258872.943018267,314491.008958948,883568438,32.3704815776966,29.2985729101233,35.5932823574837,1.60616955155643,259978.928275215,235107.195076192,286082.817622148,29.4519981679072,26.6343765803805,32.4092059167108,1.47352130628358,25973.2396479598,17475.6291347566,36127.7795893411,2.94240695429182,1.97974582276538,4.09277515425957,0.540638429269081,22759.0283774987,21543.8525631447,24007.0719055046,2.5758082111913,2.43827774245878,2.71705856309736,0.0711236201495833,6625.28179634886,4238.59497784337,9536.44823771642,0.749832328930343,0.479713262216296,1.07931064845442,0.153521127559362,30192.9560067169,27282.514287718,33248.7734662273,3.41716099265158,3.08776469533851,3.76301054183053,0.172298171930512,0.0911216317005835,0.0601302657387754,0.127720317115667,0.017299853418731,230212,26.0548012014888,0.105824004045334,0.0916345338241631,0.120893891708999,0.00746771946390014
AMR,2006,278801.046664564,252553.137654258,306327.524558157,893582992,31.2003528671194,28.2629750023552,34.280814127017,1.53551744272248,252126.42108432,228053.372217606,277389.607906799,28.2338133315825,25.5380467986591,31.0628548014894,1.40972392776804,26620.1231790565,18043.7621224024,36837.620729815,2.98099495272594,2.02059034262423,4.12517856237445,0.538425548335547,21974.9361705446,20578.4437188537,23416.6229675943,2.45919364706805,2.30291354055379,2.62053140863656,0.0810341733730653,6966.86958771414,4485.47980067845,9985.82198800403,0.779655572015872,0.501965664167257,1.11750358695323,0.157588032844637,29725.4081846838,26666.4635098223,32948.0420059878,3.32654140139272,2.98421789006279,3.68718320524926,0.179376916946916,0.0957750448265032,0.0636651802525063,0.133552674368111,0.0178861814350586,223230,24.9814513031824,0.106876951114683,0.0921015002032899,0.122598098772971,0.00778373218042955
AMR,2007,274387.28734956,249530.151498225,300407.330234418,903635546,30.3648178255218,27.6140256547882,33.2443020379389,1.43660342858619,248222.278090906,225244.697757193,272299.489257179,27.4906846829095,24.9459114232789,30.1572423557603,1.32971844252821,26118.0169462247,18740.6448781279,34700.6818360672,2.89257746699349,2.07553150773323,3.84310993346022,0.451883978440535,20925.352490758,19683.2021865078,22204.9711119442,2.3156849665095,2.17822354085524,2.45729278913782,0.0711983470825446,6391.38460362991,4693.84276096718,8346.88791479316,0.707296722879238,0.519439809749049,0.923700705637487,0.103322288013888,28085.2201195769,25862.6743644713,30398.0703663792,3.10802515946809,2.86206916925237,3.36397461354173,0.128058523577669,0.0954740499560303,0.0672208481121186,0.128024124066511,0.0155493144400208,219722,24.315333872446,0.102585238502905,0.0903410267525739,0.115504041759005,0.00642159045325608
AMR,2008,275532.665976022,251046.373883336,301141.703617993,913673060,30.1565929913729,27.4766089615618,32.9594596581399,1.39897617147454,248640.699117534,225847.389601543,272513.736680855,27.2345782216514,24.7379388012075,29.8494844345694,1.30425203002385,26831.0831266355,19278.5074968187,35612.5247707351,2.93891239357626,2.11164955006264,3.90077768837277,0.45738585614115,20784.0788847722,19639.1904856406,21960.9431038814,2.27478293874312,2.1494768036217,2.40358877429104,0.0648302927489339,6357.50435160318,4669.24808464351,8302.26004839398,0.695818299775981,0.511041453344757,0.908668583091853,0.101626739111011,27888.2044880443,25728.9515026501,30133.2165328255,3.05231769535202,2.81599103979821,3.29803053762201,0.122989033372866,0.0976647837880065,0.0688899913938609,0.130778398252267,0.0158264951103033,222357,24.3366046055905,0.101433424290035,0.0895685103370442,0.1139393092434,0.00621932358925325
AMR,2009,269576.062215202,246098.241256206,294107.871067008,923611483,29.1871709238161,26.6452123848493,31.8432453992138,1.32629340586146,246263.018447874,224095.989963841,269460.208363131,26.6758446848965,24.2746550434608,29.1886240668988,1.25382951130503,23280.9627772133,16220.1491080724,31597.5519658423,2.52185387426027,1.75700834457362,3.42272824387625,0.425996698817795,20181.5080150055,19101.7098580234,21290.5748575469,2.18506464963532,2.06815421956197,2.30514401882409,0.060461753385819,5389.5103082076,3891.74310201166,7127.32219124205,0.583525693152041,0.421361489505394,0.771679685931541,0.0895527022588617,26274.4726839713,24313.166734279,28310.7706170405,2.84475379178144,2.63240195491149,3.0652250581688,0.110430682002945,0.086581231571986,0.0593053790607302,0.11838686174268,0.0151142063066313,217882,23.5902220804243,0.0976671524569447,0.086547603329448,0.10937369258259,0.00582500568308086
AMR,2010,267574.593359625,245034.178074426,291092.299716833,933366288,28.6676942160595,26.2527349899771,31.1873595028357,1.25906893971489,238043.198039748,218116.197253433,258828.551135662,25.5126641490103,23.3769556610348,27.7403679318593,1.11332178646684,29494.0393959725,26043.3174227941,33156.3154566286,3.16107130009855,2.79123460029666,3.55358165084959,0.194544464235673,20104.1183255699,19108.3970784225,21124.7724126505,2.15393662531445,2.04725597271867,2.26328855929823,0.0551145320566678,6301.4739954267,5327.78958852647,7355.6654760997,0.675134090061189,0.57081444412812,0.788079189346048,0.0554584867544175,27094.5330132082,25633.8970732061,28595.067911091,2.90288318332836,2.74639200095109,3.06364910311513,0.0809399415653322,0.110478670511151,0.0946692706527248,0.127332267567839,0.00833698360795205,215710,23.1109696989613,0.101455058838217,0.0913627933480171,0.112007025946898,0.00526780013339103
