iso3,inc.bc,inc.bc.sd,inc.bc.lo,inc.bc.hi
ABW,0.861275544728802,0.101062531452303,0.674656009396216,1.0703366058641
AFG,113.139526176441,24.8341719924907,69.8086101694453,166.749135360623
AGO,262.772798675848,58.4637069398118,160.924151178323,389.111405851189
AIA,15.4703822663931,3.395755195657,9.54607177609685,22.8014695038353
ALB,9.83931513210997,1.15455048165926,7.70733995289446,12.2276423540738
AND,1.19012418052825,0.13964980564339,0.932250302955032,1.47900801337995
ARE,0.325408787136823,0.0381836405156798,0.254899856583807,0.40439666292938
ARG,21.5356023296507,2.52699905518614,16.8692526957181,26.7629727521824
ARM,13.1039717630795,2.04115256631036,9.41243278604616,17.3966539185849
ASM,0.178152050417693,0.0209044565456686,0.139550420827832,0.221395667953678
ATG,1.8780112901012,0.220366845703712,1.47108715836802,2.33386867860436
AUS,3.55560779209895,0.417216913356342,2.78518428916714,4.41867429413122
AUT,2.95067719062677,0.346234034169875,2.31132932554064,3.66690676674099
AZE,37.3797911364889,5.82249855126819,26.8492758213158,49.6246955700513
BDI,63.3283741009847,13.9006038612375,39.0757910555896,93.3370307043741
BEL,5.42689595221923,0.636794863404867,4.2510033844036,6.74418619162737
BEN,39.8093149611679,8.7381607813016,24.5641155043482,58.6736855853001
BFA,31.2687522223605,6.86350401988543,19.2943212636891,46.0861382535987
BGD,141.166098700716,23.0692833637442,99.6155014985619,189.834571983261
BGR,11.7444792772792,1.82938993232107,8.43592842543938,15.591813862667
BHR,5.94449047089485,0.697529680088495,4.65644582307654,7.38741791715946
BHS,7.01503464545391,0.823147904098932,5.49502489100013,8.71781813986322
BIH,18.2377912093985,2.84082681220216,13.0999758550396,24.2122213882331
BLR,19.0712738533499,2.9706550252383,13.6986524454818,25.3187370143066
BLZ,17.7553217809289,2.08341892082388,13.9080945553156,22.0651074731673
BMU,4.42992684511017,0.5198099770223,3.4700567731477,5.50521970928293
BOL,65.8080061974753,14.1986036145195,40.9817578338084,96.4140430177152
BRA,31.6458874584137,3.76245302056303,24.7038580787477,39.4341615739561
BRB,1.91992117802803,0.225284574289749,1.50391607641888,2.38595151524275
BRN,53.8088699926167,6.31396148343446,42.1493049969476,66.869756537005
BTN,80.3399761102801,12.5142324311811,57.7060939464797,106.657036655957
BWA,155.003140444131,23.5785962397845,112.269719464821,204.509237202844
CAF,343.787145311821,75.461418162179,212.087717341536,506.651233064372
CAN,4.23108058609195,0.496477251010058,3.31429633769167,5.2581068559895
CHE,2.76248884124221,0.324151912954391,2.16391738323509,3.43303878018957
CHL,9.04338806088638,1.06115597491682,7.08387465728949,11.2385183874088
CHN,44.2923650996758,5.27766244173278,34.5559444366884,55.2182993872993
CIV,84.8087555161165,18.7927317515828,52.0597074646171,125.411585876117
CMR,115.935447526803,25.4478778577731,71.5335943304445,170.869723999005
COD,212.227645250231,46.5840544133096,130.938419813919,312.779601781502
COG,223.092854329604,50.662545913529,135.074120640458,332.77778276579
COK,10.4809876113883,1.22984467236981,8.20997448204154,13.0250690983561
COL,24.2994758309779,3.78503085546493,17.453975171641,32.259590877811
